transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
6,950.0,432835.7334269641,4006629.3391399663,False,10.407247543334961,9.039834976196289,11.748129844665527,2.4800000190734863,0.0,124.17824001860234,True,,,,,,,,,,,,,,
6,1000.0,432882.70242229145,4006646.4830449456,False,10.728461265563965,9.35177993774414,12.014273643493652,2.490000009536743,0.0,136.1640060450618,True,,,,,,,,,,,,,,
6,1050.0,432929.67141761875,4006663.626949925,False,10.977127075195312,9.605703353881836,12.230547904968262,2.490000009536743,0.0,140.57604566705018,True,,,,,,,,,,,,,,
6,1100.0,432976.6404129461,4006680.7708549043,False,11.241631507873535,9.985098838806152,12.412932395935059,2.5,0.0,127.12026448932349,True,,,,,,,,,,,,,,
6,1150.0,433023.6094082734,4006697.9147598837,False,11.536283493041992,10.33613395690918,12.79422378540039,2.509999990463257,0.0,119.85013472883753,True,,,,,,,,,,,,,,
6,1200.0,433070.5784036007,4006715.058664863,False,11.82160472869873,10.708012580871582,12.992072105407715,2.5199999809265137,0.0,114.4866804479891,True,,,,,,,,,,,,,,
6,1250.0,433117.5473989281,4006732.2025698423,False,12.074358940124512,10.995643615722656,13.151451110839844,2.5299999713897705,0.0,124.17824001860234,True,,,,,,,,,,,,,,
6,1300.0,433164.5163942554,4006749.3464748217,False,12.287302017211914,11.252167701721191,13.254493713378906,2.549999952316284,0.0,124.17824001860234,True,,,,,,,,,,,,,,
6,1350.0,433211.48538958275,4006766.490379801,False,12.497007369995117,11.526599884033203,13.374927520751953,2.559999942779541,0.0,142.30765197683058,True,,,,,,,,,,,,,,
6,1400.0,433258.45438491006,4006783.6342847804,False,12.601166725158691,11.764507293701172,13.412161827087402,2.569999933242798,0.0,136.1640060450618,True,,,,,,,,,,,,,,
6,1450.0,433305.4233802374,4006800.7781897597,False,12.638651847839355,11.944276809692383,13.411863327026367,2.5799999237060547,0.0,134.9238468338506,True,,,,,,,,,,,,,,
6,1500.0,433352.3923755647,4006817.922094739,False,12.66600227355957,11.98933219909668,13.40611457824707,2.5899999141693115,0.0,134.9238468338506,True,,,,,,,,,,,,,,
6,1550.0,433399.36137089203,4006835.0659997184,False,12.695219039916992,12.005017280578613,13.406255722045898,2.5999999046325684,0.0,134.9238468338506,True,,,,,,,,,,,,,,
6,1600.0,433446.3303662194,4006852.2099046977,False,12.72976016998291,12.033905982971191,13.40463924407959,2.609999895095825,0.0,134.9238468338506,True,,,,,,,,,,,,,,
6,1650.0,433493.2993615467,4006869.353809677,False,12.749711990356445,12.049003601074219,13.403945922851562,2.619999885559082,0.0,129.52689296049664,True,,,,,,,,,,,,,,
6,1700.0,433540.26835687406,4006886.4977146564,False,12.767760276794434,12.058483123779297,13.399163246154785,2.630000114440918,0.0,118.6374546152431,True,,,,,,,,,,,,,,
6,1750.0,433587.23735220137,4006903.6416196357,False,12.780652046203613,12.055652618408203,13.421571731567383,2.640000104904175,0.0,118.6374546152431,True,,,,,,,,,,,,,,
6,1800.0,433634.2063475287,4006920.785524615,False,12.827157974243164,12.075294494628906,13.497971534729004,2.6500000953674316,0.0,117.80582228695603,True,,,,,,,,,,,,,,
6,1850.0,433681.17534285603,4006937.9294295944,False,12.873130798339844,12.08572006225586,13.625486373901367,2.6600000858306885,0.0,124.17824001860234,True,,,,,,,,,,,,,,
6,1900.0,433728.14433818334,4006955.073334574,False,12.990994453430176,12.164375305175781,13.814181327819824,2.6700000762939453,0.0,126.42938837114735,False,,,,,,,,,,,,,,
6,1950.0,433775.1133335107,4006972.217239553,False,13.185108184814453,12.35481071472168,14.014920234680176,2.6700000762939453,0.0,127.01156821934926,False,,,,,,,,,,,,,,
6,2000.0,433822.082328838,4006989.361144533,False,13.378716468811035,12.557649612426758,14.157601356506348,2.680000066757202,0.0,127.01156821934926,True,,,,,,,,,,,,,,
6,2050.0,433869.05132416537,4007006.5050495123,False,13.565581321716309,12.759568214416504,14.294028282165527,2.690000057220459,0.0,135.6797286408139,True,,,,,,,,,,,,,,
6,2100.0,433916.0203194927,4007023.6489544916,False,13.745257377624512,12.96090030670166,14.42908763885498,2.690000057220459,0.0,147.41826575333243,True,,,,,,,,,,,,,,
6,2150.0,433962.98931482004,4007040.792859471,False,13.919755935668945,13.16533088684082,14.566671371459961,2.700000047683716,0.0,127.01156821934926,False,,,,,,,,,,,,,,
6,2200.0,434009.95831014734,4007057.9367644503,False,14.087885856628418,13.368993759155273,14.701791763305664,2.7100000381469727,0.0,60.235294117647,True,,,,,,,,,,,,,,
6,2250.0,434056.92730547464,4007075.0806694296,False,14.24828815460205,13.568395614624023,14.83849811553955,2.7200000286102295,0.0,122.17343718848369,True,,,,,,,,,,,,,,
6,2300.0,434103.896300802,4007092.224574409,False,14.401900291442871,13.772784233093262,14.973759651184082,2.7200000286102295,0.0,122.17343718848369,False,,,,,,,,,,,,,,
6,2350.0,434150.8652961293,4007109.3684793883,False,14.542850494384766,13.97053050994873,15.104201316833496,2.7300000190734863,0.0,128.48271698649472,False,,,,,,,,,,,,,,
6,2400.0,434197.8342914567,4007126.5123843676,False,14.707582473754883,14.157593727111816,15.267289161682129,2.740000009536743,0.0,107.13382386630371,False,,,,,,,,,,,,,,
6,2450.0,434244.803286784,4007143.656289347,False,14.839412689208984,14.298882484436035,15.402931213378906,2.75,0.0,103.32254115783341,True,,,,,,,,,,,,,,
6,2500.0,434291.77228211134,4007160.8001943263,False,14.971790313720703,14.439878463745117,15.539681434631348,2.759999990463257,0.0,103.97144730968249,True,,,,,,,,,,,,,,
6,2550.0,434338.74127743865,4007177.9440993057,False,15.106780052185059,14.58062744140625,15.664192199707031,2.759999990463257,0.0,103.97144730968249,True,,,,,,,,,,,,,,
6,2600.0,434385.71027276595,4007195.088004285,False,15.242772102355957,14.719982147216797,15.794788360595703,2.7699999809265137,0.0,114.4866804479891,True,,,,,,,,,,,,,,
6,2650.0,434432.6792680933,4007212.2319092643,False,15.379546165466309,14.852777481079102,15.929871559143066,2.7799999713897705,0.0,114.4866804479891,True,,,,,,,,,,,,,,
6,2700.0,434479.6482634206,4007229.3758142437,False,15.51534366607666,14.98164176940918,16.06831932067871,2.7899999618530273,0.0,114.4866804479891,True,,,,,,,,,,,,,,
6,2750.0,434526.617258748,4007246.519719223,False,15.649362564086914,15.105149269104004,16.20351791381836,2.7899999618530273,0.0,110.27837316368448,True,,,,,,,,,,,,,,
6,2800.0,434573.5862540753,4007263.6636242024,False,15.78287124633789,15.240628242492676,16.340993881225586,2.799999952316284,0.0,103.97144730968249,True,,,,,,,,,,,,,,
6,2850.0,434620.55524940265,4007280.8075291817,False,15.916328430175781,15.390498161315918,16.478363037109375,2.809999942779541,0.0,137.76338821044456,False,,,,,,,,,,,,,,
6,2900.0,434667.52424472995,4007297.951434161,False,16.05118751525879,15.541142463684082,16.614072799682617,2.819999933242798,0.0,137.38401653758697,False,,,,,,,,,,,,,,
6,2950.0,434714.49324005726,4007315.0953391404,False,16.187776565551758,15.666304588317871,16.75191307067871,2.8299999237060547,0.0,137.38401653758697,False,,,,,,,,,,,,,,
6,3000.0,434761.4622353846,4007332.2392441197,False,16.328413009643555,15.772215843200684,16.909555435180664,2.8299999237060547,0.0,127.01156821934926,True,,,,,,,,,,,,,,
6,3050.0,434808.4312307119,4007349.383149099,False,16.472015380859375,15.900931358337402,17.082616806030273,2.8399999141693115,0.0,103.97144730968249,True,,,,,,,,,,,,,,
6,3100.0,434855.4002260393,4007366.5270540784,False,16.60601043701172,16.013696670532227,17.257997512817383,2.8399999141693115,0.0,99.45967230538379,True,,,,,,,,,,,,,,
6,3150.0,434902.3692213666,4007383.6709590578,False,16.76449966430664,16.142210006713867,17.458351135253906,2.8499999046325684,0.0,145.91395837523868,False,,,,,,,,,,,,,,
6,3200.0,434949.33821669396,4007400.814864037,False,16.935884475708008,16.270673751831055,17.635412216186523,2.880000114440918,0.0,161.2436909427851,False,,,,,,,,,,,,,,
6,3250.0,434996.30721202126,4007417.9587690164,False,17.103208541870117,16.406356811523438,17.7612361907959,2.890000104904175,0.0,147.03783088491267,False,,,,,,,,,,,,,,
6,3300.0,435043.2762073486,4007435.1026739962,False,17.253618240356445,16.54869270324707,17.837371826171875,2.890000104904175,0.0,161.90861620062083,False,,,,,,,,,,,,,,
6,3350.0,435090.2452026759,4007452.2465789756,False,17.3892879486084,16.705400466918945,17.90313148498535,2.890000104904175,0.0,137.38401653758697,False,,,,,,,,,,,,,,
6,3400.0,435137.21419800323,4007469.390483955,False,17.509639739990234,16.866483688354492,17.948444366455078,2.890000104904175,0.0,137.38401653758697,True,,,,,,,,,,,,,,
6,3450.0,435184.1831933306,4007486.5343889343,False,17.618650436401367,17.042104721069336,17.993669509887695,2.890000104904175,0.0,137.38401653758697,True,,,,,,,,,,,,,,
6,3500.0,435231.1521886579,4007503.6782939136,False,17.714191436767578,17.240449905395508,18.037431716918945,2.890000104904175,0.0,127.01156821934926,True,,,,,,,,,,,,,,
7,400.0,432398.39114037727,4006222.9122704943,False,5.947638511657715,3.5679547786712646,7.999319076538086,1.090000033378601,0.0,92.55699533595988,True,,,,,,,,,,,,,,
7,450.0,432445.38799618237,4006239.979652966,False,6.45651388168335,4.158713340759277,8.403383255004883,1.090000033378601,0.0,89.9379018905463,True,,,,,,,,,,,,,,
7,500.0,432492.38485198753,4006257.0470354375,False,6.956047058105469,4.987482070922852,8.698009490966797,1.090000033378601,0.0,89.9379018905463,True,,,,,,,,,,,,,,
7,550.0,432539.38170779264,4006274.114417909,False,7.419628143310547,5.508646011352539,9.068731307983398,1.1699999570846558,0.0,89.9379018905463,True,,,,,,,,,,,,,,
7,600.0,432586.3785635978,4006291.181800381,False,7.849202632904053,6.05069637298584,9.396522521972656,1.1799999475479126,0.0,92.41449025477422,True,,,,,,,,,,,,,,
7,650.0,432633.3754194029,4006308.249182852,False,8.258720397949219,6.59950065612793,9.705327033996582,1.1799999475479126,0.0,91.58934435839129,True,,,,,,,,,,,,,,
7,700.0,432680.37227520806,4006325.3165653236,False,8.65334415435791,7.104538917541504,10.101606369018555,1.1799999475479126,0.0,97.14516972037248,True,,,,,,,,,,,,,,
7,750.0,432727.36913101317,4006342.3839477953,False,9.03005313873291,7.572687149047852,10.485589027404785,1.1799999475479126,0.0,100.4114611907501,True,,,,,,,,,,,,,,
7,800.0,432774.36598681833,4006359.451330267,False,9.392128944396973,7.971954345703125,10.820455551147461,1.2100000381469727,0.0,101.26708253371355,True,,,,,,,,,,,,,,
7,850.0,432821.3628426235,4006376.5187127385,False,9.743900299072266,8.388633728027344,11.141263008117676,1.2100000381469727,0.0,108.61160159025353,True,,,,,,,,,,,,,,
7,900.0,432868.3596984286,4006393.58609521,False,10.08957290649414,8.694794654846191,11.501639366149902,2.4700000286102295,0.0,115.12806742976424,True,,,,,,,,,,,,,,
7,950.0,432915.35655423376,4006410.653477682,False,10.42900276184082,9.042234420776367,11.79548454284668,2.4800000190734863,0.0,115.43286745102881,True,,,,,,,,,,,,,,
7,1000.0,432962.35341003886,4006427.7208601534,False,10.759799003601074,9.363168716430664,12.111308097839355,2.490000009536743,0.0,136.1640060450618,True,,,,,,,,,,,,,,
7,1050.0,433009.350265844,4006444.7882426246,False,10.981749534606934,9.668794631958008,12.18825912475586,2.5,0.0,127.12026448932349,True,,,,,,,,,,,,,,
7,1100.0,433056.34712164913,4006461.8556250962,False,11.270724296569824,10.04990291595459,12.434720039367676,2.509999990463257,0.0,127.12026448932349,True,,,,,,,,,,,,,,
7,1150.0,433103.3439774543,4006478.923007568,False,11.568806648254395,10.424623489379883,12.820738792419434,2.5199999809265137,0.0,119.85013472883753,True,,,,,,,,,,,,,,
7,1200.0,433150.34083325946,4006495.9903900395,False,11.797557830810547,10.705276489257812,12.960441589355469,2.5299999713897705,0.0,114.4866804479891,True,,,,,,,,,,,,,,
7,1250.0,433197.33768906456,4006513.057772511,False,11.993010520935059,10.959477424621582,13.091784477233887,2.5399999618530273,0.0,124.17824001860234,True,,,,,,,,,,,,,,
7,1300.0,433244.3345448697,4006530.125154983,False,12.197421073913574,11.169692039489746,13.275840759277344,2.549999952316284,0.0,116.34156319048614,True,,,,,,,,,,,,,,
7,1350.0,433291.3314006748,4006547.1925374544,False,12.3477201461792,11.376028060913086,13.419609069824219,2.559999942779541,0.0,141.67003917554322,False,,,,,,,,,,,,,,
7,1400.0,433338.32825648,4006564.259919926,False,12.397080421447754,11.447442054748535,13.420000076293945,2.569999933242798,0.0,140.2871358339046,True,,,,,,,,,,,,,,
7,1450.0,433385.3251122851,4006581.327302397,False,12.433238983154297,11.457389831542969,13.413407325744629,2.5799999237060547,0.0,140.65721748345732,True,,,,,,,,,,,,,,
7,1500.0,433432.32196809025,4006598.394684869,False,12.471275329589844,11.518678665161133,13.40832233428955,2.5899999141693115,0.0,137.38401653758683,True,,,,,,,,,,,,,,
7,1550.0,433479.31882389536,4006615.4620673405,False,12.534900665283203,11.68343734741211,13.406755447387695,2.5999999046325684,0.0,127.01156821934933,True,,,,,,,,,,,,,,
7,1600.0,433526.3156797005,4006632.529449812,False,12.62413215637207,11.937175750732422,13.405442237854004,2.609999895095825,0.0,124.17824001860234,True,,,,,,,,,,,,,,
7,1650.0,433573.3125355057,4006649.596832284,False,12.650676727294922,11.95911693572998,13.40463924407959,2.619999885559082,0.0,124.17824001860234,True,,,,,,,,,,,,,,
7,1700.0,433620.3093913108,4006666.6642147554,False,12.684407234191895,11.982556343078613,13.409032821655273,2.630000114440918,0.0,124.17824001860234,True,,,,,,,,,,,,,,
7,1750.0,433667.30624711595,4006683.731597227,False,12.75639820098877,12.031307220458984,13.47331714630127,2.640000104904175,0.0,127.01156821934933,True,,,,,,,,,,,,,,
7,1800.0,433714.30310292105,4006700.7989796987,False,12.828052520751953,12.076167106628418,13.555331230163574,2.6500000953674316,0.0,127.01156821934933,True,,,,,,,,,,,,,,
7,1850.0,433761.2999587262,4006717.86636217,False,12.9046049118042,12.112403869628906,13.687234878540039,2.6600000858306885,0.0,119.7517490495968,True,,,,,,,,,,,,,,
7,1900.0,433808.2968145313,4006734.9337446415,False,13.077500343322754,12.267266273498535,13.887214660644531,2.6700000762939453,0.0,126.42938837114735,False,,,,,,,,,,,,,,
7,1950.0,433855.2936703365,4006752.001127113,False,13.273497581481934,12.46451187133789,14.086894989013672,2.680000066757202,0.0,152.64890726398542,True,,,,,,,,,,,,,,
7,2000.0,433902.29052614165,4006769.0685095848,False,13.46092414855957,12.664196014404297,14.209541320800781,2.680000066757202,0.0,152.64890726398542,True,,,,,,,,,,,,,,
7,2050.0,433949.28738194675,4006786.1358920564,False,13.64073371887207,12.862480163574219,14.316518783569336,2.690000057220459,0.0,135.6797286408139,True,,,,,,,,,,,,,,
7,2100.0,433996.2842377519,4006803.203274528,False,13.811641693115234,13.065044403076172,14.4259614944458,2.700000047683716,0.0,135.6797286408139,True,,,,,,,,,,,,,,
7,2150.0,434043.281093557,4006820.2706569997,False,13.973939895629883,13.262784004211426,14.537236213684082,2.700000047683716,0.0,117.80582228695597,True,,,,,,,,,,,,,,
7,2200.0,434090.2779493622,4006837.3380394713,False,14.12671184539795,13.463689804077148,14.65118408203125,2.7100000381469727,0.0,127.01156821934926,False,,,,,,,,,,,,,,
7,2250.0,434137.2748051673,4006854.405421943,False,14.271965026855469,13.667137145996094,14.76724624633789,2.7200000286102295,0.0,122.17343718848369,True,,,,,,,,,,,,,,
7,2300.0,434184.27166097244,4006871.472804414,False,14.408090591430664,13.867276191711426,14.882913589477539,2.7200000286102295,0.0,124.17824001860234,True,,,,,,,,,,,,,,
7,2350.0,434231.26851677755,4006888.5401868857,False,14.534594535827637,14.067423820495605,14.995481491088867,2.7300000190734863,0.0,113.33603134043462,False,,,,,,,,,,,,,,
7,2400.0,434278.2653725827,4006905.6075693574,False,14.653451919555664,14.19462776184082,15.107563018798828,2.740000009536743,0.0,84.74684299288238,True,,,,,,,,,,,,,,
7,2450.0,434325.2622283879,4006922.674951829,False,14.767919540405273,14.305654525756836,15.223865509033203,2.740000009536743,0.0,84.74684299288238,True,,,,,,,,,,,,,,
7,2500.0,434372.259084193,4006939.7423343007,False,14.878193855285645,14.415167808532715,15.364631652832031,2.75,0.0,100.41146119075007,True,,,,,,,,,,,,,,
7,2550.0,434419.25593999814,4006956.8097167723,False,14.999685287475586,14.523843765258789,15.547261238098145,2.75,0.0,114.4866804479891,True,,,,,,,,,,,,,,
7,2600.0,434466.25279580324,4006973.877099244,False,15.125349998474121,14.631370544433594,15.683392524719238,2.759999990463257,0.0,114.4866804479891,True,,,,,,,,,,,,,,
7,2650.0,434513.2496516084,4006990.9444817156,False,15.252969741821289,14.735268592834473,15.799592971801758,2.7699999809265137,0.0,114.4866804479891,True,,,,,,,,,,,,,,
7,2700.0,434560.2465074135,4007008.0118641867,False,15.37923526763916,14.8345308303833,15.905797004699707,2.7699999809265137,0.0,114.4866804479891,True,,,,,,,,,,,,,,
7,2750.0,434607.2433632187,4007025.0792466584,False,15.503405570983887,14.932592391967773,16.007591247558594,2.7799999713897705,0.0,114.4866804479891,True,,,,,,,,,,,,,,
7,2800.0,434654.24021902384,4007042.14662913,False,15.627169609069824,15.03709602355957,16.112457275390625,2.7899999618530273,0.0,107.93907746708058,True,,,,,,,,,,,,,,
7,2850.0,434701.23707482894,4007059.2140116016,False,15.749911308288574,15.1478910446167,16.22487449645996,2.7899999618530273,0.0,115.57532630693886,False,,,,,,,,,,,,,,
7,2900.0,434748.2339306341,4007076.2813940733,False,15.875528335571289,15.290234565734863,16.34988784790039,2.799999952316284,0.0,127.01156821934926,True,,,,,,,,,,,,,,
7,2950.0,434795.2307864392,4007093.348776545,False,16.004684448242188,15.508005142211914,16.49310302734375,2.809999942779541,0.0,127.01156821934926,True,,,,,,,,,,,,,,
7,3000.0,434842.22764224437,4007110.4161590165,False,16.13446807861328,15.677704811096191,16.65129852294922,2.819999933242798,0.0,114.4866804479891,True,,,,,,,,,,,,,,
7,3050.0,434889.2244980495,4007127.483541488,False,16.264503479003906,15.794624328613281,16.823617935180664,2.8399999141693115,0.0,104.03104688311235,True,,,,,,,,,,,,,,
7,3100.0,434936.22135385463,4007144.5509239594,False,16.400405883789062,15.891855239868164,17.048446655273438,2.8499999046325684,0.0,99.45967230538379,True,,,,,,,,,,,,,,
7,3150.0,434983.2182096598,4007161.618306431,False,16.543704986572266,15.975080490112305,17.2991886138916,2.869999885559082,0.0,127.99999999999986,False,,,,,,,,,,,,,,
7,3200.0,435030.2150654649,4007178.6856889026,False,16.713647842407227,16.067283630371094,17.615787506103516,2.890000104904175,0.0,146.9439629604105,False,,,,,,,,,,,,,,
7,3250.0,435077.21192127006,4007195.7530713743,False,16.887672424316406,16.166400909423828,17.75556755065918,2.890000104904175,0.0,142.60787296137008,False,,,,,,,,,,,,,,
7,3300.0,435124.20877707517,4007212.820453846,False,17.065093994140625,16.277738571166992,17.85136604309082,2.890000104904175,0.0,134.31607866805814,False,,,,,,,,,,,,,,
7,3350.0,435171.20563288033,4007229.8878363175,False,17.231788635253906,16.407663345336914,17.973596572875977,2.890000104904175,0.0,129.2400113392653,False,,,,,,,,,,,,,,
7,3400.0,435218.20248868543,4007246.955218789,False,17.37662696838379,16.540931701660156,17.989431381225586,2.890000104904175,0.0,129.2400113392653,True,,,,,,,,,,,,,,
7,3450.0,435265.1993444906,4007264.022601261,False,17.50050163269043,16.687711715698242,17.982980728149414,2.890000104904175,0.0,128.48271698649472,True,,,,,,,,,,,,,,
7,3500.0,435312.1962002957,4007281.089983732,False,17.608747482299805,16.929035186767578,17.987918853759766,2.890000104904175,0.0,137.38401653758697,True,,,,,,,,,,,,,,
8,400.0,432477.35977308376,4006004.741371181,False,5.956184387207031,3.506457805633545,8.00037956237793,1.090000033378601,0.0,95.80139923967745,True,,,,,,,,,,,,,,
8,450.0,432524.3950016908,4006021.7027175273,False,6.459139347076416,4.101202964782715,8.397515296936035,1.090000033378601,0.0,99.34259201488187,True,,,,,,,,,,,,,,
8,500.0,432571.43023029785,4006038.6640638737,False,6.967798233032227,4.9943952560424805,8.673545837402344,1.090000033378601,0.0,89.9379018905463,True,,,,,,,,,,,,,,
8,550.0,432618.46545890486,4006055.62541022,False,7.441607475280762,5.548988342285156,9.086441993713379,1.1799999475479126,0.0,92.84849461903042,True,,,,,,,,,,,,,,
8,600.0,432665.5006875119,4006072.5867565665,False,7.873227596282959,6.115968704223633,9.43014907836914,1.1799999475479126,0.0,87.48622415019622,True,,,,,,,,,,,,,,
8,650.0,432712.53591611894,4006089.548102913,False,8.263757705688477,6.624481201171875,9.706720352172852,1.1799999475479126,0.0,87.9511041506101,True,,,,,,,,,,,,,,
8,700.0,432759.571144726,4006106.5094492594,False,8.656336784362793,7.1083879470825195,10.100314140319824,1.1799999475479126,0.0,95.95315930435946,True,,,,,,,,,,,,,,
8,750.0,432806.606373333,4006123.470795606,False,9.032402992248535,7.580448627471924,10.487831115722656,1.1799999475479126,0.0,96.66305672103196,True,,,,,,,,,,,,,,
8,800.0,432853.6416019401,4006140.432141952,False,9.394217491149902,7.966612339019775,10.8251314163208,1.1799999475479126,0.0,101.26708253371355,True,,,,,,,,,,,,,,
8,850.0,432900.6768305471,4006157.3934882986,False,9.746334075927734,8.375675201416016,11.144112586975098,1.1799999475479126,0.0,122.87999999999985,True,,,,,,,,,,,,,,
8,900.0,432947.7120591542,4006174.354834645,False,10.0919189453125,8.662615776062012,11.496254920959473,1.1799999475479126,0.0,124.17824001860234,True,,,,,,,,,,,,,,
8,950.0,432994.7472877612,4006191.3161809915,False,10.432930946350098,9.05477523803711,11.770524024963379,2.4800000190734863,0.0,134.9238468338506,True,,,,,,,,,,,,,,
8,1000.0,433041.78251636826,4006208.277527338,False,10.735310554504395,9.395308494567871,12.028304100036621,2.5,0.0,134.9238468338506,True,,,,,,,,,,,,,,
8,1050.0,433088.81774497527,4006225.2388736843,False,11.020418167114258,9.698299407958984,12.235261917114258,2.509999990463257,0.0,127.12026448932349,True,,,,,,,,,,,,,,
8,1100.0,433135.85297358234,4006242.2002200307,False,11.330461502075195,10.084012031555176,12.55316162109375,2.509999990463257,0.0,127.12026448932349,True,,,,,,,,,,,,,,
8,1150.0,433182.88820218935,4006259.161566377,False,11.582319259643555,10.46248722076416,12.780363082885742,2.5199999809265137,0.0,119.85013472883753,True,,,,,,,,,,,,,,
8,1200.0,433229.9234307964,4006276.1229127236,False,11.770519256591797,10.723918914794922,12.879287719726562,2.5299999713897705,0.0,114.4866804479891,True,,,,,,,,,,,,,,
8,1250.0,433276.95865940343,4006293.08425907,False,11.956395149230957,11.013197898864746,13.027029037475586,2.5399999618530273,0.0,124.17824001860234,True,,,,,,,,,,,,,,
8,1300.0,433323.9938880105,4006310.0456054164,False,12.150469779968262,11.217340469360352,13.259648323059082,2.549999952316284,0.0,116.34156319048614,True,,,,,,,,,,,,,,
8,1350.0,433371.0291166175,4006327.006951763,False,12.2577543258667,11.378308296203613,13.340866088867188,2.559999942779541,0.0,127.01156821934933,False,,,,,,,,,,,,,,
8,1400.0,433418.0643452246,4006343.9682981092,False,12.309529304504395,11.445219993591309,13.355487823486328,2.569999933242798,0.0,127.99999999999986,True,,,,,,,,,,,,,,
8,1450.0,433465.0995738316,4006360.9296444557,False,12.346098899841309,11.448920249938965,13.368610382080078,2.5799999237060547,0.0,127.01156821934933,True,,,,,,,,,,,,,,
8,1500.0,433512.13480243867,4006377.890990802,False,12.379287719726562,11.463160514831543,13.375154495239258,2.5899999141693115,0.0,127.01156821934933,True,,,,,,,,,,,,,,
8,1550.0,433559.1700310457,4006394.852337149,False,12.48099136352539,11.703008651733398,13.377750396728516,2.5999999046325684,0.0,124.17824001860234,True,,,,,,,,,,,,,,
8,1600.0,433606.20525965275,4006411.8136834954,False,12.509225845336914,11.733966827392578,13.380967140197754,2.609999895095825,0.0,131.92327708688998,True,,,,,,,,,,,,,,
8,1650.0,433653.24048825976,4006428.775029842,False,12.536786079406738,11.761119842529297,13.377750396728516,2.619999885559082,0.0,131.92327708688998,True,,,,,,,,,,,,,,
8,1700.0,433700.27571686683,4006445.736376188,False,12.618754386901855,11.883051872253418,13.397663116455078,2.630000114440918,0.0,124.17824001860234,True,,,,,,,,,,,,,,
8,1750.0,433747.31094547384,4006462.6977225346,False,12.704300880432129,11.949636459350586,13.480530738830566,2.640000104904175,0.0,127.01156821934933,True,,,,,,,,,,,,,,
8,1800.0,433794.3461740809,4006479.659068881,False,12.77466106414795,11.98759651184082,13.568707466125488,2.6500000953674316,0.0,127.01156821934933,True,,,,,,,,,,,,,,
8,1850.0,433841.3814026879,4006496.6204152275,False,12.906001091003418,12.080450057983398,13.734375953674316,2.6600000858306885,0.0,119.7517490495968,True,,,,,,,,,,,,,,
8,1900.0,433888.416631295,4006513.581761574,False,13.102136611938477,12.269417762756348,13.927345275878906,2.6700000762939453,0.0,125.30949372641331,True,,,,,,,,,,,,,,
8,1950.0,433935.451859902,4006530.5431079203,False,13.301763534545898,12.483467102050781,14.125564575195312,2.680000066757202,0.0,152.64890726398542,True,,,,,,,,,,,,,,
8,2000.0,433982.4870885091,4006547.5044542667,False,13.490438461303711,12.696233749389648,14.22883129119873,2.680000066757202,0.0,152.64890726398542,True,,,,,,,,,,,,,,
8,2050.0,434029.5223171161,4006564.465800613,False,13.668447494506836,12.90410041809082,14.327259063720703,2.680000066757202,0.0,134.7161117655596,True,,,,,,,,,,,,,,
8,2100.0,434076.55754572316,4006581.4271469596,False,13.83533000946045,13.107137680053711,14.426990509033203,2.690000057220459,0.0,127.99999999999989,True,,,,,,,,,,,,,,
8,2150.0,434123.5927743302,4006598.388493306,False,13.991472244262695,13.307214736938477,14.526582717895508,2.690000057220459,0.0,127.99999999999989,True,,,,,,,,,,,,,,
8,2200.0,434170.6280029372,4006615.3498396524,False,14.136783599853516,13.504375457763672,14.630760192871094,2.700000047683716,0.0,114.26372662306203,True,,,,,,,,,,,,,,
8,2250.0,434217.66323154425,4006632.311185999,False,14.274860382080078,13.701549530029297,14.738262176513672,2.7100000381469727,0.0,117.75172087317883,True,,,,,,,,,,,,,,
8,2300.0,434264.69846015127,4006649.2725323453,False,14.404867172241211,13.898037910461426,14.858318328857422,2.7200000286102295,0.0,115.48341748420614,True,,,,,,,,,,,,,,
8,2350.0,434311.73368875834,4006666.2338786917,False,14.52830696105957,14.097423553466797,14.98771858215332,2.7200000286102295,0.0,103.32254115783341,True,,,,,,,,,,,,,,
8,2400.0,434358.76891736535,4006683.195225038,False,14.644807815551758,14.215961456298828,15.120536804199219,2.7300000190734863,0.0,84.74684299288238,True,,,,,,,,,,,,,,
8,2450.0,434405.8041459724,4006700.1565713845,False,14.757893562316895,14.316518783569336,15.255017280578613,2.740000009536743,0.0,84.74684299288238,True,,,,,,,,,,,,,,
8,2500.0,434452.83937457943,4006717.117917731,False,14.872989654541016,14.413253784179688,15.393301010131836,2.740000009536743,0.0,101.00673780041144,True,,,,,,,,,,,,,,
8,2550.0,434499.8746031865,4006734.0792640774,False,14.991487503051758,14.513297080993652,15.532858848571777,2.75,0.0,114.4866804479891,True,,,,,,,,,,,,,,
8,2600.0,434546.9098317935,4006751.040610424,False,15.113950729370117,14.611095428466797,15.66525936126709,2.759999990463257,0.0,114.4866804479891,True,,,,,,,,,,,,,,
