collect_name,collect_id,acquisition_key,datetime_utc,station_id,station_km,roi_m,duration_s,T_resolvable_max_s,phase_at_Tmax_deg,min_complex_GB,incidence_deg,view_azimuth_deg,local_range_axis_deg,roi_lat,roi_lon,sicd_bytes,cphd_bytes
2023-10-28-14-40-48_UMBRA-05,287ea394-97e6-4287-9a05-007dbc8a160b,collect:287ea394-97e6-4287-9a05-007dbc8a160b,2023-10-28T14:40:48.500000Z,44061,7.652332606504406,1000.0,5.0,8.004414986040972,146.16933305436834,2.294981912,49.09369234939158,125.87625856220224,305.8762585622022,38.85631567673957,-77.02533649026907,2294981912.0,14702109568.0
2023-08-08-06-22-41_UMBRA-06,2402c123-008e-4324-b53f-c00daac7d1f9,collect:2402c123-008e-4324-b53f-c00daac7d1f9,2023-08-08T06:22:41.799999Z,46277,7.84875226775388,1000.0,3.599998,8.004414986040972,105.24186133141197,2.361332497,33.11561935683237,79.52829775052946,259.5282977505295,33.39424141607214,-117.61125258821521,2361332497.0,12658877920.0
2025-03-31-21-51-37_UMBRA-09,1424a3c8-7285-4210-b965-069514c13a2a,collect:1424a3c8-7285-4210-b965-069514c13a2a,2025-03-31T21:51:37.800000Z,51209,6.933265116772323,1500.0,3.6,9.803366202643659,85.92966768627201,2.551099862,20.19180819919592,60.27141457205895,240.27141457205894,-14.286579014933421,-170.56379591085346,2551099862.0,
2024-01-14-16-04-15_UMBRA-08,0428cb6c-dec7-44dd-82d1-effe3ae8013f,collect:0428cb6c-dec7-44dd-82d1-effe3ae8013f,2024-01-14T16:04:15.100000Z,41118,1.7828860918846383,1000.0,6.2,8.004414986040972,181.24997298741675,2.649615035,18.289914878358104,74.03484614954509,254.0348461495451,28.62217581498927,-80.60040821007465,2649615035.0,
2024-02-14-01-22-39_UMBRA-04,5b7b221a-2378-475f-a242-695b65bcbee3,collect:5b7b221a-2378-475f-a242-695b65bcbee3,2024-02-14T01:22:39.500000Z,42087,8.271497051250241,1500.0,5.0,9.803366202643659,119.3467606753778,3.091208933,31.255348291253576,120.1587811856694,300.1587811856694,11.136399414465185,-60.79059883295164,3091208933.0,
2024-04-27-15-43-02_UMBRA-08,60dc7e0f-4198-4d91-a4bc-af9bc7186d42,collect:60dc7e0f-4198-4d91-a4bc-af9bc7186d42,2024-04-27T15:43:02.600000Z,41118,2.4642191095862236,1000.0,5.2,8.004414986040972,152.01610637654306,3.211643596,49.6827153508633,85.75844508394913,265.75844508394914,28.600343162694198,-80.61323663899103,3211643596.0,
2024-10-24-20-37-20_UMBRA-08,291377d0-6fa4-49ef-9ba7-ac3f3dfed580,collect:291377d0-6fa4-49ef-9ba7-ac3f3dfed580,2024-10-24T20:37:20Z,51202,6.929924136539762,1000.0,10.0,8.004414986040972,292.3386661087367,3.448863453,66.82565224973635,55.271424316356565,235.27142431635656,21.353805303181243,-157.69833850249918,3448863453.0,
2024-02-13-01-46-35_UMBRA-04,7ce83bef-b40d-49ff-8294-ec027017bb6f,collect:7ce83bef-b40d-49ff-8294-ec027017bb6f,2024-02-13T01:46:35.500000Z,42087,8.553846139635088,1500.0,7.000001,9.803366202643659,167.08548881488107,3.478753532,49.08613234210874,233.71088555359358,53.710885553593585,11.132876565265317,-60.7903338817964,3478753532.0,
2023-12-06-14-30-43_UMBRA-05,e19dcc0f-23a4-4f5b-93b0-c39d7c21832e,collect:e19dcc0f-23a4-4f5b-93b0-c39d7c21832e,2023-12-06T14:30:43.600000Z,44063,3.7827745274401554,1000.0,7.199999,8.004414986040972,210.48381036442382,3.833331948,53.24017745358966,105.73749670488888,285.7374967048889,38.98828913862403,-76.47726956542635,3833331948.0,
2024-05-02-06-27-33_UMBRA-08,128c481e-0a77-4b5e-89e5-6e46839728aa,collect:128c481e-0a77-4b5e-89e5-6e46839728aa,2024-05-02T06:27:33.300000Z,46240,9.407525094340228,1500.0,6.599999,9.803366202643659,157.53770022214655,4.311066344,44.996115786656205,217.26638280872075,37.26638280872075,36.57700238342714,-121.99291318928083,4311066344.0,
2024-02-14-14-24-58_UMBRA-07,6a7eb81d-8796-4347-9c02-89dc23c82a89,collect:6a7eb81d-8796-4347-9c02-89dc23c82a89,2024-02-14T14:24:58.400000Z,42087,8.982078226424996,1500.0,6.8,9.803366202643659,162.3115945185138,4.452789981,40.34865699735713,80.32792085334957,260.32792085334955,11.13168373061879,-60.786147925727114,4452789981.0,
2023-07-13-15-18-26_UMBRA-04,05ae2840-c67e-4cb9-bc49-38bde47d6a4c,collect:05ae2840-c67e-4cb9-bc49-38bde47d6a4c,2023-07-13T15:18:26.200000Z,44087,6.530827783492814,1500.0,6.399999,9.803366202643659,152.76382979513144,4.599968004,48.0774974546915,314.3659276965302,134.3659276965302,36.969253967818624,-76.16796670969839,4599968004.0,23521208768.0
2024-10-28-20-55-34_UMBRA-08,bce7a44e-29f1-4f91-88fe-32c862d67072,collect:bce7a44e-29f1-4f91-88fe-32c862d67072,2024-10-28T20:55:34.599998Z,51202,7.3383651648436015,1000.0,5.199996,8.004414986040972,152.0159894410766,4.76877899,35.36420868378782,57.22068373990308,237.22068373990308,21.34951880497095,-157.69609491187813,4768778990.0,
2025-08-13-02-20-45_UMBRA-05,5200ff82-872c-4823-9238-5b825d24e9fd,collect:5200ff82-872c-4823-9238-5b825d24e9fd,2025-08-13T02:20:45.600000Z,44063,7.136809060531425,1500.0,9.2,9.803366202643659,219.5980396426951,5.903303146,36.09814352916978,263.45651417498505,83.45651417498505,38.9919954537418,-76.37434373148989,5903303146.0,21601065472.0
2025-05-02-18-46-08_UMBRA-10,f0cefc3b-d93c-4507-bae3-3df650d3454a,collect:f0cefc3b-d93c-4507-bae3-3df650d3454a,2025-05-02T18:46:13Z,46256,4.61558664697609,1500.0,8.0,9.803366202643659,190.95481708060447,6.071946974,28.20391184139725,104.31129223928446,284.31129223928446,33.73656483653886,-118.22462044575839,6071946974.0,
2025-05-05-18-36-52_UMBRA-10,2d6c50fb-6167-4ce6-b791-c5fbaa5ef11d,collect:2d6c50fb-6167-4ce6-b791-c5fbaa5ef11d,2025-05-05T18:36:52.800001Z,46256,4.790096856309546,1500.0,9.600002,9.803366202643659,229.14582823542963,6.071947511,44.63489724892374,94.56213418171248,274.5621341817125,33.73761401959793,-118.22624521274035,6071947511.0,26668274624.0
2025-09-10-18-47-51_UMBRA-10,f7033730-cb4a-418a-a7b7-de4e4dd8dbde,collect:f7033730-cb4a-418a-a7b7-de4e4dd8dbde,2025-09-10T18:47:51.500000Z,46256,4.810748885709791,1500.0,9.0,9.803366202643659,214.82416921568003,6.207892738,40.32294551935666,93.03362941492473,273.03362941492475,33.737797251315925,-118.22630866858933,6207892738.0,
2025-07-19-17-52-28_UMBRA-05,0ca8239f-4909-43c3-b5fd-780bc8229a48,collect:0ca8239f-4909-43c3-b5fd-780bc8229a48,2025-07-19T17:52:28.699999Z,46256,4.527188071779626,1500.0,7.399998,9.803366202643659,176.63315806085487,6.207892751,44.44645567248092,292.04880153858323,112.04880153858323,33.73591548106904,-118.2240536319047,6207892751.0,21361299520.0
2025-05-16-05-43-49_UMBRA-08,086d1d59-28d4-414d-a63b-fa2cbb0b0203,collect:086d1d59-28d4-414d-a63b-fa2cbb0b0203,2025-05-16T05:43:49.200000Z,46256,4.733234812296208,1500.0,8.4,9.803366202643659,200.50255793463472,6.258986234,44.4321931253335,84.09833647870963,264.0983364787096,33.73718558306732,-118.22590651554518,6258986234.0,22977579264.0
2025-06-06-17-57-35_UMBRA-07,a06096c7-465a-42d8-a14c-627261d3cb56,collect:a06096c7-465a-42d8-a14c-627261d3cb56,2025-06-06T17:57:40.100001Z,46256,4.726431984067844,1500.0,8.200002,9.803366202643659,195.72873524632385,6.272671444,23.151067177097076,94.919866361536,274.919866361536,33.73698013168289,-118.22619592031621,6272671444.0,
2025-10-21-18-45-08_UMBRA-08,195cc48d-6270-4170-a4ed-88483549bf1f,collect:195cc48d-6270-4170-a4ed-88483549bf1f,2025-10-21T18:45:08.100000Z,46256,4.821335480634166,1500.0,6.199999,9.803366202643659,147.98995936811636,6.30643021,36.054239896411694,92.47103283283955,272.47103283283957,33.73786733468236,-118.22639261780593,6306430210.0,21344091584.0
2026-02-19-19-35-09_UMBRA-09,087347a9-df85-40c4-9355-a357c091b9f1,collect:087347a9-df85-40c4-9355-a357c091b9f1,2026-02-19T19:35:09.500000Z,46256,6.683208242702551,1000.0,10.999999,8.004414986040972,321.57250348574377,6.377671547,35.984627328091776,274.03272219638944,94.03272219638944,33.72395289608636,-118.26726801289124,6377671547.0,26621249728.0
2025-10-23-18-41-37_UMBRA-08,ce51055b-a010-49a1-ac5c-89a9ece3c604,collect:ce51055b-a010-49a1-ac5c-89a9ece3c604,2025-10-23T18:41:37.600000Z,46256,4.850655062236885,1500.0,7.2,9.803366202643659,171.85933537254402,6.386719982,44.47076553662765,89.0236531887969,269.0236531887969,33.73805714495072,-118.22663410124169,6386719982.0,20208439136.0
2025-09-02-17-38-37_UMBRA-07,9596d83c-bf52-44a6-881a-900389a01308,collect:9596d83c-bf52-44a6-881a-900389a01308,2025-09-02T17:38:37.700000Z,46256,5.482553091685662,1500.0,9.4,9.803366202643659,224.37191006971025,6.38671999,39.51726426747508,90.53545270310244,270.53545270310246,33.74453299711566,-118.22644410768908,6386719990.0,
2025-10-31-06-10-16_UMBRA-10,143b0c98-b59f-42e2-bc2b-4509de59033c,collect:143b0c98-b59f-42e2-bc2b-4509de59033c,2025-10-31T06:10:16.300000Z,46256,4.497165067058256,1500.0,8.6,9.803366202643659,205.2764283616498,6.423215357,41.142189001891495,64.9653118196818,244.9653118196818,33.73571224963022,-118.22382184664887,6423215357.0,27481839616.0
2025-06-22-04-38-15_UMBRA-05,729f8d64-e1c4-4210-ba50-0d6b774ee17e,collect:729f8d64-e1c4-4210-ba50-0d6b774ee17e,2025-06-22T04:38:15.500000Z,46256,4.568587631147035,1500.0,7.0,9.803366202643659,167.0854649455289,6.423235315,41.00532729934255,65.6318076128687,245.6318076128687,33.736417191849114,-118.22387006019892,6423235315.0,21864912448.0
2025-06-25-18-41-07_UMBRA-09,dc9592e7-681d-4d14-8619-00043e4fe763,collect:dc9592e7-681d-4d14-8619-00043e4fe763,2025-06-25T18:41:12.800000Z,46256,4.81880270246427,1500.0,9.600001,9.803366202643659,229.14580436607753,6.503504619,43.160387197690135,87.35018565981993,267.35018565981994,33.73784820089245,-118.22637763955946,6503504619.0,
2025-05-21-17-42-54_UMBRA-05,184f3bba-6396-4247-a548-1c50cb77b623,collect:184f3bba-6396-4247-a548-1c50cb77b623,2025-05-21T17:42:54.699999Z,46256,5.685645550016866,1500.0,7.399998,9.803366202643659,176.63315806085487,6.557031699,34.63008894514658,294.5022416752937,114.5022416752937,33.74570470563919,-118.22856354183521,6557031699.0,24129010000.0
2025-03-21-02-59-06_UMBRA-08,58fc3076-2de6-4609-8d56-a72ead98686c,collect:58fc3076-2de6-4609-8d56-a72ead98686c,2025-03-21T02:59:06.400000Z,44063,2.8098033426869558,1000.0,6.799999,8.004414986040972,198.79026372007434,6.55705164,23.730231014711208,67.13870827611761,247.1387082761176,38.98086370850007,-76.47098816207144,6557051640.0,31985182336.0
2025-07-15-17-19-19_UMBRA-05,498d1fd4-e209-40b3-a7df-6a5bb8f39b5a,collect:498d1fd4-e209-40b3-a7df-6a5bb8f39b5a,2025-07-15T17:19:19.900000Z,46256,4.7598265619312015,1500.0,7.800001,9.803366202643659,186.1809705229415,6.638994191,42.623722074668095,84.89908913410989,264.8990891341099,33.737546857900554,-118.22571483033471,6638994191.0,22119198680.0
2025-10-29-04-58-12_UMBRA-05,c47be599-a2b4-4b27-be7f-99977d9f3f18,collect:c47be599-a2b4-4b27-be7f-99977d9f3f18,2025-10-29T04:58:12.200000Z,46256,4.830014176745859,1500.0,6.399999,9.803366202643659,152.76382979513144,6.638994193,43.471152650545385,91.22928807272407,271.2292880727241,33.73786901552486,-118.22658110407978,6638994193.0,18140087232.0
2025-10-17-04-54-25_UMBRA-05,157867ea-7fe9-4fe3-bdab-b9ca2f49b449,collect:157867ea-7fe9-4fe3-bdab-b9ca2f49b449,2025-10-17T04:54:25.500000Z,46256,4.827467256795526,1500.0,7.0,9.803366202643659,167.0854649455289,6.6389942,43.628251098761616,91.31040786387824,271.31040786387825,33.73784855796476,-118.22656865772022,6638994200.0,19140207264.0
2025-10-15-18-47-59_UMBRA-08,b993a9dc-39fe-4109-9c30-ab10f0cada93,collect:b993a9dc-39fe-4109-9c30-ab10f0cada93,2025-10-15T18:47:59.100000Z,46256,4.8622994068766205,1500.0,6.199999,9.803366202643659,147.98995936811636,6.651311346,25.981893634509362,90.34915170931635,270.34915170931635,33.73813839676285,-118.22671732681353,6651311346.0,25564352272.0
2025-10-30-05-24-50_UMBRA-05,4396351c-38df-499e-bc0d-46f24aab66f5,collect:4396351c-38df-499e-bc0d-46f24aab66f5,2025-10-30T05:24:50.199999Z,46256,4.552113121405276,1500.0,6.399998,9.803366202643659,152.7638059257793,6.651311369,43.0543090953652,244.7355974388102,64.7355974388102,33.73627901053796,-118.22380335207565,6651311369.0,18089286752.0
2025-03-08-04-29-55_UMBRA-05,2af8806d-7f30-4152-a259-a9b056d9a606,collect:2af8806d-7f30-4152-a259-a9b056d9a606,2025-03-08T04:29:55.400000Z,46256,4.864655556403609,1500.0,8.800001,9.803366202643659,210.05032265801705,6.651311376,42.476851655843404,90.24093526262989,270.2409352626299,33.7381558128376,-118.22673207380312,6651311376.0,24456242880.0
2025-02-22-05-40-27_UMBRA-08,adbf8482-698b-4d63-9b45-b69ee8242be2,collect:adbf8482-698b-4d63-9b45-b69ee8242be2,2025-02-22T05:40:32.400000Z,46256,4.8673571081038896,1500.0,8.8,9.803366202643659,210.05029878866495,6.676243001,43.30543122328302,90.60383152943227,270.6038315294323,33.73810861821883,-118.22689237831507,6676243001.0,
2025-07-29-19-20-43_UMBRA-10,c0cf1c96-57b1-40f7-947f-619d3ce6c139,collect:c0cf1c96-57b1-40f7-947f-619d3ce6c139,2025-07-29T19:20:48.800000Z,46256,5.122866547634101,1500.0,9.600001,9.803366202643659,229.14580436607753,6.676249843,40.23563296469695,299.0324109444296,119.03241094442961,33.74208482719599,-118.22353770099919,6676249843.0,
2025-02-02-17-10-12_UMBRA-05,3cda7afb-5138-46fa-afa9-b2d5a314480c,collect:3cda7afb-5138-46fa-afa9-b2d5a314480c,2025-02-02T17:10:12.299998Z,46256,4.788648898356716,1500.0,8.599997,9.803366202643659,205.2763567535934,6.676249879,39.76876985708541,85.72578145011488,265.7257814501149,33.7376485744301,-118.22613842832065,6676249879.0,25052438152.0
2025-01-09-18-05-27_UMBRA-07,4c905a19-1d40-4937-a474-954642327a7f,collect:4c905a19-1d40-4937-a474-954642327a7f,2025-01-09T18:05:27Z,46256,4.725700763119543,1500.0,9.999999,9.803366202643659,238.6934974814035,6.676269807,42.33597357444949,84.44043582548845,264.44043582548846,33.73723746613213,-118.2256256554767,6676269807.0,27955341632.0
2025-08-03-17-22-24_UMBRA-05,ef2f57f9-7f5a-42b7-8288-f80ab4482d8f,collect:ef2f57f9-7f5a-42b7-8288-f80ab4482d8f,2025-08-03T17:22:28.799998Z,46256,4.778081463054795,1500.0,7.599997,9.803366202643659,181.40700461851785,6.690848008,40.45953402456449,85.15607188030872,265.15607188030873,33.73757677576389,-118.22605850306246,6690848008.0,
2025-08-27-06-23-48_UMBRA-08,cf156086-4f79-473c-a06f-49ff6a511448,collect:cf156086-4f79-473c-a06f-49ff6a511448,2025-08-27T06:23:48.600000Z,46256,4.47983847402957,1500.0,7.2,9.803366202643659,171.85933537254402,6.706054378,38.185862655056354,245.87079180919736,65.87079180919736,33.73577338781511,-118.22327863175558,6706054378.0,
2025-09-18-06-27-15_UMBRA-08,f01c44c2-334b-42b1-a250-b93ddbc16c73,collect:f01c44c2-334b-42b1-a250-b93ddbc16c73,2025-09-18T06:27:15.800000Z,46256,5.602273070654435,1500.0,7.6,9.803366202643659,181.40707622657425,6.706054379,40.88966849388557,245.03808367017382,65.03808367017382,33.745538974552915,-118.22691486718217,6706054379.0,
