transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,implied_eta_wr17,implied_eta_awac,z_p95,z_p5,z_p50,survey_points
2,1150.0,1166.525024110159,3494.4514035143816,104.03104688311235,111.2123831646694,61.69924423399351,False,10.075859002715141,15.794328264868595,8.096188491309427,12.538647739323865,15.794328264868595,10.075859002715141,,,,,,
2,1200.0,1216.4925122184259,3497.0005250432046,104.03104688311235,107.17102462288544,61.69924423399351,False,9.281072384454557,14.35487954440214,7.479815587198865,11.49397776978758,14.35487954440214,9.281072384454557,,,,,,
2,1250.0,1266.460109172739,3499.5493504516685,103.97144730968249,106.92848860016656,66.03751102542165,False,9.234742728285806,14.27245646585345,7.443757965249909,11.433452426962873,14.27245646585345,9.234742728285806,,,,,,
2,1300.0,1316.4278149721158,3502.097879736776,103.97144730968249,109.8497701465927,66.03751102542165,False,9.803017561643397,15.29459313380505,7.885064890643706,12.178648004617287,15.29459313380505,9.803017561643397,,,,,,
2,1350.0,1366.3956296094873,3504.6461128933784,118.6374546152431,113.01358771573773,79.99202019855836,False,10.444309170910442,16.479037690487317,8.380504924574662,13.027159245514175,16.479037690487317,10.444309170910442,,,,,,
2,1400.0,1416.3635530814415,3507.1940499192738,118.6374546152431,117.05494625752172,79.99202019855836,False,11.304317994485912,18.1251252579224,9.040559640896047,14.178441122438747,18.1251252579224,11.304317994485912,,,,,,
2,1450.0,1466.331585384799,3509.741690808867,119.85013472883753,124.78346073958036,69.44395478041629,False,13.085835882862451,21.790554727167265,10.391507341545,16.61720913480037,21.790554727167265,13.085835882862451,,,,,,
2,1500.0,1516.2997265147012,3512.289035563752,124.17824001860234,127.94752726620288,75.96375653207325,False,13.871088730451177,23.54243333837243,10.979751103814607,17.71783497756708,23.54243333837243,13.871088730451177,,,,,,
2,1550.0,1566.2679764684458,3514.8360841756844,142.61401971997583,130.27504542894283,68.19859051364797,False,14.470974813191754,24.950653795929995,11.426073446840299,18.57035815661572,24.950653795929995,14.470974813191754,,,,,,
2,1600.0,1616.2363352392235,3517.38283664441,134.45778724835563,133.75001566231128,66.80140948635159,False,15.403553125308472,27.28415630967288,12.114553770796013,19.917456438492636,27.28415630967288,15.403553125308472,,,,,,
2,2000.0,2015.9871223876996,3537.7461947900606,127.01156821934926,130.46905099209516,60.255118703057654,False,14.521856313758596,25.07320045371738,11.463806417336265,18.643157334873568,25.07320045371738,14.521856313758596,,,,,,
2,2050.0,2065.9564603419913,3540.2902818090133,127.01156821934926,130.46905099209516,60.255118703057654,False,14.521856313758596,25.07320045371738,11.463806417336265,18.643157334873568,25.07320045371738,14.521856313758596,,,,,,
2,2100.0,2115.9259070742864,3542.834072647768,137.38401653758697,113.85178824407136,63.43494882292177,False,10.618846269044608,16.807520702218024,8.51486861508425,13.259539969661553,16.807520702218024,10.618846269044608,,,,,,
2,2200.0,2215.865126857067,3547.920765781573,63.99999999999993,74.04721165562789,89.99999999999982,False,4.209955182751112,6.078288378332068,3.453743846610079,5.0761302862713595,6.078288378332068,4.209955182751112,,,,,,
2,2250.0,2265.83489989755,3550.4636680666276,63.99999999999993,47.49745876065983,89.99999999999982,False,1.6896914872111093,2.3757323062362996,1.3974344374980217,2.014742107379071,2.3757323062362996,1.6896914872111093,,,,,,
2,2300.0,2315.8047817023885,3553.0062741626825,30.804830084924735,44.178540605030456,83.08877288097524,False,1.4585020900910126,2.046087839245591,1.2070993049034628,1.7374034577149182,2.046087839245591,1.4585020900910126,,,,,,
2,2350.0,2365.774772262562,3555.5485840627384,31.18500495771475,39.22317575628809,84.17365797044413,False,1.1461586500438767,1.6031262204952386,0.949509767696246,1.363576561759749,1.6031262204952386,1.1461586500438767,,,,,,
2,2400.0,2415.7448715756277,3558.090597763447,30.902867982512962,30.964234341717482,84.8055710922651,False,0.7112772821169299,0.9908258710432549,0.5900266636374918,0.8447102821053759,0.9908258710432549,0.7112772821169299,,,,,,
2,2550.0,2565.6558219953868,3565.7148616475324,137.38401653758697,130.50528308208655,63.43494882292177,False,14.53137405718334,25.096180418318113,11.470862479922936,18.656783620361146,25.096180418318113,14.53137405718334,,,,,,
2,2600.0,2615.62635628151,3568.2556905236497,127.01156821934926,127.8414959937743,60.255118703057654,False,13.84421742697584,23.480850697496756,10.95969609795251,17.679890361345738,23.480850697496756,13.84421742697584,,,,,,
2,2650.0,2665.596999300779,3570.796223185321,127.12026448932349,127.8414959937743,65.55604521958325,False,13.84421742697584,23.480850697496756,10.95969609795251,17.679890361345738,23.480850697496756,13.84421742697584,,,,,,
2,2700.0,2715.56775104929,3573.336459628846,119.85013472883753,103.937949669912,69.44395478041629,False,8.675845383445779,13.290154083112801,7.007679969559518,10.706396166542756,13.290154083112801,8.675845383445779,,,,,,
2,2800.0,2815.5095807145367,3578.4160438471085,41.76983124213777,67.4665217950512,78.23171106797928,False,3.46935647319088,4.968040470217086,2.8530859836431066,4.168934441564621,4.968040470217086,3.46935647319088,,,,,,
2,2850.0,2865.480658624927,3580.955391614799,35.43273807092902,52.059960723913626,85.23635830927373,False,2.0368157799004663,2.873604869985283,1.6826906389504928,2.4322030752356048,2.873604869985283,2.0368157799004663,,,,,,
2,2900.0,2915.4518452470093,3583.494443151843,72.81338313830042,52.059960723913626,84.55966796899428,False,2.0368157799004663,2.873604869985283,1.6826906389504928,2.4322030752356048,2.873604869985283,2.0368157799004663,,,,,,
2,2950.0,2965.4231405780956,3586.033198454142,58.22389044428729,55.490003884505576,84.2894068625002,False,2.3205087630725845,3.2831804041294643,1.915347435316982,2.7743303580771443,3.2831804041294643,2.3205087630725845,,,,,,
3,400.0,428.89710726152333,3225.6002095205713,80.95430810031041,88.84064795238413,71.56505117707783,False,6.180598378759308,9.13902375537847,5.036752188402807,7.5244015482789095,9.13902375537847,6.180598378759308,,,,,,
3,450.0,478.8609175848331,3228.1727346228204,87.48622415019622,91.15083886594954,70.01689347809987,False,6.529041767313475,9.698377535005784,5.314276307508954,7.962907139141421,9.698377535005784,6.529041767313475,,,,,,
3,500.0,528.8248369716492,3230.7449636935653,98.08141160664577,91.93587372208972,73.30075576600615,False,6.6500847636124485,9.894096367969771,5.410511975428177,8.115655941310614,9.894096367969771,6.6500847636124485,,,,,,
3,550.0,578.7888654154075,3233.3168967332995,98.08141160664577,94.76021473135772,73.30075576600615,False,7.096839322369101,10.623012206466973,5.764934689209631,8.6813522943524,10.623012206466973,7.096839322369101,,,,,,
