row,col,offset_row,offset_col,distance_bins,window_overlap_to_peak,amplitude_correlation_to_peak,residual_correlation_to_peak,peak_relative_phase_resultant,signed_slope_rad_s,slope_difference_to_peak,endpoint_msc,min_adjacent_msc
134,71,1,6,6.082762530298219,0.003641523740600388,0.21635862908638837,-0.13648933333225471,0.40987946373229467,0.38377296953025103,-0.02829267967286797,0.4164379673045561,0.015421166068529085
135,59,2,-6,6.324555320336759,0.00354790601093379,0.3825285591334124,-0.28390003246712003,0.47360454027404564,0.4859110125731074,0.07384536336998843,0.3623889709579281,0.05873143657568578
135,60,2,-5,5.385164807134504,0.003980502251751876,0.2528445256266855,0.334083687586193,0.3984750209581414,0.267747134632699,-0.14431851457042,0.24323243474904438,0.14906444705070784
135,61,2,-4,4.47213595499958,0.004359695307416361,0.44693367210661356,-0.31478093370791593,0.3368390599547874,0.516495974156451,0.10443032495333199,0.06849579016838835,0.5788122071251517
135,62,2,-3,3.605551275463989,0.0046711093789399295,-0.0028278223146281775,0.07808853753742329,0.48683315107174097,0.17878231392052454,-0.23328333528259446,0.07762196752869369,0.4536243267504572
135,63,2,-2,2.8284271247461903,0.004902714274693003,0.17205848827994621,-0.06154193899150275,0.5977696012170179,0.27345182916746,-0.13861382003565897,0.13332117897445714,0.4728564060734258
135,64,2,-1,2.23606797749979,0.005045441834265418,0.23394667677583703,0.2520854141887224,0.5617868169507434,-0.27710384469038424,-0.6891694938935032,0.06567729645164368,0.5538991760365454
135,65,2,0,2.0,0.06798197904039323,0.924149791626616,0.16467858811109268,0.7425336557368537,0.300172274379769,-0.11189337482334999,0.082321223293857,0.7785772529630955
135,66,2,1,2.23606797749979,0.005045441834265422,0.8140936728108508,-0.006647354845289516,0.9205038741714017,0.361971843166562,-0.050093806036557,0.13225939753093013,0.5007309800749767
135,67,2,2,2.8284271247461903,0.0049027142746930034,0.46648414695622376,-0.46528156890478106,0.46610880835021695,0.16801161408281304,-0.24405403512030596,0.49593928298219103,0.3744202307602738
135,68,2,3,3.605551275463989,0.004671109378939928,0.6735464858001392,-0.18542733476641735,0.5416257468084972,0.2638611635065821,-0.14820448569653688,0.211267356503233,0.1269647299121361
135,69,2,4,4.47213595499958,0.004359695307416362,0.2406018131560003,-0.43788762871415704,0.4697504728718228,0.8117642424984637,0.3996985932953447,0.05233441629462325,0.08703338524324565
135,70,2,5,5.385164807134504,0.003980502251751875,0.3470976206232923,0.6754125763996007,0.6485430963281146,0.01432836157315259,-0.3977372876299664,0.06315467431115235,0.05384433692697491
135,71,2,6,6.324555320336759,0.003547906010933788,0.3053084842149538,0.24724557423480864,0.4056852497088498,-0.323784734951139,-0.7358503841542581,0.22712439548115687,0.030822243200042104
136,59,3,-6,6.708203932499369,0.0033956594328459623,0.31659044679872045,-0.2310659320155817,0.4503862019790007,0.4791666903087807,0.06710104110566167,0.17694050188607202,0.009066404178946627
136,60,3,-5,5.830951894845301,0.00380969224578427,0.5533311890474923,0.42617665930767046,0.28269731022081274,0.5557442925935004,0.14367864339038144,0.1565006055807917,0.002249610324484091
136,61,3,-4,5.0,0.004172613493519887,0.5317058390991259,0.27485264602745096,0.42852897767750675,0.10535276352818349,-0.3067128856749355,0.07787357181125384,0.30760485386197944
136,62,3,-3,4.242640687119285,0.0044706642666325755,0.20568267119026276,0.020814840376818026,0.8426460269505509,0.3783479439813501,-0.03371770522176892,0.06953880384281239,0.22481270451267255
136,63,3,-2,3.605551275463989,0.004692330609126876,0.3631907703796228,0.2548793506501064,0.5413667504898645,0.26415895201029094,-0.14790669719282806,0.06726217244471407,0.19777583914263666
136,64,3,-1,3.1622776601683795,0.004828933490515387,0.08852049506793366,-0.24859792483235857,0.3949931523587088,0.2708096144271343,-0.1412560347759847,0.008435501453478282,0.6056783688391565
136,65,3,0,3.0,0.0650647586719162,0.9322168721498195,0.5612901869633388,0.7555201204835533,0.30343418799616184,-0.10863146120695716,0.20126512182645062,0.7117393772573705
136,66,3,1,3.1622776601683795,0.00482893349051539,0.8600994975345937,-0.33877562214108337,0.9077979974307292,0.3639199662024609,-0.04814568300065808,0.27108832229149854,0.6629178626362432
136,67,3,2,3.605551275463989,0.004692330609126877,-0.04900620764293997,-0.11091913347317216,0.23345249296935222,0.2711104127580375,-0.1409552364450815,0.33390059175761155,0.5439255633641027
136,68,3,3,4.242640687119285,0.004470664266632576,0.7439900205411223,0.25311898056520815,0.49356732436278195,0.2548241330339825,-0.1572415161691365,0.19690819347645117,0.19796029053982617
136,69,3,4,5.0,0.004172613493519892,0.5932749185015097,-0.056483472550772476,0.5374745151457682,0.3752832385434352,-0.036782410659683795,0.07392981085010006,0.06238858816142703
136,70,3,5,5.830951894845301,0.0038096922457842674,0.09182241831823332,-0.4462037978570465,0.173340244897753,0.540880513353904,0.12881486415078497,0.08334989092398298,0.02420221684185671
136,71,3,6,6.708203932499369,0.0033956594328459623,0.3139907499778059,-0.09749520821868864,0.11678428950769389,0.1720857376214606,-0.2399799115816584,0.1129278867832395,0.00697574942114763
137,59,4,-6,7.211102550927978,0.003190267509182357,0.2041744807536877,0.2865506542679227,0.31111931234307777,0.5685779324224122,0.15651228321929317,0.10407554820164909,0.0025860058666119855
137,60,4,-5,6.4031242374328485,0.00357925688134251,0.6281918316302465,-0.3338335545757386,0.6702535366849164,0.20324737079163094,-0.20881827841148806,0.08848260743873382,0.0031142140342121866
137,61,4,-4,5.656854249492381,0.003920226253548512,0.3433801218095194,-0.5083829596911675,0.4166714036722695,0.17502421536699542,-0.23704143383612358,0.04534090848842233,0.031940849993053126
137,62,4,-3,5.0,0.004200248946151448,0.17610739782229873,-0.5492056302017537,0.57958475741687,0.26914096236768587,-0.14292468683543313,0.04360394442369466,0.2985569943176066
137,63,4,-2,4.47213595499958,0.00440850744330767,0.4293271800426653,0.2039204455332887,0.8354401421873755,0.4251361867968467,0.013070537593727727,0.06365894250273031,0.3295481754910131
137,64,4,-1,4.123105625617661,0.004536847679651456,0.3854993048436877,-0.18801062425534565,0.7552338613769054,0.4387651193267973,0.026699470123678293,0.01761336628447827,0.5508191615647144
