row,col,offset_row,offset_col,kx_rad_m,ky_rad_m,k_rad_m,wavelength_m,distance_bins,distance_rad_m,mean_power,relative_power,mean_amplitude,relative_amplitude,look_power_cv,peak_relative_phase_resultant,amplitude_correlation_to_peak,residual_correlation_to_peak,window_overlap_to_peak,signed_slope_rad_s,intercept_rad,slope_difference_to_peak,phase_rmse_rad,r2,max_adjacent_step_rad,endpoint_msc,min_adjacent_msc,fixed_peak
133,66,0,1,-0.04799655442984407,0.00966643893412244,0.04896028266670958,128.33229231848006,1.0,0.00966643893412244,636959.8696814368,0.3698453888550742,758.4681108641518,0.6117827911591328,0.6713717170705967,0.9532280317547048,0.8834572639530756,0.133499787357095,0.07421734267646932,0.40049393807264905,1.7896245878380324,-0.011571711130469953,0.25120690091436904,0.9907835124237433,1.0945808639741077,0.5048733461544547,0.759831627033277,False
133,67,0,2,-0.04799655442984407,0.01933287786824488,0.051743882767004035,121.4285625891654,2.0,0.01933287786824488,94372.20465460888,0.05479642657087736,281.7843989332408,0.2272881926282506,0.8133816194282832,0.5577013401127004,0.5981852724343767,-0.29456159725669245,0.0721178515821072,0.5193278255323103,1.5119408044466818,0.10726217632919127,0.6409703206692816,0.9652350836996609,1.89657843751106,0.6543921914374962,0.5479825645144677,False
133,68,0,3,-0.04799655442984407,0.02899931680236732,0.056076997174786807,112.04568047029123,3.0,0.028999316802367323,41621.80032892559,0.024167348148947852,177.79338105247092,0.14340870677604764,1.1008374155786635,0.19801580085472648,0.4330815274316548,0.40314266466220244,0.06871099436755831,0.30385932425352996,-2.902774912875145,-0.10820632494958904,1.4764892445790554,0.6417444140690203,3.1164173956452146,0.07197703671425308,0.03009590252898782,False
133,69,0,4,-0.04799655442984407,0.03866575573648976,0.061633675079544585,101.94403139307352,4.0,0.03866575573648976,72351.47346860306,0.04201027429344333,235.81455071183734,0.1902087668076849,1.0657854846468158,0.4690094026670322,0.6355843183088111,0.4819819141162867,0.06413016168337694,0.3041706556668975,3.1708908647122733,-0.1078949935362215,1.1071271801734048,0.7614760135719297,2.282400487516981,0.060286226161098286,0.01599318816918325,False
133,70,0,5,-0.04799655442984407,0.04833219467061221,0.06811512518387483,92.2436138848502,5.0,0.0483321946706122,39133.958198558576,0.022722803549025408,171.2337932538918,0.13811772238951106,1.1125177541181943,0.31075285878518627,0.3991090321834159,-0.3235773965192774,0.05855231500964039,-0.15078075805240582,1.6728422081116934,-0.5628464072555248,3.047755792171773,0.09380730077316368,3.0787479006232994,0.08498243638186462,0.03870006636066819,False
133,71,0,6,-0.04799655442984407,0.05799863360473464,0.07528287147255502,83.46102087073248,6.0,0.057998633604734645,25936.40046465626,0.015059752697056417,138.82742126787087,0.11197863965027649,1.1097261239709495,0.49906040911250704,0.5017546100674214,0.53598156174615,0.05218891919615502,0.04731368721154641,1.5984734011078507,-0.36475196199157256,1.5832379307700033,0.03639686579278156,2.9627175814226163,0.4275420453972665,0.011373047724372412,False
134,59,1,-6,-0.043633231299858244,-0.05799863360473464,0.07257892513452636,86.57038245652699,6.082762530298219,0.058162531657012004,57769.72631636899,0.033543505502496455,197.5339944755742,0.159331548364496,1.1541766865660517,0.17467951539575088,0.008429237429415903,-0.41442328010883006,0.0036415237406003885,0.7237227659935334,-2.2474652922269254,0.31165711679041436,1.4891040991897608,0.9090107467563006,2.8656090229980116,0.2956465199429224,0.3070062246877429,False
134,60,1,-5,-0.043633231299858244,-0.04833219467061221,0.06511420670901923,96.49484536082473,5.0990195135927845,0.04852875055484762,262806.544840586,0.15259640896817664,457.1343530673271,0.36872602347858585,0.8711924448594679,0.7210615234143943,0.717499417272749,0.04657996346648337,0.004085534792803808,0.5083208838044989,0.4664083233349343,0.09625523460137991,0.47640478515598583,0.9796546684871508,1.1865643116506794,0.23676831577988525,0.31083921579282664,False
134,61,1,-4,-0.043633231299858244,-0.03866575573648976,0.058300081821047386,107.77318163061724,4.123105625617661,0.03891117134462236,62985.857957817025,0.03657220845079277,222.27118308182824,0.17928464339142006,0.9378765159164203,0.446093600778314,0.0153481509615645,0.4181000132146301,0.004474733523045702,-0.41652561742018696,4.0272193176017375,-0.828591266623306,1.5386109162154304,0.7560757715818941,2.9979501644013182,0.11698648842815847,0.5269067756346144,False
134,62,1,-3,-0.043633231299858244,-0.02899931680236732,0.05239102259615661,119.92866326759804,3.1622776601683795,0.02932573892915118,376847.79765325726,0.21881350285372478,581.98736443488,0.46943285964607934,0.5843518170489974,0.8987071082583464,0.5521957290817279,-0.536670420153708,0.004794364801640829,0.43389656218957107,0.9851096244025568,0.021830912986452067,0.29282538337669367,0.9893460979066504,0.8439783278250783,0.19904260548427485,0.5161989684203621,False
134,63,1,-2,-0.043633231299858244,-0.01933287786824488,0.04772440717636419,131.65559676750416,2.23606797749979,0.019819151228171756,150628.91853773204,0.08746141413472215,331.4176246037596,0.2673225103536792,1.1779114615565804,0.8811233350188035,0.31646347315493034,0.3230706652785549,0.005032080999230324,0.4463676835236589,0.0555419696243149,0.03430203432053991,0.4734419176947226,0.9740902888303652,1.5594612304150812,0.37114096891823534,0.5004724181457775,False
134,64,1,-1,-0.043633231299858244,-0.00966643893412244,0.04469115030220242,140.59126392345163,1.4142135623730951,0.010605594297529369,408575.70091636246,0.23723604292013126,583.2253246347561,0.47043140228165736,0.7282092397163089,0.8282049965818018,0.593972821484761,0.07680206007600066,0.005178574676069339,0.47260733600047444,0.30143642848492647,0.06054168679735544,0.4456789053253893,0.9794068951440362,1.166454174400755,0.20830047220746792,0.5191075996144523,False
134,65,1,0,-0.043633231299858244,0.0,0.043633231299858244,143.99999999999997,1.0,0.004363323129985824,610194.5656940027,0.3543043403020348,721.2986814719674,0.5818018111632373,0.6663767959007996,0.7852854078605643,0.7027585656634185,-0.12553717470539358,0.06977580292309772,0.23082601156492044,2.8158417585468887,-0.18123963763819856,1.088388185463007,0.6554495373363179,1.1818754936035585,0.2908996707849578,0.6816697038523,False
134,66,1,1,-0.043633231299858244,0.00966643893412244,0.04469115030220242,140.59126392345163,1.4142135623730951,0.010605594297529369,961836.4468985589,0.558482239856166,929.1253569376088,0.7494354687587194,0.6708097110819716,0.9405814028359969,0.8618887713676866,0.2917271861887177,0.00517857467606934,0.3698932696979306,1.9143616530713317,-0.04217237950518837,0.15915270777097562,0.9956419338452301,0.6838183728945767,0.35395177181659754,0.7184919894449662,False
134,67,1,2,-0.043633231299858244,0.01933287786824488,0.04772440717636419,131.65559676750416,2.23606797749979,0.019819151228171756,144755.69134500908,0.08405117418347814,351.51649421587865,0.2835343225239183,0.7320437084968479,0.773323252401119,0.5361876832099972,-0.37828853389807354,0.005032080999230325,0.3413441696602474,2.7804227152648346,-0.07072147954287161,1.0562933937278973,0.8153866237468909,2.7117117430121613,0.578628000189024,0.5096538660767835,False
134,68,1,3,-0.043633231299858244,0.02899931680236732,0.05239102259615661,119.92866326759804,3.1622776601683795,0.02932573892915118,81570.26154497001,0.04736308602172641,234.23840540181837,0.18893744298638782,1.1426279423159564,0.5680900196968856,0.3498816641705766,0.7072697469000886,0.004794364801640826,-0.048104322681111186,-1.1525253275483682,-0.4601699718842302,1.902150290142415,0.026337323692447567,2.935190660537988,0.3445826324949184,0.08437824334758097,False
134,69,1,4,-0.043633231299858244,0.03866575573648976,0.058300081821047386,107.77318163061724,4.123105625617661,0.03891117134462236,61093.45986052188,0.035473403418518505,217.3146576758406,0.17528669423061563,1.1475317386439001,0.7619704319288532,0.647292706739543,0.5095813027586837,0.004474733523045706,0.3818587312711964,2.1270646513531872,-0.030206917931922594,0.7881961541657723,0.9084842183783345,2.6109499802771508,0.15470733264858752,0.03850996717460945,False
134,70,1,5,-0.043633231299858244,0.04833219467061221,0.06511420670901923,96.49484536082473,5.0990195135927845,0.04852875055484762,42222.46565089422,0.024516119414061233,186.27945981362882,0.15025360490180062,0.7389767937893998,0.2669176351664895,0.1085407602714815,0.10980433280639612,0.004085534792803804,0.48570298772943615,-3.074336571668743,0.07363733852631715,2.4010439318621577,0.633795729290423,2.8260317399009987,0.09048659384447424,0.023677203116083227,False
134,71,1,6,-0.043633231299858244,0.05799863360473464,0.07257892513452636,86.57038245652699,6.082762530298219,0.058162531657012004,51440.19072215247,0.029868313917372227,188.86966083534386,0.15234286928619592,1.171252986647996,0.40987946373229467,0.21635862908638837,-0.13648933333225471,0.003641523740600388,0.38377296953025103,0.4204605597600075,-0.02829267967286797,1.3162805898568433,0.7823868384478313,2.973997079444664,0.4164379673045561,0.015421166068529085,False
135,59,2,-6,-0.039269908169872414,-0.05799863360473464,0.07004260980065254,89.70518553009501,6.324555320336759,0.05865147785830236,64666.67407723408,0.03754816018789448,203.8516941045063,0.1644274249838696,1.2268701942840483,0.47360454027404564,0.3825285591334124,-0.28390003246712003,0.00354790601093379,0.4859110125731074,-0.4480073097984194,0.07384536336998843,1.1311093014790432,0.8864318736573574,2.527799386752741,0.3623889709579281,0.05873143657568578,False
