scenario,look,time_s,H_real,H_imag,H_abs,H_phase_rad,Tt_real,Tt_imag,Tvb_real,Tvb_imag,cancellation_ratio,relative_abs,transfer_slope_rad_s,phase_curvature_rms_rad,synthetic_imposed_s_wave,synthetic_recovered_variable_s,synthetic_recovered_constant_s
T17p902_depth10,2,1.764063059292087,-0.4253065054015026,0.4333665644301904,0.6072002986682934,2.346808121150553,0.0,0.039651964195094896,-0.4253065054015026,0.3937146002350955,0.9805921043159477,1.0524400575706647,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,3,2.4684216667974654,-0.42542754576765507,0.4300448723920395,0.604919159035797,2.350797142843733,0.0,0.03933786658998942,-0.42542754576765507,0.3907070058020501,0.980492905892969,1.0484862342088899,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,4,3.172825122794375,-0.42554539032832933,0.42672097307273243,0.6026438982432576,2.354815130347444,0.0,0.039023995731609966,-0.42554539032832933,0.38769697734112246,0.9803939919472114,1.0445426004446443,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,5,3.8772216143410563,-0.42566002801699154,0.42339512115536515,0.6003747896685806,2.358862045405437,0.0,0.03871036922537184,-0.42566002801699154,0.3846847519299933,0.9802954034081578,1.040609630114747,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,6,4.58166149264895,-0.4257714648628047,0.4200670608743172,0.5981117587232389,2.3629384694904028,0.0,0.03839695658036653,-0.4257714648628047,0.3816701042939507,0.980197167197203,1.036687193937388,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,7,5.28587569742117,-0.42587965752634394,0.41673806049060713,0.5958557658999608,2.3670431089727293,0.0,0.03808387064540895,-0.42587965752634394,0.37865418984519816,0.9800993562386537,1.0327769567026288,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,8,5.981358516737583,-0.42598335990015734,0.4134482276540585,0.593633944331108,2.3711262616627735,0.0,0.037774869541792766,-0.42598335990015734,0.3756733581122657,0.9800031763702125,1.028925947365243,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,9,6.673092111757245,-0.4260834014919955,0.4101737655340613,0.5914301167165739,2.375217008071798,0.0,0.037467701655228156,-0.4260834014919955,0.37270606387883315,0.9799079555615833,1.0251061263496681,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,10,7.454959389028037,-0.4261927569477048,0.4064694967485524,0.5889462775684271,2.37987704890197,0.0,0.03712067494213264,-0.4261927569477048,0.3693488218064197,0.9798008948938365,1.020800970667425,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,11,8.103828571296766,-0.42628045272208315,0.4033968181906166,0.586893531485275,2.3837688678576625,0.0,0.03683317687205694,-0.42628045272208315,0.3665636413185597,0.9797126574051971,1.0172430142390951,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,12,8.80783016797774,-0.4263725421098486,0.40005878455979366,0.5846713399583342,2.388023959638064,0.0,0.03652121989162627,-0.4263725421098486,0.3635375646681674,0.979617422794903,1.0133913636656748,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,13,9.512258919147031,-0.4264614661620805,0.3967166998029663,0.5824547381759961,2.392312832616648,0.0,0.03620925981241428,-0.4264614661620805,0.360507439990552,0.979522764407322,1.009549401610433,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,14,10.216818173596257,-0.4265471814908741,0.39337196946823066,0.5802447797275934,2.3966339964660697,0.0,0.03589742190739231,-0.4265471814908741,0.35747454756083835,0.9794287678013619,1.0057189542246745,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,15,10.921192327154113,-0.42662964786628993,0.39002609848528513,0.5780425710431437,2.4009857838607336,0.0,0.03558584007422367,-0.42662964786628993,0.35444025841106147,0.9793355215651137,1.0019019392467046,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,16,11.625467205567109,-0.4267088754610225,0.3866786614324733,0.5758479413911451,2.4053690114103343,0.0,0.035274468137111104,-0.4267088754610225,0.3514041932953622,0.9792430612260117,0.9980980607532957,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,17,12.330642284515337,-0.42678496852160797,0.38332494418932267,0.5736579313438779,2.4097901847133314,0.0,0.03496286181399217,-0.42678496852160797,0.3483620823753305,0.9791513074870649,0.9943021892669323,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,18,13.034391449393064,-0.4268576784959819,0.3799759433595836,0.5714798292354548,2.4142350557163157,0.0,0.034652036155898874,-0.4268576784959819,0.3453239072036847,0.9790606111456032,0.9905269574144263,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,19,13.738752659938966,-0.42692721874128947,0.3766220138178726,0.5693074664839752,2.4187166577931802,0.0,0.034341089027067395,-0.42692721874128947,0.3422809247908052,0.9789707619667445,0.9867616733981871,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,20,14.443135563070491,-0.42699352464442913,0.3732659527960144,0.5671427876690218,2.4232315773540725,0.0,0.0340302738886837,-0.42699352464442913,0.3392356789073307,0.9788818904138586,0.983009707693249,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,21,15.147523617335109,-0.4270565924723334,0.36990782851165893,0.5649859597974904,2.427780008613032,0.0,0.03371959075306246,-0.4270565924723334,0.33618823775859646,0.9787940542707079,0.9792713497671036,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,22,15.851900022832066,-0.42711641856384136,0.3665477288973951,0.5628371634555067,2.432362116805531,0.0,0.033409041419903786,-0.42711641856384136,0.3331386874774913,0.978707313469492,0.9755469126236687,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,23,16.55631466498908,-0.427173004907901,0.3631854087271469,0.5606963681301586,2.4369785229200502,0.0,0.03309859692380097,-0.427173004907901,0.3300868118033459,0.9786217211587157,0.97183634337593,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,24,17.260750170310974,-0.427226347594242,0.3598209523492599,0.5585637562787659,2.4416294002428773,0.0,0.032788258766854074,-0.427226347594242,0.32703269358240583,0.9785373408683194,0.9681399582710835,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,25,17.965121558686505,-0.42727643836912094,0.356454759270425,0.5564397093953107,2.4463144786283,0.0,0.032478057459980746,-0.42727643836912094,0.3239767018104443,0.9784542455701687,0.9644584185399454,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,26,18.669477690902887,-0.4273232791586233,0.3530866055580978,0.5543242155412467,2.4510343494792064,0.0,0.03216796598961474,-0.4273232791586233,0.32091863956848304,0.9783724944657298,0.9607917034898299,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,27,19.373934429971335,-0.42736687496701503,0.3497159275303824,0.5522170549589246,2.4557900930987318,0.0,0.0318579262044005,-0.42736687496701503,0.3178580013259819,0.9782921410147264,0.9571394322221223,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,28,20.078338171839263,-0.4274072138461487,0.3463434564007657,0.5501188201101255,2.460580965554222,0.0,0.031547999078432525,-0.4274072138461487,0.31479545732233316,0.9782132716629965,0.9535026316310983,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,29,20.782669142875097,-0.4274442934967534,0.34296929299492157,0.5480297072060738,2.4654070989509016,0.0,0.031238187479572514,-0.4274442934967534,0.31173110551534905,0.9781359592268244,0.9498816418031389,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,30,21.487042001798237,-0.42747811807717795,0.33959288402840704,0.5459495107769003,2.4702695656737284,0.0,0.030928434275715316,-0.42747811807717795,0.3086644497526917,0.9780602638371168,0.9462761066041624,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,31,22.191503827842293,-0.42750868686704285,0.33621400142078367,0.543878232785757,2.4751689859815045,0.0,0.03061871229900279,-0.42750868686704285,0.30559528912178086,0.9779862558768435,0.9426860294368344,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
