transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
12,17500.0,448453.1927584604,4012116.1769481846,True,26.905818939208984,26.57759666442871,27.3708553314209,0.3400000035762787,0.0,0.0,2016.0,129.5268929604967,True,56.309932474020215,0.015339807878856429,0.015339807878856429,"[0.015339807878856429, 0.015339807878856429]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.99641618759117,148.38179891345183,186.64256756461378,148.38179891345183
12,17600.0,448547.1264165951,4012150.4766255803,True,26.951271057128906,26.615467071533203,27.401723861694336,0.3400000035762787,0.0,0.0,2016.0,165.1517431512483,True,56.309932474020215,0.03656964965925418,0.03228188327143178,"[0.015339807878856429, 0.04601942363656929]",0.029529130166798624,0.029529130166798624,"[0.029529130166798624, 0.029529130166798624]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",166.22978393862607,148.57221049783348,186.92555692925646,148.57221049783348
12,17700.0,448641.0600747298,4012184.7763029756,True,27.001338958740234,26.67462921142578,27.43425178527832,0.3400000035762787,0.0,0.0,2016.0,178.5563731105062,True,51.34019174590991,0.036956155930420495,0.032248635501186534,"[0.021475731030399, 0.039883500485026716]",0.029529130166798624,0.029529130166798624,"[0.029529130166798624, 0.029529130166798624]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",166.34061980565696,148.66243380281432,187.0602120419912,148.66243380281432
12,17800.0,448734.99373286444,4012219.0759803713,True,27.047574996948242,26.73325538635254,27.476511001586914,0.3400000035762787,0.0,0.0,2016.0,167.77869732229925,True,51.34019174590991,0.03725684935244947,0.03207494326585949,"[0.021475731030399, 0.039883500485026716]",0.029529130166798624,0.029529130166798624,"[0.029529130166798624, 0.029529130166798624]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",166.59208551152443,148.86769115501917,187.36505285897042,148.86769115501917
12,17900.0,448828.92739099916,4012253.375657767,True,27.08415985107422,26.76650619506836,27.502248764038086,0.3400000035762787,0.0,0.0,2016.0,159.92193217393245,True,51.34019174590991,0.022401758678507012,0.028093080382125935,"[0.015339807878856429, 0.039883500485026716]",0.029529130166798624,0.029529130166798624,"[0.029529130166798624, 0.029529130166798624]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",166.486158138208,148.78123830462724,187.23663048836687,148.78123830462724
12,18000.0,448922.8610491338,4012287.6753351623,True,27.125648498535156,26.800792694091797,27.544301986694336,0.3400000035762787,0.0,0.0,2016.0,150.57195460481162,True,56.309932474020215,0.04019659128951476,0.030599743421374025,"[0.015339807878856429, 0.04601942363656929]",0.029529130166798624,0.029529130166798624,"[0.029529130166798624, 0.029529130166798624]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",166.53686474998477,148.82266140610847,187.29805886772132,148.82266140610847
13,5000.0,436863.95173536165,4007413.8185179164,True,20.101436614990234,19.41497802734375,21.085941314697266,0.300119549036026,0.0,1.0,2001.0,123.72420471402006,True,66.80140948635182,0.04089618737930655,0.04291847649896832,"[0.033747577333484144, 0.05215534678811186]",0.04692233183524088,0.047169909227483514,"[0.047169909227483514, 0.047169909227483514]",0.15761652595524983,0.15761652595524983,"[0.15761652595524983, 0.15761652595524983]",148.96231782603007,134.1597126202163,166.36548682231646,134.1597126202163
13,5100.0,436957.7502310186,4007448.4861139175,True,20.209627151489258,19.442975997924805,21.380996704101562,0.300119549036026,0.0,1.0,2001.0,124.8945604887154,True,66.80140948635182,0.04940759366489739,0.04359820218650266,"[0.033747577333484144, 0.05215534678811186]",0.047169909227483514,0.0468992067355037,"[0.046402918833540696, 0.047169909227483514]",0.15761652595524983,0.15761652595524983,"[0.15761652595524983, 0.15761652595524983]",149.3198294932947,134.4634551392683,166.78500805552736,134.4634551392683
13,5200.0,437051.5487266755,4007483.1537099187,True,20.3410701751709,19.480133056640625,21.623638153076172,0.300119549036026,0.0,1.0,2001.0,130.84192051198752,True,66.80140948635182,0.05014313389942442,0.04427196662044654,"[0.033747577333484144, 0.05215534678811186]",0.04693746190978261,0.047169909227483514,"[0.047169909227483514, 0.047169909227483514]",0.15761652595524983,0.15761652595524983,"[0.15761652595524983, 0.15761652595524983]",149.5744014789151,134.67813382782256,167.0855663559372,134.67813382782256
13,5300.0,437145.34722233244,4007517.82130592,True,20.486778259277344,19.574886322021484,21.77951431274414,0.300119549036026,0.0,1.0,2001.0,130.84192051198752,True,66.80140948635182,0.04997088022253799,0.044346853826199364,"[0.033747577333484144, 0.05215534678811186]",0.047169909227483514,0.046810892447340074,"[0.046402918833540696, 0.047169909227483514]",0.15761652595524983,0.15761652595524983,"[0.15761652595524983, 0.15761652595524983]",150.02481376595858,135.0607976673129,167.61411145634045,135.0607976673129
