crop_row,crop_col,fft_bin_offset_row,fft_bin_offset_col,k_east_cycles_per_m,k_north_cycles_per_m,kx_range_cycles_per_m,ky_azimuth_cycles_per_m,k_magnitude_cycles_per_m,kx_range_rad_per_m,ky_azimuth_rad_per_m,k_magnitude_rad_per_m,wavelength_m,wavevector_bearing_deg,wavevector_bearing_deg_mod_180,angle_from_local_range_axis_deg,angle_from_local_azimuth_axis_deg,slope_rad_per_s,slope_ols_standard_error_rad_per_s,slope_hac4_standard_error_rad_per_s,slope_selected_standard_error_rad_per_s,fit_residual_rmse_rad,fit_r_squared,minimum_adjacent_coherence,minimum_independent_anchor_coherence,end_to_end_coherence_look1_look11,mean_local_power,power_relative_to_frozen_peak,hemisphere_relative_to_frozen_wavevector,aligned_slope_rad_per_s,expected_omega_rad_per_s_h13_33_compatibility,bias_vs_h13_33_dispersion_rad_per_s,expected_omega_rad_per_s_h17_902_compatibility,bias_vs_h17_902_dispersion_rad_per_s,high_quality_flag,frozen_peak_lobe_flag,conjugate_peak_lobe_flag
67,65,3,1,-0.005818179272797859,-0.0007022758040541599,0.005571645006911403,0.00184405694544051,0.005860409657641225,0.03500767804424623,0.01158655150519428,0.03682203985494469,170.6365353992153,263.1174828401364,83.1174828401364,18.06114446306003,71.65949991208333,0.345942178024993,0.004811864468408548,0.004959839298387894,0.004959839298387894,0.05286764656067525,0.9982617721978413,0.9652163744467301,0.5104806751368168,0.5104806751368168,4316588169101.0923,0.7900755350243143,-1,-0.345942178024993,0.3667505731147571,0.02080839508976412,0.2699228995975005,-0.07601927842749251,True,False,True
67,66,3,2,-0.006175687924831256,-0.002511367958016245,0.005571645006911403,0.0036881138908810215,0.0066667901095997665,0.03500767804424623,0.02317310301038857,0.04188867766268744,149.9972225854331,247.8706879330906,67.87068793309061,33.30793937010583,56.41270500503754,0.3524471488881787,0.0026962882073885783,0.0020805259840688227,0.0026962882073885783,0.029623945751132325,0.9994735484176962,0.9704919690174016,0.5564083174648525,0.5564083174648525,4603763732451.078,0.8426379704411953,-1,-0.3524471488881787,0.4143318345116555,0.06188468562347682,0.3064482243327371,-0.04599892455544158,True,False,True
67,67,3,3,-0.006533196576864654,-0.004320460111978329,0.005571645006911404,0.005532170836321532,0.007832562357948504,0.03500767804424624,0.034759654515582855,0.049213440725029936,127.67214026520932,236.5229868250986,56.5229868250986,44.65564047809784,45.06500389704553,0.3604213717630618,0.0024010000018471296,0.001611552806890692,0.0024010000018471296,0.026379633159496818,0.9996007615709416,0.9647370644276967,0.5191978942683773,0.5191978942683773,2503857021183.1387,0.45828698456716843,-1,-0.3604213717630618,0.4813113223309949,0.12088995056793306,0.35883678889206494,-0.0015845828709968868,True,False,True
67,68,3,4,-0.006890705228898052,-0.0061295522659404154,0.005571645006911404,0.007376227781762045,0.009222430782199358,0.03500767804424624,0.04634620602077715,0.05794624158719574,108.43128277309997,228.3456538306872,48.34565383068721,52.832973472509224,36.88767090263414,0.3707102202745383,0.006603784791632194,0.007759814101602027,0.007759814101602027,0.07255536032215838,0.9971521268963777,0.9277655413836869,0.41368501189861895,0.41368501189861895,754939088640.691,0.13817832070201214,-1,-0.3707102202745383,0.5581367369513739,0.18742651667683558,0.4205635124136486,0.04985329213911027,True,False,True
68,63,4,-1,-0.006923385508985884,0.0032848472871726516,0.007428860009215205,-0.0018440569454405132,0.0076631252505802916,0.04667690405899498,-0.0115865515051943,0.048148835981522975,130.49506138820774,295.38231881916613,115.38231881916613,14.203691515969695,76.07566410888694,0.36287091593980864,0.007424585650987072,0.006725510445860471,0.007424585650987072,0.08157344676535865,0.9962463878974096,0.9454433337565782,0.263666592355018,0.263666592355018,1942389851996.5557,0.35552029552579656,-1,-0.36287091593980864,0.47171574398705896,0.10884482804725032,0.35125533875324016,-0.011615577186568471,True,False,True
68,64,4,0,-0.007280894161019282,0.0014757551332105667,0.007428860009215205,-1.734723475976807e-18,0.007428948310303552,0.04667690405899498,-1.0899589056276974e-17,0.046677458871095895,134.60855537425851,281.45798292805307,101.45798292805307,0.2793556248566347,90.0,0.3462481465874243,0.005259831618905632,0.0038195664369031867,0.005259831618905632,0.057789432936571544,0.9979274250932506,0.9654704669643592,0.4471356342484991,0.4471356342484991,3418089407565.6675,0.625621141431651,-1,-0.3462481465874243,0.4583743224973422,0.11212617590991791,0.34075815867458153,-0.005489987912842775,True,False,True
68,65,4,1,-0.00763840281305268,-0.0003333370207515183,0.007428860009215206,0.00184405694544051,0.007645672704468495,0.04667690405899499,0.01158655150519428,0.048039178400220456,130.7929385226695,267.50121920525805,87.50121920525805,13.677408097938383,76.04323627720498,0.35097220551682007,0.004844449364096468,0.003538361288070433,0.004844449364096468,0.053225654721494285,0.9982882440018105,0.9726467076136279,0.5594814712605151,0.5594814712605151,5463513268979.087,1.0,-1,-0.35097220551682007,0.4707246135881287,0.11975240807130866,0.35047376667350816,-0.0004984388433119102,True,False,True
68,66,4,2,-0.007995911465086077,-0.0021424291747136033,0.007428860009215205,0.003688113890881021,0.008277958862313764,0.04667690405899498,0.02317310301038857,0.05201194949712688,120.80272644898008,255.0004602737696,75.00046027376959,26.178167029426845,63.54247734571652,0.365503802153297,0.004095614316516473,0.0028845286453811057,0.004095614316516473,0.044998252040554035,0.9988712277612685,0.9757504833344606,0.5761937850819393,0.5761937850819393,5472002306595.895,1.0015537690125156,-1,-0.365503802153297,0.5063006791674807,0.1407968770141837,0.3787093945884797,0.013205592435182711,True,False,True
68,67,4,3,-0.008353420117119474,-0.003951521328675689,0.007428860009215204,0.005532170836321533,0.009240895436269972,0.046676904058994974,0.03475965451558286,0.05806225843035438,108.21462128822048,244.6838688037944,64.68386880379441,36.494758499402025,53.22588587574134,0.3791194362304441,0.003383258120266979,0.002507209257525867,0.003383258120266979,0.03717164016154555,0.999283774941826,0.9743299228509228,0.5344088768951989,0.5344088768951989,2966396259610.412,0.5429466560378123,-1,-0.3791194362304441,0.5591341842675409,0.18001474803709683,0.4213777201975739,0.04225828396712983,True,False,True
68,68,4,4,-0.008710928769152873,-0.005760613482637773,0.007428860009215205,0.007376227781762044,0.010443416477264674,0.04667690405899498,0.046346206020777145,0.0656179209667066,95.75410519890696,236.5229868250986,56.5229868250986,44.65564047809784,45.06500389704553,0.3873652678702414,0.00238290840687363,0.001499029196439303,0.00238290840687363,0.02618086196486793,0.9996595385329249,0.9484103138587927,0.4095766637102423,0.4095766637102423,935252586161.1913,0.17118153468600483,-1,-0.3873652678702414,0.6227450409844929,0.2353797731142515,0.4740478775123148,0.08668260964207342,True,False,True
69,56,5,-8,-0.006241048485006918,0.01631743114820989,0.009286075011519006,-0.014752455563524093,0.01747023884979188,0.05834613007374372,-0.09269241204155433,0.10976874805393032,57.24020195705069,339.0692775580543,159.0692775580543,57.89065025485786,32.388705369998775,0.3888319910017702,0.0119850738699021,0.011911705841771357,0.0119850738699021,0.13167923858153255,0.9915218276529982,0.7167779139233587,0.3223667067767045,0.3223667067767045,23105586268.671585,0.004229071136307334,-1,-0.3888319910017702,0.9413256383711882,0.552493647369418,0.7652568994721973,0.37642490847042714,False,False,False
69,63,5,-1,-0.008743609049240703,0.003653786070475293,0.009286075011519006,-0.0018440569454405138,0.009476331138935742,0.05834613007374372,-0.011586551505194304,0.05954154457812945,105.52607178228124,292.67911193693203,112.67911193693203,11.500484633735596,78.77887099112104,0.3994987845521299,0.0036896431942424783,0.0019407842097664395,0.0036896431942424783,0.04053787333555683,0.9992329087071347,0.9530675785489602,0.28884469164414667,0.28884469164414667,1929607414147.4944,0.3531806951222178,-1,-0.3994987845521299,0.5717978192598622,0.17229903470773228,0.431745268449453,0.0322464838973231,True,False,True
69,64,5,0,-0.0091011177012741,0.0018446939165132083,0.009286075011519004,-2.6020852139652106e-18,0.00928618538787944,0.058346130073743716,-1.634938358441546e-17,0.05834682358886986,107.68684429940683,281.45798292805307,101.45798292805307,0.2793556248566347,90.0,0.3685087027153261,0.005584525251769416,0.005860659866139337,0.005860659866139337,0.06135682107383999,0.9979373629557535,0.9636271821507754,0.33421839467688186,0.33421839467688186,2962068271954.398,0.542154494027227,-1,-0.3685087027153261,0.5615780908081459,0.19306938809281982,0.42337412481896153,0.05486542210363543,True,False,True
69,65,5,1,-0.009458626353307497,3.560176255112328e-05,0.009286075011519004,0.0018440569454405088,0.009458693354633072,0.058346130073743716,0.011586551505194272,0.05943072311094771,105.72284802003635,270.2156572242454,90.21565722424538,10.96297007895106,78.7576742961923,0.3677820148037798,0.005704703729823288,0.00543817854220973,0.005704703729823288,0.06267721431094488,0.9978393305016053,0.9679439109897795,0.4154701680362594,0.4154701680362594,4182120494700.68,0.7654635925286499,-1,-0.3677820148037798,0.5708526230861418,0.203070608282362,0.4309694905951041,0.06318747579132428,True,False,True
69,66,5,2,-0.009816135005340896,-0.0017734903914109618,0.009286075011519004,0.0036881138908810207,0.009975057624470443,0.058346130073743716,0.023173103010388565,0.0626751355043424,100.25004743299296,259.75879474320914,79.75879474320914,21.4198325599873,68.30081181515607,0.38245046906433977,0.004322260168349872,0.003033135374782956,0.004322260168349872,0.0474883954907361,0.9988518067682789,0.97088009779785,0.4971207054098443,0.4971207054098443,4051855439866.562,0.7416208656199882,-1,-0.38245046906433977,0.5982875671393776,0.21583709807503781,0.45361879782580394,0.07116832876146417,True,False,True
69,67,5,3,-0.010173643657374293,-0.0035825825453730466,0.009286075011519004,0.005532170836321532,0.010786005885481604,0.058346130073743716,0.034759654515582855,0.06777047370281056,92.71272523094393,250.6006159949052,70.60061599490521,30.578011308291224,59.14263306685214,0.3957903462764906,0.004472277023810944,0.004746688268209941,0.004746688268209941,0.04913662106831204,0.9988521880697292,0.9620786712613407,0.4958703305335173,0.4958703305335173,2374527633132.82,0.43461551500478457,-1,-0.3957903462764906,0.6403757568704475,0.24458541059395683,0.48891980179371686,0.09312945551722623,True,False,True
69,68,5,4,-0.01053115230940769,-0.005391674699335132,0.009286075011519002,0.007376227781762044,0.011831116812346732,0.0583461300737437,0.046346206020777145,0.07433709932286237,84.52287437111758,242.88874022017063,62.88874022017063,38.2898870830258,51.43075729211756,0.40034369440641976,0.006818144096044268,0.00880141877066117,0.00880141877066117,0.07491051226316844,0.9973963855973611,0.9229687332517531,0.37648340547216813,0.37648340547216813,872539839817.9572,0.15970306959298372,-1,-0.40034369440641976,0.6928002576315933,0.2924565632251735,0.5339005378032645,0.13355684339684476,True,False,True
70,55,6,-9,-0.007703763373228341,0.018495462085474618,0.011143290013822808,-0.016596512508964607,0.020035720298155583,0.07001535608849248,-0.10427896354674863,0.12588814339613097,49.910858462725514,337.3872072531064,157.3872072531064,56.20857994990996,34.070775674946674,0.43410942331467645,0.009416369415656536,0.010258042537158688,0.010258042537158688,0.10345704735036496,0.9957832691222933,0.7252752699254604,0.26447527570201995,0.26447527570201995,14502345973.125982,0.0026543993322882316,-1,-0.43410942331467645,1.0370473852649205,0.602937961950244,0.8635099140369232,0.4294004907222468,False,False,False
70,65,6,1,-0.011278849893562318,0.0004045405458537653,0.011143290013822806,0.0018440569454405084,0.011286102426203228,0.07001535608849246,0.01158655150519427,0.070912672939644,88.60454763180908,272.0541575120234,92.05415751202338,9.124469791173055,80.59617458397031,0.4228640881115073,0.006164462459635411,0.007161237419917826,0.007161237419917826,0.06772855401314792,0.9980910195816916,0.9575082533832361,0.2533527612100388,0.2533527612100388,2559894287077.2144,0.4685436203865131,-1,-0.4228640881115073,0.6657173610391751,0.24285327292766784,0.5105177541992237,0.08765366608771646,True,False,True
70,66,6,2,-0.011636358545595717,-0.0014045516081083198,0.011143290013822806,0.00368811389088102,0.01172081931528245,0.07001535608849246,0.02317310301038856,0.07364407970988938,85.31826769960765,263.1174828401364,83.1174828401364,18.06114446306003,71.65949991208333,0.4148515149911339,0.004132446407975306,0.0037849345641098493,0.004132446407975306,0.04540292386913945,0.9991077553780958,0.9479219005166395,0.3426952099211297,0.3426952099211297,2371168166444.83,0.43400062372099024,-1,-0.4148515149911339,0.6873643719812021,0.2725128569900683,0.5291817365832724,0.11433022159213851,True,False,True
70,67,6,3,-0.011993867197629115,-0.0032136437620704046,0.011143290013822806,0.005532170836321531,0.012416938293470646,0.07001535608849246,0.03475965451558284,0.07801792424569033,80.53515096598672,255.0004602737696,75.00046027376959,26.178167029426845,63.54247734571652,0.40675243215745066,0.0034332834025036342,0.0025647576671473473,0.0034332834025036342,0.03772126473176129,0.9993591990970455,0.9243617800325424,0.3274035457727903,0.3274035457727903,1470695297135.2834,0.2691849044250785,-1,-0.40675243215745066,0.7212895299399318,0.3145370977824811,0.5588479102332261,0.15209547807577545,True,False,True
