time_start_s,time_stop_s,centre_uniform_output_k_s,centre_uniform_time_s,support_duration_s,point,plan,look_index,k_row_cycles_per_m,k_col_low_cycles_per_m,k_col_high_cycles_per_m,frequency_supported,declared_processed_frequency_supported,required_frequency_min_hz,required_frequency_max_hz,within_processing_time_guard,kernel_status,error,requested_angle_low_rad,requested_angle_high_rad,available_angle_low_rad,available_angle_high_rad
,,,,,ROI_centre,three_nonoverlap,0,67.30335913233846,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016508334689060628,-0.005503822142182847,-0.01650699784934248,0.029728773329482143
1.9145993006564952,2.863010356066308,2.3892087338641,2.3888048283614016,0.9484110554098129,ROI_centre,three_nonoverlap,1,62.17014728368656,-0.3704294586003051,0.3703084032216775,True,True,9332057895.800901,9332234067.7734,True,geometry_identified_not_vendor_exact,,,,,
1.9334441079113103,2.8442535809862077,2.389221357646877,2.3888488444487592,0.9108094730748975,ROI_centre,three_nonoverlap,1,64.73675320801252,-0.3704294586003051,0.3703084032216775,True,True,9717318605.971792,9717488839.791626,True,geometry_identified_not_vendor_exact,,,,,
1.9508499276688072,2.826925694560642,2.3892324545093473,2.3888878111147247,0.8760757668918349,ROI_centre,three_nonoverlap,1,67.30335913233846,-0.3704294586003051,0.3703084032216775,True,False,10102579316.002796,10102744067.784868,True,geometry_identified_not_vendor_exact,,,,,
0.961321666248279,1.9145993006564952,1.4383676760539037,1.4379604834523871,0.9532776344082162,ROI_centre,three_nonoverlap,2,62.17014728368656,0.3703084032216775,1.11104626504366,True,True,9332185216.502258,9333342413.779005,True,geometry_identified_not_vendor_exact,,,,,
1.0181470184146504,1.9334441079113103,1.4761709871683089,1.4757955631629804,0.9152970894966599,ROI_centre,three_nonoverlap,2,64.73675320801252,0.3703084032216775,1.11104626504366,True,True,9717439991.911093,9718549380.72058,True,geometry_identified_not_vendor_exact,,,,,
1.0706229057223051,1.9508499276688072,1.5110836499145892,1.5107364166955561,0.880227021946502,ROI_centre,three_nonoverlap,2,67.30335913233846,0.3703084032216775,1.11104626504366,True,False,10102695223.049957,10103760449.20389,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_corner_0,two_nonoverlap,0,62.17014728368656,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017557706899550742,0.0,-0.014335734357227615,0.03212175943687386
,,,,,ROI_corner_0,two_nonoverlap,0,64.73675320801252,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016861734442933058,0.0,-0.014335734357227615,0.03212175943687386
,,,,,ROI_corner_0,two_nonoverlap,0,67.30335913233846,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016218829116275858,0.0,-0.014335734357227615,0.03212175943687386
1.1727463969819367,2.567651425245137,1.8710762559949885,1.8701989111135369,1.3949050282632003,ROI_corner_0,two_nonoverlap,1,62.17014728368656,0.0,1.091677404463252,True,True,9380296310.839668,9381213493.896177,True,geometry_identified_not_vendor_exact,,,,,
