transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
2,5100.0,435656.44063544634,4010708.6392625957,True,19.95224380493164,19.109668731689453,20.905590057373047,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,163.4481939389688,True,72.0,fixed,63.43494882292201,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.04226324372343094,0.04220924044965207,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",148.54655997227079,133.80545824305753,165.87877918218476,133.80545824305753
2,5200.0,435755.7750603595,4010720.1575969877,True,20.182453155517578,19.26224136352539,21.234405517578125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,457.9467217919564,False,72.0,fixed,59.03624346792648,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.04221003824160346,0.04219673446312412,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.21175213636482,134.37061553576024,166.6593393660587,134.37061553576024
2,5300.0,435855.10948527267,4010731.6759313797,True,20.441051483154297,19.387062072753906,21.64072036743164,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,457.9467217919564,False,72.0,fixed,97.1250163489018,0.009203884727313857,0.011341202692244997,"[0.009203884727313857, 0.015339807878856429]",0.04207923973326139,0.04189721986742748,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.94898690130952,134.99597720247093,167.52558159272024,134.99597720247093
2,5400.0,435954.4439101859,4010743.194265772,True,20.72522735595703,19.546188354492188,22.043689727783203,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,127.75073004580959,True,72.0,fixed,97.1250163489018,0.009203884727313857,0.011404010166343025,"[0.009203884727313857, 0.015339807878856429]",0.041842558843960174,0.04181836376863839,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",150.75019261075232,135.6746927266723,168.4680279905077,135.6746927266723
2,5500.0,436053.77833509905,4010754.712600164,True,21.026798248291016,19.82272720336914,22.379474639892578,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,120.26270095661116,True,72.0,fixed,90.0,0.046530317478507145,0.04172135795974018,"[0.027611654181941572, 0.05215534678811186]",0.04165935848676933,0.04148338506267425,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.593478346765,136.38833808609414,169.46079171336314,136.38833808609414
2,5600.0,436153.1127600122,4010766.230934556,True,21.305553436279297,20.13843536376953,22.592185974121094,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,175.90220830122007,True,72.0,fixed,90.0,0.045509000553265726,0.043439611920040956,"[0.033747577333484144, 0.05215534678811186]",0.04155192332495261,0.04112911426539269,"[0.040266995681998125, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",152.36784464746097,137.04312744724234,170.3730263081594,137.04312744724234
2,5700.0,436252.4471849254,4010777.7492689486,True,21.547956466674805,20.418392181396484,22.643695831298828,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,86.38966591684553,True,72.0,fixed,59.03624346792648,0.04500265828295823,0.042787483933832006,"[0.033747577333484144, 0.05215534678811186]",0.040266995681998125,0.041023198689807513,"[0.040266995681998125, 0.041800976469883774]",0.20823789195547604,0.20823789195547607,"[0.20823789195547604, 0.20823789195547604]",153.0371284504276,137.60863308111786,171.16195719669955,137.60863308111786
2,5800.0,436351.78160983854,4010789.2676033406,True,21.7631778717041,20.633880615234375,22.643695831298828,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,84.77910906791132,True,72.0,fixed,90.0,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.040266995681998125,0.04088364742080169,"[0.040266995681998125, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",153.62766929460284,138.10721696341798,171.85851186225088,138.10721696341798
2,5900.0,436451.1160347517,4010800.785937733,True,21.95148468017578,20.819324493408203,22.643695831298828,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.53846153846138,False,72.0,fixed,90.0,0.009203884727313857,0.011315615715346181,"[0.009203884727313857, 0.015339807878856429]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",154.14117398154306,138.54042368045148,172.46458620762493,138.54042368045148
2,6000.0,436550.45045966486,4010812.304272125,True,22.128082275390625,21.118942260742188,22.684547424316406,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.53846153846138,True,72.0,fixed,90.0,0.009203884727313857,0.011900954407789347,"[0.009203884727313857, 0.015339807878856429]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",154.62027575568533,138.9443447403392,173.03035645037764,138.9443447403392
2,6100.0,436649.7848845781,4010823.822606517,True,22.28301429748535,21.530410766601562,22.71269989013672,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,170.07714274045927,True,72.0,fixed,90.0,0.03567391479115074,0.03455257523721226,"[0.027611654181941572, 0.039883500485026716]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.0388913536973,139.29708763988822,173.52490881199515,139.29708763988822
2,6200.0,436749.11930949125,4010835.3409409095,True,22.38615608215332,21.883880615234375,22.725025177001953,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,185.41720789507772,True,72.0,fixed,63.43494882292201,0.009203884727313857,0.011947344548548271,"[0.009203884727313857, 0.015339807878856429]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",155.3161185089422,139.530534313725,173.85260411018342,139.530534313725
2,6300.0,436848.4537344044,4010846.8592753015,True,22.422035217285156,22.005603790283203,22.725025177001953,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,190.51735232902405,True,72.0,fixed,63.43494882292201,0.009203884727313857,0.011529267085080943,"[0.009203884727313857, 0.015339807878856429]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",155.41160741083192,139.61084081190577,173.96559410422213,139.61084081190577
2,6400.0,436947.78815931757,4010858.3776096934,True,22.39105224609375,21.84980010986328,22.725025177001953,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,78.94459847594996,True,72.0,fixed,57.9946167919165,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.32812817909056,139.54052318398988,173.8669428447885,139.54052318398988
2,6500.0,437047.12258423073,4010869.895944086,True,22.30560302734375,21.506328582763672,22.710247039794922,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,113.6026001869268,True,72.0,fixed,57.9946167919165,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.09991697387946,139.34850984985752,173.59700512453773,139.34850984985752
2,6600.0,437146.4570091439,4010881.414278478,True,22.208250045776367,21.397411346435547,22.691951751708984,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,114.0912157759805,True,72.0,fixed,54.46232220802562,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.040266995681998125,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",154.8404480576303,139.1302534164673,173.29002930194858,139.1302534164673
2,6700.0,437245.7914340571,4010892.93261287,True,22.122581481933594,21.363330841064453,22.660308837890625,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,121.35563856383405,True,72.0,fixed,54.46232220802562,0.048692595509787155,0.046668011752227796,"[0.039883500485026716, 0.05215534678811186]",0.040266995681998125,0.040581818979715974,"[0.040266995681998125, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",154.6122999745279,138.93836285569225,173.0200862012327,138.93836285569225
2,6800.0,437345.1258589703,4010904.4509472623,True,22.045387268066406,21.347824096679688,22.659652709960938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,120.10222110718541,True,72.0,fixed,56.309932474020215,0.0471896840395979,0.046438939587383404,"[0.039883500485026716, 0.05215534678811186]",0.04103398607594094,0.040655757887985096,"[0.040266995681998125, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",154.40690961949693,138.76563376399272,172.77704652236903,138.76563376399272
2,6900.0,437444.46028388344,4010915.9692816543,True,21.980915069580078,21.343006134033203,22.659652709960938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,63.23277016007042,True,72.0,fixed,90.0,0.04590371761393637,0.043578202803762865,"[0.033747577333484144, 0.05215534678811186]",0.04103398607594094,0.04071933978913445,"[0.040266995681998125, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",154.235598679137,138.6215900788531,172.57430417945585,138.6215900788531
