acquisition_id,instrument_id,family,variable,value,units,sensor_time_utc,offset_seconds,qc_flag,status,representative_eligible,tensor_pointer,sensor_vertical_context,observation_duration_seconds,interval_start_utc,interval_end_utc,effective_sensor_id,lon_lat_json,position_status,position_uncertain,footprint_minimum_m,footprint_center_m,roi_minimum_m,roi_center_m,roi_status
TSX-1_record_12,FRF:awac-11m,waves,waveMeanDirectionPeakFrequency,60.81751,degree,2021-10-12T11:00:00.500001+00:00,-436.11599922180176,1.0,retrieved,True,waves__awac-11m__ac63f1b339a0/variables/waveMeanDirectionPeakFrequency/1,"{""nominalDepth"": {""value"": 11.3, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}}",,,,Nortek AWAC,"[-75.739155, 36.189244]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,1164.3236882264437,,,not_evaluable
TSX-1_record_12,FRF:awac-11m,waves,directionalPeakSpread,29.562098,deg,2021-10-12T11:00:00.500001+00:00,-436.11599922180176,1.0,retrieved,True,waves__awac-11m__ac63f1b339a0/variables/directionalPeakSpread/1,"{""nominalDepth"": {""value"": 11.3, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}}",,,,Nortek AWAC,"[-75.739155, 36.189244]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,1164.3236882264437,,,not_evaluable
TSX-1_record_12,FRF:awac-11m,currents,currentSpeed,0.3256053030490875,m s-1,2021-10-12T11:45:00.000003+00:00,2263.3840034008026,1.0,retrieved,True,currents__awac-11m__1e8cc1746ef4/variables/currentSpeed/1,"{""depth"": {""value"": [-10.5, -10.25, -10.0, -9.75, -9.5, -9.25, -9.0, -8.75, -8.5, -8.25, -8.0, -7.75, -7.5, -7.25, -7.0, -6.75, -6.5, -6.25, -6.0, -5.75, -5.5, -5.25, -5.0, -4.75, -4.5, -4.25, -4.0, -3.75, -3.5, -3.25, -3.0, -2.75, -2.5, -2.25, -2.0, -1.75, -1.5, -1.25, -1.0, -0.75, -0.5, -0.25, 0.0, 0.25, 0.5, 0.75, 1.0], ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""short_name"": ""Cell Depths"", ""long_name"": ""Cell Depths (NAVD88)"", ""description"": ""Elevation of bin in NAVD88. Depth is to center of cell and is calculated by: depth = -xducerD + blank + (numBin * binSize)"", ""_ChunkSizes"": 47.0}}}",,,,Nortek AWAC,"[-75.739155, 36.189244]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,1164.3236882264437,,,not_evaluable
TSX-1_record_12,FRF:awac-11m,currents,currentEast,,m s-1,2021-10-12T11:45:00.000003+00:00,2263.3840034008026,1.0,retrieved,True,currents__awac-11m__1e8cc1746ef4/variables/currentEast/1,"{""depth"": {""value"": [-10.5, -10.25, -10.0, -9.75, -9.5, -9.25, -9.0, -8.75, -8.5, -8.25, -8.0, -7.75, -7.5, -7.25, -7.0, -6.75, -6.5, -6.25, -6.0, -5.75, -5.5, -5.25, -5.0, -4.75, -4.5, -4.25, -4.0, -3.75, -3.5, -3.25, -3.0, -2.75, -2.5, -2.25, -2.0, -1.75, -1.5, -1.25, -1.0, -0.75, -0.5, -0.25, 0.0, 0.25, 0.5, 0.75, 1.0], ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""short_name"": ""Cell Depths"", ""long_name"": ""Cell Depths (NAVD88)"", ""description"": ""Elevation of bin in NAVD88. Depth is to center of cell and is calculated by: depth = -xducerD + blank + (numBin * binSize)"", ""_ChunkSizes"": 47.0}}}",,,,Nortek AWAC,"[-75.739155, 36.189244]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,1164.3236882264437,,,not_evaluable
TSX-1_record_12,FRF:awac-11m,currents,currentNorth,,m s-1,2021-10-12T11:45:00.000003+00:00,2263.3840034008026,1.0,retrieved,True,currents__awac-11m__1e8cc1746ef4/variables/currentNorth/1,"{""depth"": {""value"": [-10.5, -10.25, -10.0, -9.75, -9.5, -9.25, -9.0, -8.75, -8.5, -8.25, -8.0, -7.75, -7.5, -7.25, -7.0, -6.75, -6.5, -6.25, -6.0, -5.75, -5.5, -5.25, -5.0, -4.75, -4.5, -4.25, -4.0, -3.75, -3.5, -3.25, -3.0, -2.75, -2.5, -2.25, -2.0, -1.75, -1.5, -1.25, -1.0, -0.75, -0.5, -0.25, 0.0, 0.25, 0.5, 0.75, 1.0], ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""short_name"": ""Cell Depths"", ""long_name"": ""Cell Depths (NAVD88)"", ""description"": ""Elevation of bin in NAVD88. Depth is to center of cell and is calculated by: depth = -xducerD + blank + (numBin * binSize)"", ""_ChunkSizes"": 47.0}}}",,,,Nortek AWAC,"[-75.739155, 36.189244]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,1164.3236882264437,,,not_evaluable
TSX-1_record_12,FRF:awac-11m,currents,currentUp,,m s-1,2021-10-12T11:45:00.000003+00:00,2263.3840034008026,1.0,retrieved,True,currents__awac-11m__1e8cc1746ef4/variables/currentUp/1,"{""depth"": {""value"": [-10.5, -10.25, -10.0, -9.75, -9.5, -9.25, -9.0, -8.75, -8.5, -8.25, -8.0, -7.75, -7.5, -7.25, -7.0, -6.75, -6.5, -6.25, -6.0, -5.75, -5.5, -5.25, -5.0, -4.75, -4.5, -4.25, -4.0, -3.75, -3.5, -3.25, -3.0, -2.75, -2.5, -2.25, -2.0, -1.75, -1.5, -1.25, -1.0, -0.75, -0.5, -0.25, 0.0, 0.25, 0.5, 0.75, 1.0], ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""short_name"": ""Cell Depths"", ""long_name"": ""Cell Depths (NAVD88)"", ""description"": ""Elevation of bin in NAVD88. Depth is to center of cell and is calculated by: depth = -xducerD + blank + (numBin * binSize)"", ""_ChunkSizes"": 47.0}}}",,,,Nortek AWAC,"[-75.739155, 36.189244]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,1164.3236882264437,,,not_evaluable
TSX-1_record_12,FRF:derived,wind,windSpeed,6.9634123,m s-1,2021-10-12T11:10:00.000008+00:00,163.38400793075562,1.0,retrieved,True,wind__derived__67e3b4f6435d/variables/windSpeed/12,"{""gaugeElevation"": {""value"": 19.64, ""attributes"": {""_FillValue"": -999.99, ""units"": ""m"", ""long_name"": ""Anemometer_elevation"", ""description"": ""Anemometer elevation above NAVD88"", ""short_name"": ""gaugeElevation"", ""_ChunkSizes"": 4462.0}}}",600,,,1,"[-75.745116, 36.183683]",dated_product_gauge_id_and_historical_nominal_table,False,0.0,351.1237256420222,,,not_evaluable
TSX-1_record_12,FRF:derived,wind,windGust,8.276117,m s-1,2021-10-12T11:10:00.000008+00:00,163.38400793075562,1.0,retrieved,True,wind__derived__67e3b4f6435d/variables/windGust/12,"{""gaugeElevation"": {""value"": 19.64, ""attributes"": {""_FillValue"": -999.99, ""units"": ""m"", ""long_name"": ""Anemometer_elevation"", ""description"": ""Anemometer elevation above NAVD88"", ""short_name"": ""gaugeElevation"", ""_ChunkSizes"": 4462.0}}}",600,,,1,"[-75.745116, 36.183683]",dated_product_gauge_id_and_historical_nominal_table,False,0.0,351.1237256420222,,,not_evaluable
TSX-1_record_12,FRF:derived,wind,windDirection,308.93762,degree,2021-10-12T11:10:00.000008+00:00,163.38400793075562,1.0,retrieved,True,wind__derived__67e3b4f6435d/variables/windDirection/12,"{""gaugeElevation"": {""value"": 19.64, ""attributes"": {""_FillValue"": -999.99, ""units"": ""m"", ""long_name"": ""Anemometer_elevation"", ""description"": ""Anemometer elevation above NAVD88"", ""short_name"": ""gaugeElevation"", ""_ChunkSizes"": 4462.0}}}",600,,,1,"[-75.745116, 36.183683]",dated_product_gauge_id_and_historical_nominal_table,False,0.0,351.1237256420222,,,not_evaluable
TSX-1_record_12,FRF:eopNoaaTide,water_level,residualWaterLevel,0.47800000000000004,m,2021-10-12T11:06:00.000002+00:00,-76.61599802970886,,qc_unknown,False,water_level__eopNoaaTide__daaa106786e8/variables/residualWaterLevel/19,{},,,,"Varies; NOAA Stilling well (float), NOAA next-gen gauge (Acoustic)","[-75.74528, 36.183639]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,336.5633040230027,,,not_evaluable
TSX-1_record_12,FRF:eopNoaaTide,water_level,predictedWaterLevel,-0.534,m,2021-10-12T11:06:00.000002+00:00,-76.61599802970886,,qc_unknown,False,water_level__eopNoaaTide__daaa106786e8/variables/predictedWaterLevel/19,{},,,,"Varies; NOAA Stilling well (float), NOAA next-gen gauge (Acoustic)","[-75.74528, 36.183639]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,336.5633040230027,,,not_evaluable
TSX-1_record_12,FRF:eopNoaaTide,water_level,waterLevel,-0.056,m,2021-10-12T11:06:00.000002+00:00,-76.61599802970886,,qc_unknown,False,water_level__eopNoaaTide__daaa106786e8/variables/waterLevel/19,{},,,,"Varies; NOAA Stilling well (float), NOAA next-gen gauge (Acoustic)","[-75.74528, 36.183639]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,336.5633040230027,,,not_evaluable
TSX-1_record_12,FRF:eopNoaaTide,water_level,gapGauge,2.0,,2021-10-12T11:06:00.000002+00:00,-76.61599802970886,,qc_unknown,False,water_level__eopNoaaTide__daaa106786e8/variables/gapGauge/19,{},,,,"Varies; NOAA Stilling well (float), NOAA next-gen gauge (Acoustic)","[-75.74528, 36.183639]",dated_product_coordinates_nominal_not_proven_measured,False,0.0,336.5633040230027,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,waveHs,1.1081544,m,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/waveHs/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,waveTp,9.546539,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/waveTp/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,waveTm,6.7565265,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/waveTm/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,waveTm1,5.513346,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/waveTm1/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,waveTm2,4.91854,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/waveTm2/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,wavePeakDirectionPeakFrequency,65.0,degree,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/wavePeakDirectionPeakFrequency/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,waveMeanDirectionPeakFrequency,64.93568,degree,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/waveMeanDirectionPeakFrequency/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:waverider-17m,waves,directionalPeakSpread,25.0523,deg,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-17m__4e2d54ee6b11/variables/directionalPeakSpread/12,"{""nominalDepth"": {""value"": 18.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 10.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.714, 36.199666666666666]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,0.0,2226.5742647346647,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,waveHs,1.0385377,m,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/waveHs/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,waveTp,10.578512,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/waveTp/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,waveTm,7.9698343,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/waveTm/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,waveTm1,6.8738403,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/waveTm1/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,waveTm2,6.3709054,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/waveTm2/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,wavePeakDirectionPeakFrequency,70.0,degree,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/wavePeakDirectionPeakFrequency/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,waveMeanDirectionPeakFrequency,68.415306,degree,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/waveMeanDirectionPeakFrequency/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:8m-array,waves,directionalPeakSpread,20.201431,deg,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__8m-array__0a92a09b5a0f/variables/directionalPeakSpread/6,"{""nominalDepth"": {""value"": 8.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": -999.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 1024.0}}}",,,,Bottom Mounted Senso-Metric Pressure Sensors,null,gross_nominal_coordinate_conflict_position_unresolved; conflicting_nominal_metadata,True,,,,,not_evaluable
COSMO_2098202,FRF:waverider-26m,waves,waveHs,1.3018659,m,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-26m__5f926ab212a7/variables/waveHs/10,"{""nominalDepth"": {""value"": 25.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 7.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.59216666666667, 36.25866666666667]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,6936.717791386169,14349.784986403913,,,not_evaluable
COSMO_2098202,FRF:waverider-26m,waves,waveTp,10.810811,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-26m__5f926ab212a7/variables/waveTp/10,"{""nominalDepth"": {""value"": 25.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 7.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.59216666666667, 36.25866666666667]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,6936.717791386169,14349.784986403913,,,not_evaluable
COSMO_2098202,FRF:waverider-26m,waves,waveTm,7.396648,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-26m__5f926ab212a7/variables/waveTm/10,"{""nominalDepth"": {""value"": 25.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 7.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.59216666666667, 36.25866666666667]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,6936.717791386169,14349.784986403913,,,not_evaluable
COSMO_2098202,FRF:waverider-26m,waves,waveTm1,5.9420295,s,2021-10-13T23:00:00.000003+00:00,897.0000033378601,1.0,retrieved,True,waves__waverider-26m__5f926ab212a7/variables/waveTm1/10,"{""nominalDepth"": {""value"": 25.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""description"": ""Nominal bottom vertical location from NAVD88"", ""long_name"": ""Bottom Elevation (NAVD88)"", ""short_name"": ""Bottom Elevation""}}, ""gaugeDepth"": {""value"": 0.0, ""attributes"": {""_FillValue"": -999.0, ""units"": ""m"", ""long_name"": ""Sensor Depth Using Pressure, relative to mean water level"", ""short_name"": ""Gauge Depth"", ""_ChunkSizes"": 7.0}}}",1800,,,Datawell Waverider buoy (Mk III),"[-75.59216666666667, 36.25866666666667]",dated_product_coordinates_nominal_not_proven_measured; conflicting_nominal_metadata,True,6936.717791386169,14349.784986403913,,,not_evaluable
