transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p95,survey_points,implied_eta_awac,z_p50,z_p5,implied_eta_wr17
2,2000.0,2074.933938702521,3500.6955383066097,117.80582228695597,121.98082457459921,57.52880770915146,False,12.418094606806614,20.37120951977798,9.88778216814551,15.694079679096168,20.37120951977798,12.418094606806614,,,,,,
2,2050.0,2124.907676266075,3503.1505477465817,127.01156821934926,125.0648656095362,60.255118703057654,False,13.154302986644344,21.939560816619135,10.44297572312025,16.712511694224155,21.939560816619135,13.154302986644344,,,,,,
2,2100.0,2174.881521779237,3505.6052609128164,127.01156821934926,126.57168649350254,60.255118703057654,False,13.525440800394273,22.75940449465543,10.721376609772056,17.231292666422217,22.75940449465543,13.525440800394273,,,,,,
2,2150.0,2224.855475238335,3508.059677798218,134.45778724835563,129.49364122901804,66.80140948635159,False,14.267419403423126,24.465402043807025,11.274925984540891,18.27989497554688,24.465402043807025,14.267419403423126,,,,,,
2,2350.0,2424.7523684673097,3517.8743824837034,91.58934435839126,nan,10.304846468766252,False,nan,nan,nan,nan,nan,nan,,,,,,
2,2550.0,2624.650988515823,3527.6843464399226,114.4866804479891,128.8074712414391,63.434948822921854,False,14.090480997370143,24.049890356625596,11.143291675336481,18.028406577834613,24.049890356625596,14.090480997370143,,,,,,
2,2600.0,2674.6259133140406,3530.1360966641396,127.12026448932349,124.17519672200044,65.55604521958325,False,12.938738825429239,21.4726873201716,10.280816369292134,16.412873012127136,21.4726873201716,12.938738825429239,,,,,,
2,2650.0,2724.6009460157793,3532.587550576622,144.8154687870047,124.17519672200044,81.8698976458437,False,12.938738825429239,21.4726873201716,10.280816369292134,16.412873012127136,21.4726873201716,12.938738825429239,,,,,,
2,2700.0,2774.5760866207816,3535.038708172478,110.27837316368448,121.54638843742379,68.96248897457795,False,12.316848895619355,20.161074139319926,9.81112731676554,15.555087301999603,20.161074139319926,12.316848895619355,,,,,,
2,2800.0,2874.5266915198717,3539.940134404501,103.97144730968249,93.97254838665602,66.03751102542165,False,6.970455499162021,10.41574260990753,5.6647945153878645,8.521010650884827,10.41574260990753,6.970455499162021,,,,,,
2,2850.0,2924.502155806154,3542.3904030332687,67.66782468660111,nan,82.40535663140838,False,nan,nan,nan,nan,nan,nan,,,,,,
2,3000.0,3074.4291959580833,3549.7394309334986,118.15384615384599,106.7522446158397,67.38013505195934,False,9.20117171585895,14.212829458960512,7.41762144614491,11.389619925357705,14.212829458960512,9.20117171585895,,,,,,
2,3050.0,3124.405091760646,3552.188514226253,103.97144730968249,106.7522446158397,66.03751102542165,False,9.20117171585895,14.212829458960512,7.41762144614491,11.389619925357705,14.212829458960512,9.20117171585895,,,,,,
2,3100.0,3174.381095431617,3554.637301178128,98.13144038399065,106.7522446158397,63.43494882292192,False,9.20117171585895,14.212829458960512,7.41762144614491,11.389619925357705,14.212829458960512,9.20117171585895,,,,,,
3,400.0,487.2584622349329,3190.9702437275196,88.69874287043022,91.27091118078333,75.96375653207336,False,6.547468165574473,9.72812422594463,5.3289319992841655,7.986146015371267,9.72812422594463,6.547468165574473,,,,,,
3,450.0,537.2291423691292,3193.40483006938,92.55699533595988,93.55604868327502,77.47119229084826,False,6.904189475526329,10.307405521407956,5.612249592869835,8.437038137794497,10.307405521407956,6.904189475526329,,,,,,
3,500.0,587.1999302895532,3195.839120230052,92.55699533595988,94.92713118477005,77.47119229084826,False,7.1238012727524955,10.66734076411498,5.7862853023645116,8.715590652055706,10.66734076411498,7.1238012727524955,,,,,,
3,550.0,637.1708259908411,3198.273114205485,100.4114611907501,99.94293816623953,78.69006752597954,False,7.963913277569009,12.069014801631141,6.449297902148925,9.78822986401753,12.069014801631141,7.963913277569009,,,,,,
3,600.0,687.1418294700596,3200.7068119908336,100.4114611907501,112.33498147897292,78.69006752597954,False,10.304442708867235,16.217746755066933,8.272683483858856,12.841392427788486,16.217746755066933,10.304442708867235,,,,,,
