acquisition_key,bin_index,frequency_hz,band_width_hz,spectral_wave_density,valid_spectral_wave_density,mean_wave_dir,valid_mean_wave_dir,principal_wave_dir,valid_principal_wave_dir,wave_spectrum_r1,valid_wave_spectrum_r1,wave_spectrum_r2,valid_wave_spectrum_r2,valid_joint
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,41,0.23,0.004999999999999977,0.387,True,324.0,True,328.0,True,0.89,True,0.7,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,42,0.235,0.0050000000000000044,0.614,True,320.0,True,324.0,True,0.91,True,0.74,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,43,0.24,0.0050000000000000044,0.54,True,320.0,True,320.0,True,0.91,True,0.74,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,44,0.245,0.005500000000000005,0.448,True,320.0,True,320.0,True,0.92,True,0.79,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,45,0.251,0.007500000000000007,0.319,True,332.0,True,328.0,True,0.89,True,0.73,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,46,0.26,0.009500000000000008,0.381,True,328.0,True,328.0,True,0.92,True,0.76,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,47,0.27,0.010000000000000009,0.368,True,328.0,True,328.0,True,0.91,True,0.75,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,48,0.28,0.010000000000000009,0.319,True,332.0,True,328.0,True,0.91,True,0.73,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,49,0.29,0.009999999999999953,0.19,True,344.0,True,344.0,True,0.85,True,0.53,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,50,0.3,0.010000000000000009,0.16,True,336.0,True,336.0,True,0.81,True,0.42,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,51,0.31,0.010000000000000009,0.221,True,332.0,True,332.0,True,0.91,True,0.73,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,52,0.32,0.010000000000000009,0.086,True,328.0,True,324.0,True,0.82,True,0.53,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,53,0.33,0.010000000000000009,0.092,True,324.0,True,320.0,True,0.81,True,0.44,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,54,0.34,0.009999999999999953,0.08,True,328.0,True,324.0,True,0.85,True,0.54,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,55,0.35,0.010000000000000009,0.086,True,328.0,True,324.0,True,0.83,True,0.54,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,56,0.36,0.010000000000000009,0.092,True,332.0,True,328.0,True,0.83,True,0.5,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,57,0.37,0.010000000000000009,0.061,True,328.0,True,316.0,True,0.8,True,0.47,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,58,0.38,0.010000000000000009,0.055,True,344.0,True,344.0,True,0.82,True,0.45,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,59,0.39,0.010000000000000009,0.061,True,332.0,True,332.0,True,0.86,True,0.57,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,60,0.4,0.010000000000000009,0.074,True,324.0,True,324.0,True,0.89,True,0.77,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,61,0.41,0.009999999999999953,0.055,True,324.0,True,312.0,True,0.77,True,0.34,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,62,0.42,0.010000000000000009,0.031,True,336.0,True,328.0,True,0.72,True,0.27,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,63,0.43,0.010000000000000009,0.025,True,336.0,True,276.0,True,0.62,True,0.15,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,64,0.44,0.010000000000000009,0.037,True,336.0,True,332.0,True,0.74,True,0.31,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,65,0.45,0.010000000000000009,0.025,True,328.0,True,332.0,True,0.77,True,0.33,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,66,0.46,0.009999999999999953,0.031,True,340.0,True,336.0,True,0.75,True,0.34,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,67,0.47,0.010000000000000009,0.025,True,344.0,True,324.0,True,0.69,True,0.18,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,68,0.48,0.010000000000000009,0.037,True,340.0,True,336.0,True,0.83,True,0.56,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,69,0.49,0.010000000000000009,0.018,True,332.0,True,328.0,True,0.71,True,0.16,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,70,0.5,0.010000000000000009,0.018,True,352.0,True,0.0,True,0.71,True,0.18,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,71,0.51,0.010000000000000009,0.012,True,348.0,True,0.0,True,0.69,True,0.18,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,72,0.52,0.010000000000000009,0.018,True,336.0,True,328.0,True,0.69,True,0.19,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,73,0.53,0.010000000000000009,0.018,True,348.0,True,332.0,True,0.68,True,0.16,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,74,0.54,0.010000000000000009,0.018,True,344.0,True,340.0,True,0.73,True,0.31,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,75,0.55,0.010000000000000009,0.012,True,352.0,True,336.0,True,0.68,True,0.2,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,76,0.56,0.009999999999999898,0.018,True,352.0,True,348.0,True,0.69,True,0.31,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,77,0.57,0.01100000000000001,0.012,True,340.0,True,344.0,True,0.69,True,0.25,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,78,0.582,0.015000000000000013,0.012,True,348.0,True,348.0,True,0.68,True,0.28,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,79,0.6,0.019000000000000017,0.012,True,4.0,True,8.0,True,0.63,True,0.32,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,80,0.62,0.020000000000000018,0.006,True,4.0,True,12.0,True,0.64,True,0.39,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,81,0.64,0.020000000000000018,0.006,True,4.0,True,28.0,True,0.58,True,0.43,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,82,0.66,0.020000000000000018,0.006,True,8.0,True,16.0,True,0.63,True,0.55,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,83,0.68,0.019999999999999907,0.0,True,4.0,True,16.0,True,0.54,True,0.28,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,84,0.7,0.020000000000000018,0.0,True,356.0,True,24.0,True,0.52,True,0.3,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,85,0.72,0.020000000000000018,0.0,True,4.0,True,8.0,True,0.53,True,0.43,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,86,0.74,0.020000000000000018,0.0,True,20.0,True,28.0,True,0.43,True,0.5,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,87,0.76,0.020000000000000018,0.0,True,8.0,True,28.0,True,0.36,True,0.61,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,88,0.78,0.020000000000000018,0.0,True,344.0,True,32.0,True,0.37,True,0.11,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,89,0.8,0.020000000000000018,0.0,True,348.0,True,8.0,True,0.47,True,0.25,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,90,0.82,0.019999999999999907,0.0,True,8.0,True,16.0,True,0.53,True,0.45,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,91,0.84,0.020000000000000018,0.0,True,0.0,True,12.0,True,0.52,True,0.43,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,92,0.86,0.020000000000000018,0.0,True,344.0,True,24.0,True,0.42,True,0.46,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,93,0.88,0.020000000000000018,0.0,True,16.0,True,24.0,True,0.53,True,0.63,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,94,0.9,0.020000000000000018,0.0,True,12.0,True,40.0,True,0.41,True,0.39,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,95,0.92,0.019999999999999907,0.0,True,8.0,True,36.0,True,0.34,True,0.41,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,96,0.94,0.020000000000000018,0.0,True,8.0,True,12.0,True,0.72,True,0.62,True,True
collect:ae8a3c9f-ee1e-4fad-82d1-ffe5ec409cf1,97,0.96,0.020000000000000018,0.0,True,16.0,True,20.0,True,0.65,True,0.38,True,True
