run,transect,distance_m,E,N,depth_mean_m,reference_gauge,gauge_depth_m,lambda_sar_radial_m,lambda_sar_paper_m,sar_paper_identifiable,lambda_pred_m,rel_err_radial,rel_err_paper,uncertainty_max_m,legacy_fraction
near,14,1950.0,432736.7428066861,4010215.160438391,13.818358421325684,awac-11m,11.9,199.88887740466646,190.51735232902428,True,115.3802816901407,0.7324353388343916,0.6512124042188403,0.300119549036026,1.0
near,14,2000.0,432783.9174329017,4010231.730128835,13.952085494995117,awac-11m,11.9,172.73071944405334,172.20423526305575,False,116.49264883104351,0.4827606821317574,0.4782412194336332,0.300119549036026,1.0
near,14,2050.0,432831.09205911733,4010248.2998192795,14.083964347839355,awac-11m,11.9,168.38044157891682,157.1687970598195,False,106.38961038961027,0.5826774904268321,0.4772946012702777,0.300119549036026,1.0
near,14,2100.0,432878.266685333,4010264.8695097235,14.212730407714844,awac-11m,11.9,130.41949439227446,113.4700050375516,False,106.38961038961027,0.2258668296148858,0.06655156102190962,0.300119549036026,1.0
near,14,2150.0,432925.4413115486,4010281.4392001675,14.33825969696045,awac-11m,11.9,108.55473010913518,116.77991750702667,True,130.03174603174588,-0.16516748085015576,-0.10191225550016014,0.300119549036026,1.0
near,14,2200.0,432972.61593776423,4010298.0088906116,14.46262264251709,awac-11m,11.9,135.04576154596506,116.77991750702667,True,118.7246376811593,0.13747040364643537,-0.016380089357318273,0.300119549036026,1.0
near,14,2250.0,433019.7905639799,4010314.578581056,14.586732864379883,awac-11m,11.9,125.39907254439711,116.77991750702667,True,118.7246376811593,0.056217774116627206,-0.016380089357318273,0.300119549036026,1.0
near,14,2300.0,433066.96519019554,4010331.1482715,14.712547302246094,awac-11m,11.9,128.00735691819202,113.08188270064278,True,118.7246376811593,0.07818696622988996,-0.047528087604448266,0.300119549036026,1.0
near,14,2350.0,433114.13981641113,4010347.717961944,14.840035438537598,awac-11m,11.9,128.96964525711448,127.01156821934933,True,118.7246376811593,0.0862921780689585,0.06979958583192292,0.300119549036026,1.0
near,14,2400.0,433161.3144426268,4010364.287652388,14.964752197265625,waverider-17m,18.0,140.8485583358309,127.01156821934933,True,118.7246376811593,0.18634649965482675,0.06979958583192292,0.300119549036026,1.0
near,14,2450.0,433208.48906884243,4010380.8573428327,15.094982147216797,waverider-17m,18.0,166.10513761952714,139.06290592130824,True,132.8432432432431,0.2503845401860576,0.046819563616619986,0.300119549036026,1.0
near,14,2500.0,433255.6636950581,4010397.4270332768,15.225790977478027,waverider-17m,18.0,161.7613083230707,170.6666666666665,True,132.8432432432431,0.21768562987337692,0.2847222222222221,0.300119549036026,1.0
near,14,2550.0,433302.8383212737,4010413.996723721,15.355583190917969,waverider-17m,18.0,218.68065809866363,217.22320318050748,False,134.29508196721295,0.628359392580383,0.61750676196423,0.300119549036026,1.0
near,14,2600.0,433350.01294748933,4010430.566414165,15.48111629486084,waverider-17m,18.0,152.97357547616278,173.84953602604315,False,134.29508196721298,0.1390854619196702,0.2945338986314261,0.300119549036026,1.0
near,14,2650.0,433397.187573705,4010447.136104609,15.603279113769531,waverider-17m,18.0,150.2103559153031,142.0032502336585,True,134.29508196721298,0.1185097303263547,0.05739724905434285,0.300119549036026,1.0
near,14,2700.0,433444.36219992064,4010463.7057950534,15.720492362976074,waverider-17m,18.0,148.1844577006573,142.0032502336585,True,134.29508196721298,0.10342430660889956,0.05739724905434285,0.300119549036026,1.0
near,14,2750.0,433491.53682613623,4010480.2754854974,15.832147598266602,waverider-17m,18.0,148.93157346246193,159.92193217393253,True,122.26865671641777,0.21806828881652351,0.3079552558170766,0.300119549036026,1.0
near,14,2800.0,433538.7114523519,4010496.8451759415,15.93899154663086,waverider-17m,18.0,150.48142997786056,159.92193217393253,False,122.26865671641777,0.23074411725056998,0.3079552558170766,0.300119549036026,1.0
near,14,2850.0,433585.88607856754,4010513.4148663855,16.042949676513672,waverider-17m,18.0,135.19569316832636,159.92193217393253,False,122.26865671641777,0.1057264944186862,0.3079552558170766,0.300119549036026,1.0
near,14,2900.0,433633.0607047831,4010529.98455683,16.141008377075195,waverider-17m,18.0,107.67109457482407,77.07749678028603,True,112.21917808219166,-0.040528576176493525,-0.31315218933582933,0.300119549036026,1.0
near,14,2950.0,433680.2353309988,4010546.554247274,16.23440170288086,waverider-17m,18.0,116.36675036967539,77.07749678028603,True,122.26865671641777,-0.0482699859902026,-0.3696054340479529,0.300119549036026,1.0
near,14,3000.0,433727.40995721443,4010563.123937718,16.325111389160156,waverider-17m,18.0,115.62007157586393,87.48622415019622,True,112.21917808219166,0.030305813603280773,-0.22039863733345566,0.300119549036026,1.0
near,15,650.0,431572.76182903635,4009548.8063182863,9.379127502441406,awac-11m,11.9,115.77856413670335,111.06839440315186,True,100.21135169578709,0.1553438026479661,0.10834144559115044,0.15355214476585388,0.0
near,15,700.0,431621.8895240803,4009558.105220354,9.672134399414062,awac-11m,11.9,120.26928669213312,105.49291311259303,True,99.60965384794012,0.20740592950690417,0.05906314335389662,0.15355214476585388,0.0
near,15,750.0,431671.0172191243,4009567.4041224215,9.944210052490234,awac-11m,11.9,109.28113836049903,103.32254115783341,True,99.9337274475713,0.09353609788879047,0.033910610529763296,0.15355214476585388,0.0
near,15,800.0,431720.1449141683,4009576.7030244893,10.196319580078125,awac-11m,11.9,96.1069182781529,103.32254115783341,True,97.38504740078825,-0.013124490429985647,0.06096925468043768,0.15355214476585388,0.0
near,15,850.0,431769.2726092123,4009586.001926557,10.434290885925293,awac-11m,11.9,111.21625114667594,114.4866804479891,True,105.49652669140579,0.054217182637692485,0.08521753311254443,0.15355214476585388,0.0
near,15,900.0,431818.4003042563,4009595.3008286245,10.668394088745117,awac-11m,11.9,115.13876628957576,114.4866804479891,True,102.37345514645801,0.12469356558157951,0.11832388859203391,0.15355214476585388,0.0
near,15,950.0,431867.5279993003,4009604.5997306923,10.876923561096191,awac-11m,11.9,117.59749412753308,127.01156821934926,True,103.90742910165831,0.13175251417760547,0.222353101384954,0.15355214476585388,0.0
near,15,1000.0,431916.6556943443,4009613.89863276,11.069195747375488,awac-11m,11.9,126.47833048156436,125.8340229917246,True,106.38961038961027,0.18882219812993983,0.18276608524936577,0.15355214476585388,0.0
near,15,1050.0,431965.7833893883,4009623.1975348275,11.254168510437012,awac-11m,11.9,125.74810684755606,119.03758207367079,True,117.51823072325149,0.07003063332093085,0.012928643845883547,0.15355214476585388,0.0
near,15,1100.0,432014.9110844323,4009632.4964368953,11.426498413085938,awac-11m,11.9,126.35227706311925,131.1097650512854,True,117.54525386313455,0.07492453255696119,0.1153982040308057,0.15355214476585388,0.0
near,15,1150.0,432064.03877947625,4009641.795338963,11.583902359008789,awac-11m,11.9,137.99012045236145,120.67955732250398,True,106.62431061107422,0.2941712791531945,0.1318202821746539,0.15355214476585388,0.0
near,15,1200.0,432113.1664745203,4009651.094241031,11.735006332397461,awac-11m,11.9,103.11668074223536,90.78591353326713,True,109.22666666666653,-0.05593859183744365,-0.16883013732970664,0.15355214476585388,0.0
near,15,1250.0,432162.29416956427,4009660.3931430983,11.897889137268066,awac-11m,11.9,102.19846237477063,94.10747162800727,True,108.00811359026358,-0.05378902586459633,-0.12869997910517506,0.15355214476585388,0.0
near,15,1300.0,432211.42186460824,4009669.692045166,12.06436824798584,awac-11m,11.9,96.23678658201595,100.14433791572084,True,110.20627802690572,-0.12675767383668712,-0.0913009702471611,0.300119549036026,0.0027354435326299334
near,15,1350.0,432260.5495596523,4009678.990947234,12.190256118774414,awac-11m,11.9,96.07427303729699,97.41342600284027,True,110.50547213031292,-0.13059261966681635,-0.11847418842782675,0.300119549036026,0.04495699765441751
near,15,1400.0,432309.67725469626,4009688.2898493013,12.320898056030273,awac-11m,11.9,103.69591768060637,103.97144730968249,True,110.78436193754598,-0.06398415925287071,-0.06149707872762977,0.300119549036026,0.1352619233776388
near,15,1450.0,432358.80494974024,4009697.588751369,12.462095260620117,awac-11m,11.9,113.36685768060367,103.97144730968249,True,111.03331036067068,0.021016641873982778,-0.06360130151977883,0.300119549036026,0.23143080531665364
near,15,1500.0,432407.9326447842,4009706.887653437,12.612711906433105,awac-11m,11.9,114.16178010091106,103.97144730968249,True,110.98991063707109,0.028577998176895214,-0.06323514711475409,0.300119549036026,0.32733672272193975
near,15,1550.0,432457.06033982825,4009716.1865555043,12.7687406539917,awac-11m,11.9,123.64908964750187,114.4866804479891,True,112.21917808219165,0.10185345999360917,0.020206014734279076,0.300119549036026,0.4233776387802971
near,15,1600.0,432506.18803487223,4009725.485457572,12.928335189819336,awac-11m,11.9,125.34346618141629,114.4866804479891,True,113.397613365155,0.1053448345318706,0.009603968289237041,0.300119549036026,0.5219263899765074
near,15,1650.0,432555.3157299162,4009734.78435964,13.082939147949219,awac-11m,11.9,125.96346400276383,118.6374546152431,True,113.7213683688645,0.10764991495873577,0.043229221709968124,0.300119549036026,0.6177621283255086
near,15,1700.0,432604.4434249602,4009744.0832617073,13.231059074401855,awac-11m,11.9,128.08046263331693,127.01156821934933,True,113.83047707271872,0.12518603037651177,0.11579579990875444,0.300119549036026,0.7137823022709475
near,15,1750.0,432653.5711200042,4009753.382163775,13.370789527893066,awac-11m,11.9,129.74784333293175,127.01156821934933,True,115.3802816901407,0.12452354451149472,0.10080826947922517,0.300119549036026,0.8100274187230709
near,15,1800.0,432702.6988150482,4009762.681065843,13.50503921508789,awac-11m,11.9,130.1145737437206,127.01156821934933,True,114.25383542538341,0.1388201827911104,0.11166130875578095,0.300119549036026,0.9056382145653876
near,15,1850.0,432751.8265100922,4009771.9799679103,13.643449783325195,awac-11m,11.9,142.68438592741362,127.01156821934933,True,115.3802816901407,0.23664445811113022,0.10080826947922517,0.300119549036026,0.9796397807361003
near,15,1900.0,432800.9542051362,4009781.278869978,13.802284240722656,awac-11m,11.9,202.05880761249796,139.06290592130824,False,115.3802816901407,0.7512421069930875,0.20525711919102752,0.300119549036026,1.0
near,15,1950.0,432850.0819001802,4009790.577772046,13.921571731567383,awac-11m,11.9,198.35195958920258,172.20423526305575,False,115.3802816901407,0.7191148841349366,0.492492761679318,0.300119549036026,1.0
near,15,2000.0,432899.2095952242,4009799.876674114,14.028749465942383,awac-11m,11.9,154.1110740229141,172.54070977589157,False,106.38961038961027,0.4485537963579589,0.6217815738212482,0.300119549036026,1.0
near,15,2050.0,432948.33729026816,4009809.175576181,14.127750396728516,awac-11m,11.9,149.66049670534176,134.71611176555945,True,106.38961038961028,0.40672097733292567,0.2662525153745223,0.300119549036026,1.0
near,15,2100.0,432997.4649853122,4009818.474478249,14.220587730407715,awac-11m,11.9,131.4158266011416,124.17824001860234,True,106.38961038961028,0.23523176858983308,0.16720269548735223,0.300119549036026,1.0
near,15,2150.0,433046.5926803562,4009827.773380317,14.312889099121094,awac-11m,11.9,137.92454653095862,117.03387920785283,True,130.03174603174588,0.060699027276660544,-0.09995918089663858,0.300119549036026,1.0
near,15,2200.0,433095.72037540015,4009837.072282384,14.407604217529297,awac-11m,11.9,137.89897401794676,111.06839440315186,True,130.03174603174588,0.06050236366341011,-0.1458363223390411,0.300119549036026,1.0
near,15,2250.0,433144.8480704442,4009846.371184452,14.508674621582031,awac-11m,11.9,117.97196689462216,113.08188270064278,True,118.7246376811593,-0.006339634310432496,-0.047528087604448266,0.300119549036026,1.0
near,15,2300.0,433193.97576548817,4009855.67008652,14.617986679077148,awac-11m,11.9,128.88059668306303,127.01156821934933,True,118.7246376811593,0.0855421351478709,0.06979958583192292,0.300119549036026,1.0
near,15,2350.0,433243.10346053215,4009864.968988587,14.743570327758789,awac-11m,11.9,129.6307737910654,127.01156821934933,True,118.7246376811593,0.09186076557416034,0.06979958583192292,0.300119549036026,1.0
near,15,2400.0,433292.2311555761,4009874.267890655,14.876395225524902,awac-11m,11.9,143.0981932118104,127.01156821934933,True,120.02185249565422,0.19226782653593655,0.05823702582784418,0.300119549036026,1.0
near,15,2450.0,433341.35885062016,4009883.566792723,15.051095008850098,waverider-17m,18.0,155.03851474464292,139.06290592130824,True,119.94143484626635,0.29261847620350623,0.15942339775700232,0.300119549036026,1.0
near,15,2500.0,433390.48654566414,4009892.86569479,15.205242156982422,waverider-17m,18.0,217.72906866945095,170.6666666666665,True,132.4851752021562,0.6434221288323239,0.2881944444444444,0.300119549036026,1.0
near,15,2550.0,433439.6142407081,4009902.164596858,15.363149642944336,waverider-17m,18.0,160.174525899075,215.87815493416116,False,132.7349434423722,0.2067246329043404,0.6263852557249641,0.300119549036026,1.0
near,15,2600.0,433488.74193575216,4009911.463498926,15.519510269165039,waverider-17m,18.0,137.55393997943023,142.0032502336585,True,134.29508196721298,0.024266398772613718,0.05739724905434285,0.300119549036026,1.0
near,15,2650.0,433537.86963079614,4009920.762400993,15.67346477508545,waverider-17m,18.0,149.62160996655072,142.0032502336585,True,122.26865671641777,0.22371189791978874,0.16140353584657352,0.300119549036026,1.0
near,15,2700.0,433586.9973258401,4009930.061303061,15.822813987731934,waverider-17m,18.0,148.45553891885666,142.0032502336585,True,122.26865671641778,0.2141749398881112,0.1614035358465733,0.300119549036026,1.0
near,15,2750.0,433636.1250208841,4009939.360205129,15.959141731262207,waverider-17m,18.0,149.48241770682407,159.92193217393253,True,134.29508196721298,0.11308929200638151,0.19082493440062187,0.300119549036026,1.0
near,15,2800.0,433685.25271592813,4009948.6591071966,16.082090377807617,waverider-17m,18.0,150.6213827414588,159.92193217393253,False,122.26865671641777,0.2318887504489442,0.3079552558170766,0.300119549036026,1.0
near,15,2850.0,433734.3804109721,4009957.958009264,16.193115234375,waverider-17m,18.0,134.6215238412701,248.35648003720473,False,137.219430485762,-0.018932498373555484,0.8099221018336351,0.300119549036026,1.0
near,15,2900.0,433783.5081060161,4009967.256911332,16.29190444946289,waverider-17m,18.0,121.21383917297098,77.07749678028603,True,112.21917808219166,0.08015261958336062,-0.31315218933582933,0.300119549036026,1.0
near,15,2950.0,433832.63580106007,4009976.5558133996,16.380855560302734,waverider-17m,18.0,118.78677644528585,80.95430810031041,True,138.84745762711847,-0.14448000362892166,-0.416955056406455,0.300119549036026,1.0
near,16,700.0,431652.0403855886,4009357.0315695885,9.39930248260498,awac-11m,11.9,109.06236976840361,248.35648003720473,False,92.33405649041406,0.18117164905157468,1.6897603059710544,0.15355214476585388,0.0
near,16,750.0,431701.6383809959,4009363.35919565,9.673423767089844,awac-11m,11.9,101.50303667058473,103.32254115783341,True,103.69620253164544,-0.02114991491989693,-0.0036034238929626428,0.15355214476585388,0.0
near,16,800.0,431751.23637640313,4009369.686821712,9.976024627685547,awac-11m,11.9,102.04743038835005,103.32254115783341,True,102.7258568150886,-0.00660424208444188,0.00580851171500929,0.15355214476585388,0.0
near,16,850.0,431800.83437181043,4009376.014447774,10.21146011352539,awac-11m,11.9,111.65866612041698,114.4866804479891,True,96.37647058823516,0.15856770266546105,0.18791111304676344,0.15355214476585388,0.0
near,16,900.0,431850.4323672177,4009382.342073836,10.417694091796875,awac-11m,11.9,114.97299461209023,114.4866804479891,True,101.7973439174404,0.12943020109970194,0.12465292356586422,0.15355214476585388,0.0
near,16,950.0,431900.030362625,4009388.6696998975,10.624367713928223,awac-11m,11.9,116.9124231395912,127.01156821934926,True,100.56514056110792,0.1625541662575405,0.2629780807810962,0.15355214476585388,0.0
near,16,1000.0,431949.6283580323,4009394.997325959,10.81772232055664,awac-11m,11.9,117.24623680828788,127.01156821934926,True,104.02907405407997,0.12705258481236603,0.22092375976855982,0.15355214476585388,0.0
near,16,1050.0,431999.2263534396,4009401.3249520212,11.001934051513672,awac-11m,11.9,117.26524616675354,119.03758207367079,True,106.20789551214686,0.10411043925959418,0.12079786064546028,0.15355214476585388,0.0
near,16,1100.0,432048.8243488469,4009407.652578083,11.177633285522461,awac-11m,11.9,128.63440293763585,120.47058823529395,True,117.23792486583172,0.09720811831876408,0.027573529411764275,0.15355214476585388,0.0
near,16,1150.0,432098.4223442542,4009413.980204145,11.349095344543457,awac-11m,11.9,115.4792597913458,114.09121577598049,True,107.56302521008392,0.07359624337266912,0.06069177166731965,0.15355214476585388,0.0
near,16,1200.0,432148.0203396615,4009420.3078302066,11.513628005981445,awac-11m,11.9,103.22635125285683,99.65718601305744,True,108.05060565275896,-0.04464810142208531,-0.07768044972071109,0.15355214476585388,0.0
near,16,1250.0,432197.6183350688,4009426.6354562687,11.68575668334961,awac-11m,11.9,101.46942247984259,98.46005223842015,True,107.94729136163971,-0.0600095546640006,-0.0878876996684973,0.15355214476585388,0.0
near,16,1300.0,432247.2163304761,4009432.9630823303,11.854269981384277,awac-11m,11.9,95.91250394104372,100.14433791572084,True,108.20473307649961,-0.11360158456992275,-0.07449207563850424,0.15355214476585388,0.0
near,16,1350.0,432296.81432588334,4009439.290708392,12.014533042907715,awac-11m,11.9,96.1812480389904,100.14433791572084,True,120.81345407503221,-0.2038862825720037,-0.17108290063848886,0.300119549036026,0.001564333202972233
near,16,1400.0,432346.41232129064,4009445.618334454,12.169901847839355,awac-11m,11.9,103.37136502812892,95.07601314665045,True,109.32384341636998,-0.054448125882022747,-0.13032683287080704,0.300119549036026,0.03951486697965571
near,16,1450.0,432396.01031669794,4009451.9459605156,12.331626892089844,awac-11m,11.9,112.3894949922177,103.97144730968249,True,111.10693792383921,0.011543447172107868,-0.06422182761483275,0.300119549036026,0.12367906066536204
near,16,1500.0,432445.60831210524,4009458.2735865777,12.531146049499512,awac-11m,11.9,112.29117857246747,103.97144730968249,True,110.51602023608757,0.01606245259816408,-0.059218318868381026,0.300119549036026,0.23582323034806413
near,16,1550.0,432495.20630751253,4009464.6012126394,12.699820518493652,awac-11m,11.9,121.21738937178172,103.97144730968249,True,110.94257854821223,0.09261377334135412,-0.06283548958166951,0.300119549036026,0.3316386390301134
near,16,1600.0,432544.80430291983,4009470.9288387015,12.866305351257324,awac-11m,11.9,121.99945107155894,103.97144730968249,True,112.16795983569135,0.08764972858799602,-0.07307356341343352,0.300119549036026,0.4272300469483568
near,16,1650.0,432594.4022983271,4009477.256464763,13.025235176086426,awac-11m,11.9,123.92069156220249,113.4700050375516,True,113.7192802056554,0.08970696383320731,-0.002192022035779617,0.300119549036026,0.5230829420970265
near,16,1700.0,432644.0002937344,4009483.5840908247,13.173595428466797,awac-11m,11.9,126.14070557702199,127.01156821934933,True,124.6247464503041,0.012164190258332042,0.019152069207996503,0.300119549036026,0.6193270735524257
near,16,1750.0,432693.5982891417,4009489.911716887,13.307302474975586,awac-11m,11.9,118.92687974220551,127.01156821934933,True,126.0307692307691,-0.05636631063923747,0.0077822185373186414,0.300119549036026,0.7151799687010955
near,16,1800.0,432743.196284549,4009496.2393429484,13.43008804321289,awac-11m,11.9,129.45927141349824,127.01156821934933,True,114.30697674418592,0.13255791641854464,0.1111444973616591,0.300119549036026,0.8110328638497653
near,16,1850.0,432792.7942799563,4009502.5669690105,13.541131019592285,awac-11m,11.9,143.4364138140657,127.01156821934933,True,115.3802816901407,0.24316227792952594,0.10080826947922517,0.300119549036026,0.9036427732079906
near,16,1900.0,432842.39227536356,4009508.894595072,13.655240058898926,awac-11m,11.9,201.88270425622383,190.51735232902428,False,115.3802816901407,0.7497158205800671,0.6512124042188403,0.300119549036026,0.9760971786833855
near,16,1950.0,432891.99027077085,4009515.222221134,13.759756088256836,awac-11m,11.9,200.7116182758602,170.4039002803902,False,115.3802816901407,0.7395660275373646,0.4768892724496727,0.300119549036026,1.0
near,16,2000.0,432941.58826617815,4009521.549847196,13.854625701904297,awac-11m,11.9,152.88145102570917,159.4859067612102,False,115.3802816901407,0.32502234165348676,0.3822631079157639,0.300119549036026,1.0
near,16,2050.0,432991.18626158545,4009527.8774732575,13.944432258605957,awac-11m,11.9,147.78391368908615,134.71611176555945,True,115.3802816901407,0.2808420253814854,0.16758348820248203,0.300119549036026,1.0
near,16,2100.0,433040.78425699275,4009534.2050993196,14.05185604095459,awac-11m,11.9,128.0438373862182,122.60176450830723,True,106.38961038961027,0.20353704574448406,0.15238474940669766,0.300119549036026,1.0
near,16,2150.0,433090.38225240004,4009540.532725381,14.138054847717285,awac-11m,11.9,126.01488711183259,117.03387920785283,True,116.58444022770385,0.08088941256406001,0.003855051148087707,0.300119549036026,1.0
near,16,2200.0,433139.98024780734,4009546.8603514433,14.238143920898438,awac-11m,11.9,124.9826005628672,111.06839440315186,True,130.03174603174588,-0.038830098210370756,-0.1458363223390411,0.300119549036026,1.0
near,16,2250.0,433189.57824321464,4009553.187977505,14.34753704071045,awac-11m,11.9,128.49499501769452,114.48668044798914,True,130.03174603174585,-0.011818275620756102,-0.11954823385945723,0.300119549036026,1.0
near,16,2300.0,433239.17623862193,4009559.5156035665,14.467085838317871,awac-11m,11.9,141.22039382537733,127.01156821934933,True,118.7246376811593,0.18947841478894611,0.06979958583192292,0.300119549036026,1.0
near,16,2350.0,433288.77423402923,4009565.8432296286,14.598060607910156,awac-11m,11.9,142.71675023546248,127.01156821934933,True,118.7246376811593,0.20208200271568866,0.06979958583192292,0.300119549036026,1.0
near,16,2400.0,433338.37222943647,4009572.1708556903,14.738691329956055,awac-11m,11.9,146.5036868593959,146.28571428571402,True,118.7246376811593,0.2339788077756748,0.23214285714285632,0.300119549036026,1.0
near,16,2450.0,433387.97022484377,4009578.4984817524,14.882774353027344,awac-11m,11.9,162.20188287833287,146.28571428571402,True,118.72463768115928,0.3662023826422096,0.23214285714285632,0.300119549036026,1.0
near,16,2500.0,433437.56822025107,4009584.826107814,15.036824226379395,waverider-17m,18.0,264.99257764608984,217.22320318050748,False,120.1659079413251,1.2052226141833926,0.8076941031109568,0.300119549036026,1.0
near,16,2550.0,433487.16621565836,4009591.153733876,15.191072463989258,waverider-17m,18.0,160.99552993222574,215.87815493416116,False,134.29508196721298,0.19881925364572517,0.6074911439189263,0.300119549036026,1.0
near,16,2600.0,433536.76421106566,4009597.4813599377,15.345107078552246,waverider-17m,18.0,149.15787715674972,142.0032502336585,True,134.29508196721295,0.11067266925802532,0.05739724905434307,0.300119549036026,1.0
near,16,2650.0,433586.36220647296,4009603.8089859993,15.523316383361816,waverider-17m,18.0,148.77048165046736,142.0032502336585,True,134.29508196721298,0.10778801033673324,0.05739724905434285,0.300119549036026,1.0
near,16,2700.0,433635.96020188025,4009610.1366120614,15.662561416625977,waverider-17m,18.0,148.07366356422008,142.0032502336585,True,134.29508196721298,0.10259930144255791,0.05739724905434285,0.300119549036026,1.0
near,16,2750.0,433685.55819728755,4009616.464238123,15.791501998901367,waverider-17m,18.0,149.10858810450634,159.92193217393253,True,122.26865671641775,0.21951604040550987,0.30795525581707683,0.300119549036026,1.0
near,16,2800.0,433735.15619269485,4009622.791864185,15.899660110473633,waverider-17m,18.0,149.7421136235449,159.92193217393253,False,122.26865671641777,0.22469746249725575,0.3079552558170766,0.300119549036026,1.0
near,16,2850.0,433784.75418810215,4009629.1194902468,16.002933502197266,waverider-17m,18.0,147.83402899553903,142.0032502336585,False,122.26865671641777,0.2090917898805087,0.16140353584657352,0.300119549036026,1.0
near,16,2900.0,433834.35218350944,4009635.447116309,16.094018936157227,waverider-17m,18.0,121.86494959614956,90.78591353326713,False,122.26865671641777,-0.003301803840084272,-0.25748825601453795,0.300119549036026,1.0
near,16,2950.0,433883.9501789167,4009641.7747423705,16.17572784423828,waverider-17m,18.0,118.32534645324351,82.9210962103209,True,122.26865671641777,-0.03225119477937932,-0.32181232347515787,0.300119549036026,1.0
near,16,3000.0,433933.548174324,4009648.102368432,16.251955032348633,waverider-17m,18.0,123.60322881794639,87.48622415019622,True,122.26865671641777,0.010915079443654552,-0.2844754616622127,0.300119549036026,1.0
near,17,800.0,431771.96527421137,4009220.464967149,9.751673698425293,awac-11m,11.9,108.90499796109924,103.32254115783341,True,94.94839923385706,0.14699140627813212,0.08819676783966535,0.15355214476585388,0.0
near,17,850.0,431821.305393131,4009228.5614271774,9.992900848388672,awac-11m,11.9,111.4764033661979,107.93907746708058,True,107.3398818045157,0.03853666961563751,0.005582227709697962,0.15355214476585388,0.0
near,17,900.0,431870.6455120506,4009236.6578872064,10.220643043518066,awac-11m,11.9,114.17868814225628,119.85013472883753,True,106.38961038961027,0.07321276696212697,0.12652104176275647,0.15355214476585388,0.0
near,17,950.0,431919.9856309702,4009244.754347235,10.434442520141602,awac-11m,11.9,115.55742218545146,119.85013472883753,True,115.3802816901407,0.0015352752889481458,0.03874018136565849,0.15355214476585388,0.0
near,17,1000.0,431969.32574988983,4009252.850807264,10.638442993164062,awac-11m,11.9,115.70787498627826,119.85013472883753,True,102.39851721363668,0.12997607909569542,0.1704284201575994,0.15355214476585388,0.0
near,17,1050.0,432018.66586880945,4009260.9472672925,10.873887062072754,awac-11m,11.9,141.52983201403538,248.35648003720473,False,105.17756565077363,0.3456275693237092,1.3613066008946744,0.15355214476585388,0.0
near,17,1100.0,432068.00598772906,4009269.0437273216,11.063549041748047,awac-11m,11.9,118.45407184949673,118.15384615384599,True,105.33995446028621,0.12449328895575529,0.12164322416135742,0.15355214476585388,0.0
near,17,1150.0,432117.34610664874,4009277.1401873506,11.25075626373291,awac-11m,11.9,277.8744193724813,106.48196234338585,True,105.8305233194656,1.6256547795164438,0.006155492796287021,0.15355214476585388,0.0
near,17,1200.0,432166.68622556835,4009285.236647379,11.434117317199707,awac-11m,11.9,122.73891312631986,103.81960144727014,True,107.7894736842104,0.13869108857425783,-0.03682986938567634,0.15355214476585388,0.0
near,17,1250.0,432216.02634448797,4009293.333107408,11.617425918579102,awac-11m,11.9,102.06018808648376,96.66305672103198,True,107.95993674222446,-0.05464757421845756,-0.10463955761817456,0.15355214476585388,0.0
near,17,1300.0,432265.3664634076,4009301.4295674367,11.796918869018555,awac-11m,11.9,95.54523544395815,98.46005223842015,True,108.81214421252359,-0.12192489050352251,-0.09513728498801133,0.15355214476585388,0.0
near,17,1350.0,432314.7065823272,4009309.5260274657,11.968183517456055,awac-11m,11.9,101.47842528809855,100.14433791572084,True,108.88790429774025,-0.06804685109359265,-0.08029878468513119,0.15355214476585388,0.0
near,17,1400.0,432364.0467012468,4009317.6224874943,12.133487701416016,awac-11m,11.9,103.90355783757957,98.60751561873211,True,120.81345407503221,-0.13996699595187978,-0.18380352276418588,0.300119549036026,0.015258215962441314
near,17,1450.0,432413.38682016643,4009325.7189475233,12.297978401184082,awac-11m,11.9,112.54793878901825,103.97144730968249,True,110.41575946086043,0.019310462008039986,-0.05836406127752336,0.300119549036026,0.08528951486697965
near,17,1500.0,432462.72693908605,4009333.815407552,12.465450286865234,awac-11m,11.9,111.55791253934176,103.97144730968249,True,122.26865671641777,-0.08760008054981605,-0.14964758670059386,0.300119549036026,0.1812133072407045
near,17,1550.0,432512.06705800566,4009341.911867581,12.63001823425293,awac-11m,11.9,110.59170420688052,103.97144730968249,True,110.7602704108163,-0.0015219013398085623,-0.061292944446177944,0.300119549036026,0.27671232876712326
near,17,1600.0,432561.4071769253,4009350.00832761,12.791909217834473,awac-11m,11.9,111.37972956639055,113.77777777777767,True,112.21917808219165,-0.007480437213559621,0.013888888888889062,0.300119549036026,0.3726027397260274
near,17,1650.0,432610.7472958449,4009358.1047876384,12.974889755249023,awac-11m,11.9,122.56818305873584,112.2297086671238,True,113.49959250203734,0.07989976313382541,-0.011188444001600684,0.300119549036026,0.4876712328767123
near,17,1700.0,432660.0874147645,4009366.2012476674,13.116376876831055,awac-11m,11.9,124.73362452497133,127.01156821934933,True,113.52881108679783,0.09869577009493136,0.11876066527503171,0.300119549036026,0.5839530332681018
near,17,1750.0,432709.4275336841,4009374.297707696,13.242505073547363,awac-11m,11.9,118.03309146248431,127.01156821934933,True,126.0307692307691,-0.06345813658917376,0.0077822185373186414,0.300119549036026,0.6794520547945205
