transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,survey_points,z_p5,implied_eta_wr17,implied_eta_awac,z_p95,z_p50
2,2100.0,2115.9259070742864,3542.834072647768,26.169570957925814,26.209949215531022,76.20051460398057,False,0.5086209938192016,0.7072042039162841,0.42217677975792844,0.6035467542358586,0.7072042039162841,0.5086209938192016,,,,,,
2,2150.0,2165.8954625809397,3545.37756730752,25.74319251404715,26.209949215531022,75.43972438064307,False,0.5086209938192016,0.7072042039162841,0.42217677975792844,0.6035467542358586,0.7072042039162841,0.5086209938192016,,,,,,
2,2350.0,2365.774772262562,3555.5485840627384,91.58934435839126,95.39658552781096,10.304846468766252,False,7.199970444374968,10.792784570888028,5.846577960427271,8.812377397618814,10.792784570888028,7.199970444374968,,,,,,
2,2400.0,2415.7448715756277,3558.090597763447,92.70860394753886,95.50070102944753,5.194428907735036,False,7.216931041379218,10.820760191734857,5.859998473067071,8.833941272284664,10.820760191734857,7.216931041379218,,,,,,
2,2450.0,2465.7150796386654,3560.6323152641066,101.89180827750278,104.1421733257213,174.28940686250007,False,8.71329365219027,13.355298123175338,7.036961879948466,10.754936134766433,13.355298123175338,8.71329365219027,,,,,,
2,2500.0,2515.6853964458205,3563.1737365591684,95.81304753435724,96.05152840415217,176.42366562500237,False,7.307073004239337,10.969709844307593,5.9312958871642865,8.948624596169978,10.969709844307593,7.307073004239337,,,,,,
2,2550.0,2565.6558219953868,3565.7148616475324,138.7080625108164,86.79437667433353,61.699244233993426,False,5.881483868637678,8.663508752703109,4.797937563247484,7.1493774032324415,8.663508752703109,5.881483868637678,,,,,,
2,2600.0,2615.62635628151,3568.2556905236497,51.13611975054559,74.33645700778324,87.13759477388813,False,4.244359698265658,6.130357497267383,3.4815726430243568,5.118437199790846,6.130357497267383,4.244359698265658,,,,,,
2,2650.0,2665.596999300779,3570.796223185321,46.42284529844562,63.478825436185915,85.84035770628724,False,3.058927464529187,4.361112401495435,2.5189007882642325,3.668987515587363,4.361112401495435,3.058927464529187,,,,,,
2,2700.0,2715.56775104929,3573.336459628846,39.602209944751344,43.6258141835212,83.97442499163321,False,1.4217238950296305,1.993787612927939,1.1767946168667571,1.6933342874882165,1.993787612927939,1.4217238950296305,,,,,,
2,2750.0,2765.538611521434,3575.8763998494264,41.52488967637059,41.22464530085845,76.71513351509772,False,1.2676170725018794,1.7750542300408507,1.0497365118344946,1.5088265070951932,1.7750542300408507,1.2676170725018794,,,,,,
2,2800.0,2815.5095807145367,3578.4160438471085,39.443006247492846,39.92509530146165,74.35775354279119,False,1.1880334369579735,1.6623552376241886,0.9840731886797814,1.4136371485692494,1.6623552376241886,1.1880334369579735,,,,,,
2,2850.0,2865.480658624927,3580.955391614799,39.13027533723183,42.06576993058385,79.3034892642218,False,1.3205549693270582,1.8501173611422668,1.093396671573964,1.572180444561734,1.8501173611422668,1.3205549693270582,,,,,,
2,2950.0,2965.4231405780956,3586.033198454142,48.16490846124011,44.90611623012492,85.68397248013426,False,1.5076623654468042,2.11605577521894,1.2475956498601888,1.7963309381405865,2.11605577521894,1.5076623654468042,,,,,,
2,3000.0,3015.3945446128223,3588.5716575176475,47.423164891902836,nan,84.68545433005512,False,nan,nan,nan,nan,nan,nan,,,,,,
3,400.0,428.89710726152333,3225.6002095205713,81.75303097533674,83.61690751287705,64.7988763545248,False,5.434350313045431,7.960340975776608,4.439956062962077,6.591118443103064,7.960340975776608,5.434350313045431,,,,,,
3,450.0,478.8609175848331,3228.1727346228204,81.75303097533674,85.98540790738502,64.7988763545248,False,5.765661509494285,8.480499122315099,4.705321663290602,7.00450267097296,8.480499122315099,5.765661509494285,,,,,,
3,500.0,528.8248369716492,3230.7449636935653,87.34466058795765,87.40650814408981,75.17352002964414,False,5.97003534262899,8.803845344512474,4.868693009980722,7.260268513673411,8.803845344512474,5.97003534262899,,,,,,
3,550.0,578.7888654154075,3233.3168967332995,93.09090909090897,88.81987743627808,89.99999999999972,False,6.1775176220712735,9.13410456529811,5.034295214672919,7.520532410031117,9.13410456529811,6.1775176220712735,,,,,,
3,600.0,628.7530029148664,3235.888533734132,93.09090909090897,92.46407392306395,89.99999999999972,False,6.732288412180315,10.02743858662156,5.475817668926768,8.219517100446232,10.02743858662156,6.732288412180315,,,,,,
3,700.0,728.6816050619151,3241.030919618672,96.32981692248022,89.27472952145581,48.81407483429031,False,6.245193877916304,9.242271461886137,5.0882554942478135,7.605559031715768,9.242271461886137,6.245193877916304,,,,,,
3,750.0,778.6460697012079,3243.601668493484,86.27035488794566,87.95382114696967,51.8427734126309,False,6.049878480207761,8.93069466847404,4.932450265766639,7.360349985507291,8.93069466847404,6.049878480207761,,,,,,
3,800.0,828.6106433796338,3246.17212131989,81.4078371844884,89.41479215047812,57.99461679191644,False,6.266122626429251,9.275766566745933,5.104937051982848,7.631866807383149,9.275766566745933,6.266122626429251,,,,,,
3,850.0,878.5753260913378,3248.742278092341,87.80727559296442,90.95503814260455,59.0362434679264,False,6.499061451501162,9.65001507309261,5.2904266647861835,7.925107555138197,9.65001507309261,6.499061451501162,,,,,,
3,900.0,928.5401178329084,3251.3121388086374,95.25867616451193,95.40972374754566,60.255118703057654,False,7.202109323808196,10.796311674311847,5.8482705019040475,8.815096541977898,10.796311674311847,7.202109323808196,,,,,,
3,950.0,978.5050186019032,3253.8817034654317,104.03104688311235,100.83691289317821,61.69924423399351,False,8.119857543255863,12.333761377124672,6.571882947982453,9.988608065951897,12.333761377124672,8.119857543255863,,,,,,
3,1000.0,1028.4700283917439,3256.450972059071,108.54378291265117,104.09432221823165,57.99461679191643,False,8.70450989964264,13.34000966804732,7.030094412136917,10.743548516143903,13.34000966804732,8.70450989964264,,,,,,
3,1050.0,1078.4351472002334,3259.019944586957,108.54378291265117,107.03953756947156,57.99461679191643,False,9.255936597447045,14.31014209607955,7.4602545480876135,11.461135278404031,14.31014209607955,9.255936597447045,,,,,,
3,1250.0,1278.2967125336265,3269.292873968277,30.804830084924735,nan,83.08877288097524,False,nan,nan,nan,nan,nan,nan,,,,,,
3,1350.0,1378.2281492026113,3274.427562174228,54.305800795126785,43.028727651785516,98.13010235415578,False,1.382543694276279,1.9381136070527787,1.1445029769601207,1.646402094160318,1.9381136070527787,1.382543694276279,,,,,,
