transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi
3,2450.0,2609.9673188144143,1525.888877022365,96.1767368659641,93.5170473763416,61.99082329198616,False,6.898004135113858,10.297305029802605,5.607343625781947,8.42920349093258,10.297305029802605,6.898004135113858
3,2500.0,2659.307491492742,1534.1366262276636,96.1767368659641,94.40361053954909,61.99082329198616,False,7.0394479451152865,10.52878444378208,5.719472785236132,8.60850991211155,10.52878444378208,7.0394479451152865
3,2650.0,2807.3289508718412,1558.878160231524,121.35563856383418,121.35563856383418,58.570434385161505,False,12.272582818741336,20.069597498186837,9.777589885305275,15.494396564936743,20.069597498186837,12.272582818741336
3,2700.0,2856.6697511070365,1567.1247670163432,121.35563856383418,121.35563856383418,58.570434385161505,False,12.272582818741336,20.069597498186837,9.777589885305275,15.494396564936743,20.069597498186837,12.272582818741336
3,2750.0,2906.0107082248437,1575.371088184102,121.35563856383418,121.35563856383416,58.570434385161505,False,12.272582818741332,20.06959749818683,9.777589885305272,15.494396564936737,20.06959749818683,12.272582818741332
3,2800.0,2955.3518222220846,1583.6171237292053,121.35563856383418,121.35563856383416,58.570434385161505,False,12.272582818741332,20.06959749818683,9.777589885305272,15.494396564936737,20.06959749818683,12.272582818741332
3,2850.0,3004.6930931006964,1591.8628736493579,121.35563856383418,121.35563856383416,58.570434385161505,False,12.272582818741332,20.06959749818683,9.777589885305272,15.494396564936737,20.06959749818683,12.272582818741332
3,2900.0,3054.03452085361,1600.10833793941,121.35563856383418,121.35563856383416,58.570434385161505,False,12.272582818741332,20.06959749818683,9.777589885305272,15.494396564936737,20.06959749818683,12.272582818741332
3,2950.0,3103.3761054810457,1608.3535165918213,121.35563856383418,121.35563856383416,58.570434385161505,False,12.272582818741332,20.06959749818683,9.777589885305272,15.494396564936737,20.06959749818683,12.272582818741332
3,3000.0,3152.717846981296,1616.5984096054926,121.35563856383418,121.92015885478784,58.570434385161505,False,12.403920494409803,20.341714340533578,9.877055085956314,15.674605994750658,20.341714340533578,12.403920494409803
3,3050.0,3202.059745350214,1624.8430169759752,121.35563856383418,119.58293749635853,58.570434385161505,False,11.866634730972578,19.24159091166294,9.469385632521144,14.940019636582441,19.24159091166294,11.866634730972578
3,3100.0,3251.4018005853436,1633.0873386957771,124.17824001860245,117.24571613792921,129.09385888622953,False,11.346085157117171,18.206902841641288,9.072486902562126,14.234762735146658,18.206902841641288,11.346085157117171
3,3150.0,3300.7440126866704,1641.3313747607538,109.66953177168764,117.24571613792921,91.63657704161673,False,11.346085157117171,18.206902841641288,9.072486902562126,14.234762735146658,18.206902841641288,11.346085157117171
3,3200.0,3350.0863816500464,1649.5751251664578,109.66953177168764,117.35554080611477,91.63657704161673,False,11.370179029474379,18.254158654878655,9.090899036426118,14.26727020297733,18.254158654878655,11.370179029474379
3,3250.0,3399.4289074732756,1657.8185899102893,121.35563856383418,116.14786598875557,58.570434385161505,False,11.107187210256837,17.74153581381067,8.889708604140287,13.913137813150213,17.74153581381067,11.107187210256837
3,3300.0,3448.771590153901,1666.0617689847572,121.90476190476187,118.59491201537044,90.0,False,11.644571297438551,18.796620778123202,9.300301443021633,14.638403053519408,18.796620778123202,11.644571297438551
3,3350.0,3498.11442969094,1674.3046623868638,118.13986593180657,121.014362161743,89.11859600341789,False,12.193670388886305,19.907114905736773,9.717768854787979,15.386322124664886,19.907114905736773,12.193670388886305
3,3400.0,3547.457426079999,1682.547270111412,121.90476190476187,121.09659094968625,90.0,False,12.212650530497196,19.94612673028992,9.7321611233596,15.412302598217053,19.94612673028992,12.212650530497196
3,3450.0,3596.800579322035,1690.7895921531108,121.76678250355044,120.89454821091732,87.27368900609372,False,12.166052667808822,19.850426627802953,9.696822335282787,15.348533841327882,19.850426627802953,12.166052667808822
3,3500.0,3646.143889411683,1699.0316285079089,121.76678250355044,121.81277563728759,87.27368900609372,False,12.378859793324503,20.2896265018329,9.858085454846508,15.640187415057394,20.2896265018329,12.378859793324503
4,1150.0,1515.0222168812822,877.020489145877,126.95497923935054,128.74761740156043,97.32640666016954,False,14.07512634891485,24.014099736135574,11.131857530107794,18.006625512706734,24.014099736135574,14.07512634891485
