geometry,centre_offset_m,transect_slc,distance_m,E,N,band,band_name,window_class,dominant_class_name,depth_mean_m,lambda_pred_m,slc_lambda_contour_m,grd_lambda_contour_m,slc_lambda_centroid_m,grd_lambda_centroid_m,slc_rel_err_contour,grd_rel_err_contour,slc_rel_err_centroid,grd_rel_err_centroid,slc_identifiable,grd_identifiable,forward_source,block
near,16.765473743201735,9,2950.0,433027.50554725947,4012034.326287767,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.660192966461182,130.03174603174588,127.99999999999986,127.99999999999986,146.2857142857141,130.18439187213693,-0.015625,-0.015625,0.125,0.0011739121026166366,True,True,block39_sector72,1_2
near,16.27024635931,9,3000.0,433070.78684324824,4012059.360852224,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.640313625335693,130.03174603174588,127.99999999999986,113.77777777777767,131.23395644775536,130.30572826498798,-0.015625,-0.12499999999999978,0.009245514673901,0.00210704110037252,True,True,block39_sector72,1_2
near,15.788273313607764,9,3050.0,433114.068139237,4012084.3954166803,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.636120796203613,130.03174603174585,113.77777777777767,113.77777777777767,144.93403550481318,131.17193810225086,-0.12499999999999978,-0.12499999999999967,0.11460500937539564,0.00876856694846384,True,True,block39_sector72,1_2
near,15.320805551472402,9,3100.0,433157.34943522577,4012109.4299811367,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.652432441711426,130.03174603174585,102.39999999999988,102.39999999999988,118.89062555717815,147.6409876612157,-0.2124999999999999,-0.21250000000000002,-0.08568000364962969,0.13542263460163562,True,True,block39_sector72,1_3
near,14.869211214765112,9,3150.0,433200.6307312146,4012134.4645455936,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.668412208557129,130.03174603174588,102.39999999999988,168.3445630006857,129.97677548861117,162.1600296667409,-0.21250000000000002,0.29464202502968884,-0.00042274709686118683,0.24708030627498645,True,False,block39_sector72,1_3
near,14.43498016758,9,3200.0,433243.91202720336,4012159.49911005,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.68995475769043,130.03174603174588,121.35563856383405,204.80000000000217,147.4342222583691,269.8797993800902,-0.06672299444316965,0.5750000000000186,0.13383251980923627,1.0754916212091925,True,False,block39_sector72,1_3
near,14.01972587505479,9,3250.0,433287.1933231921,4012184.533674507,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.734508514404297,130.03174603174588,139.06290592130824,204.79999999999995,152.79909657956804,274.0450632895774,0.0694535001272496,0.5750000000000015,0.17509070855869124,1.1075242904349847,True,False,block39_sector72,1_3
near,13.62518350961326,9,3300.0,433330.4746191809,4012209.5682389634,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.797733783721924,118.7246376811593,139.06290592130824,139.6363636363634,111.45614126964502,224.16171906699483,0.17130621442508276,0.17613636363636287,-0.061221466356748855,0.8880808856961255,True,True,block39_sector72,1_3
near,13.253202956708027,9,3350.0,433373.75591516966,4012234.60280342,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.867401599884033,118.7246376811593,127.01156821934933,133.43915297681477,104.3528064565256,118.8299791182541,0.06979958583192292,0.12393817814944197,-0.12105180108639235,0.0008872752880300094,True,False,block39_sector72,1_3
near,12.90573525366421,9,3400.0,433417.03721115843,4012259.6373678767,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.941185474395752,118.7246376811593,127.01156821934933,99.63607150807434,89.5884757274542,96.0210765278318,0.06979958583192292,-0.16078015941685342,-0.24540956723701834,-0.191228725534619,True,False,block39_sector72,1_3
near,12.584810969897571,9,3450.0,433460.3185071472,4012284.671932333,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.033257484436035,119.31869758387197,127.01156821934933,105.49291311259303,97.04597915790531,101.52716732979411,0.06979958583192292,-0.12025279608472705,-0.18259612281549398,-0.15332472159058996,True,True,block39_sector72,1_3
near,12.292509212622804,9,3500.0,433503.59980313596,4012309.7064967896,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.137592315673828,132.33929479781892,106.47045015757529,101.192885125388,114.28646939369062,102.81683673022044,-0.1952402889704491,-0.2355743574920781,-0.13616270103362316,-0.22330679295542522,True,True,block39_sector72,1_3
near,12.030916391625512,9,3550.0,433546.88109912473,4012334.7410612465,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.249029636383057,132.64219930419637,100.4114611907501,101.192885125388,116.11433002641611,104.25772079316778,-0.2426991113832897,-0.23739186342545804,-0.12426844239331403,-0.214294699878667,True,True,block39_sector72,1_3
near,11.802074672905992,9,3600.0,433590.1623951135,4012359.775625703,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.354225635528564,134.29508196721298,101.89180827750278,128.5466924509447,116.05647960494557,115.90353949672475,-0.2412841424648834,-0.042804169981978224,-0.13580990528543868,-0.13694874154050085,True,False,block39_sector72,1_3
near,11.607921210601674,9,3650.0,433633.44369110226,4012384.81019016,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.472745895385742,134.29508196721298,60.23529411764698,162.8156743689765,116.91152620465371,131.2856207353795,-0.5514705882352943,0.2123725752572725,-0.12944298114210406,-0.022409318254619448,False,True,block39_sector72,1_3
near,11.450220694863535,9,3700.0,433676.7249870911,4012409.8447546163,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.601280689239502,134.29508196721298,152.64890726398542,152.64890726398542,145.99636822504877,144.9296871875474,0.13666788856239265,0.13666788856239265,0.08713115987890419,0.07918834453618162,False,True,block39_sector72,1_3
near,11.330495310443531,9,3750.0,433720.00628307986,4012434.8793190727,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.736326217651367,134.29508196721298,152.64890726398542,152.64890726398542,131.85108939456325,131.11756195392513,0.13666788856239265,0.13666788856239265,-0.018198675162552913,-0.023660732520820127,True,True,block39_sector72,1_3
near,11.249957549926261,9,3800.0,433763.2875790686,4012459.9138835296,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.84896183013916,122.26865671641777,127.01156821934926,127.01156821934926,130.83955593711121,129.72199107975973,0.038790902184620446,0.038790902184620446,0.07009890720049583,0.060958667278309564,True,True,block39_sector72,1_3
near,11.209452112592963,9,3850.0,433806.5688750574,4012484.948447986,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.983909130096436,122.26865671641777,127.01156821934926,127.01156821934926,129.96724061232254,129.15257379579143,0.038790902184620446,0.038790902184620446,0.06296449231269774,0.05630156790991658,True,True,block39_sector72,1_3
near,11.209412978936548,9,3900.0,433849.85017104616,4012509.9830124425,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.11802577972412,123.63163045829725,127.01156821934926,110.56369931499938,129.57739277809162,108.6489388858967,0.027534007297687957,-0.10587043073230018,0.04829173848571777,-0.1213551144786964,True,True,block39_sector72,1_3
near,11.249840571506292,9,3950.0,433893.1314670349,4012535.0175768994,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.250571250915527,137.0371724000127,127.01156821934926,72.9569791876194,106.93524238149782,97.40106118289623,-0.07287412520735215,-0.4677757195375828,-0.2194220453377066,-0.2894550969410231,True,True,block39_sector72,1_3
near,11.330301731215654,9,4000.0,433936.4127630237,4012560.052141356,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.364824295043945,138.84745762711847,131.1097650512854,72.9569791876194,114.80145714788596,167.61768668541896,-0.05572801049489162,-0.4745530063391663,-0.17318286477962896,0.20720746025875614,False,True,block39_sector72,1_3
near,11.449952516957852,9,4050.0,433979.69405901246,4012585.0867058127,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.492856979370117,138.84745762711847,143.03852457360946,69.74616717104631,165.53229005431075,169.93291378462274,0.030184686260128046,-0.4976777510874344,0.1921881241704524,0.22388206949374445,False,True,block39_sector72,1_3
near,11.60758109365848,9,4100.0,434022.9753550012,4012610.121270269,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.613893508911133,138.84745762711847,38.030405258660174,178.79815571701184,169.65038972682427,175.79562084274195,-0.7260993761888485,0.28773085782515984,0.22184728929231534,0.2661061559718978,True,False,block39_sector72,1_4
near,11.801665812186188,9,4150.0,434066.25665099,4012635.1558347256,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.72870635986328,138.84745762711847,37.21791304626243,162.8156743689765,169.2541281529699,197.8741253499646,-0.7319510657068499,0.17262265475703442,0.21899335461733815,0.4251188227109288,True,False,block39_sector72,1_4
near,12.030442382006909,9,4200.0,434109.53794697876,4012660.1903991825,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.831677436828613,138.84745762711847,37.21791304626243,144.8154687870047,136.7928811121052,172.55753270141025,-0.7319510657068498,0.04298250225015732,-0.014797365037327093,0.24278496452431853,True,False,block39_sector72,1_4
near,12.291973916826937,9,4250.0,434152.8192429676,4012685.224963639,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,16.93767261505127,138.8474576271185,146.28571428571402,135.33564937320222,132.02565456155665,149.82029443423696,0.053571428571427715,-0.025292564328742606,-0.04913163828956901,0.0790279994653309,False,False,block39_sector72,1_4
near,12.584218390643803,9,4300.0,434196.10053895635,4012710.259528096,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,17.039976119995117,138.84745762711847,108.54378291265117,114.09121577598057,118.80080067835961,142.96377591920822,-0.21825156349530928,-0.17829812856654514,-0.14437899902060236,0.029646335355626885,True,True,block39_sector72,1_4
near,24.4405136343611,10,900.0,431384.87442713534,4010723.151567261,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.27083158493042,109.62641286445758,107.93907746708058,111.06839440315186,104.35582968592972,105.27911934632091,0.00391880196532135,-0.005966743149785847,-0.029408236805183008,-0.05777924994316819,True,True,block39_sector72,1_0
near,24.038896888498012,10,950.0,431432.0801140394,4010739.6325600683,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.606736660003662,111.13606309301908,112.92896595360881,108.54378291265117,111.83107188283466,113.2288957858424,-0.0021757374346912384,-0.0050701503302825746,-0.011876573108641097,0.03787435115591453,True,True,block39_sector72,1_0
near,23.8321342629319,10,1000.0,431479.2858009435,4010756.113552876,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.951513767242432,109.41006574585903,119.85013472883753,112.92896595360867,114.75177531147968,114.88150193239112,0.09602740968321011,0.031592171181350714,0.04940300097075001,0.04942834645005312,True,True,block39_sector72,1_0
near,23.825299293944607,10,1050.0,431526.4914878476,4010772.594545683,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,11.278347969055176,116.33545722143089,119.85013472883753,112.92896595360867,126.47173364176346,124.21751164258515,0.030872634299355495,-0.029903710109416948,0.08782730631608437,0.06706854318859956,True,True,block39_sector72,1_1
near,24.018562662547357,10,1100.0,431573.69717475167,4010789.0755384904,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,11.55089282989502,116.73999329569878,124.17824001860234,111.06839440315179,127.137680228659,123.49339664038233,0.06452910100343878,-0.04930900356686485,0.08989916765773409,0.0570429232893086,True,True,block39_sector72,1_1
near,24.407171513923252,10,1150.0,431620.90286165575,4010805.5565312975,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,11.780927181243896,117.06491215761088,129.964309137103,120.67955732250398,128.01967783637974,114.72071401901098,0.11053789617728782,0.03055454574840799,0.09392112832860477,-0.020331562802737846,True,True,block39_sector72,1_1
near,24.98201139333933,10,1200.0,431668.10854855983,4010822.037524105,2,B_12_20m,primary_admissible,bluetopo_direct_2019_2020_certified,11.973165035247803,112.83208887713403,124.1782400186023,120.67955732250398,118.06940074320997,125.62393765789746,0.1009348862168411,0.06918379828392829,0.04677536300598284,0.11298948886190119,True,True,block40_sector66,1_1
near,15.520102612714988,11,700.0,431260.9758692109,4010394.6854604334,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,9.055685997009277,101.33030714297627,117.80582228695603,117.80582228695603,142.6737913999142,128.46034810159958,0.16207034575535761,0.16311447532766765,0.4073751100219076,0.2683081997310188,True,True,block39_sector72,1_0
near,17.51100479190754,11,750.0,431310.33909414744,4010402.6398318014,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,9.374399662017822,103.47107686596723,114.48668044798914,113.08188270064278,139.03221440479498,157.89065240030217,0.10590899699303247,0.09342946418711362,0.3430119222644268,0.5267016018051747,True,True,block39_sector72,1_0
near,19.742052291356046,11,800.0,431359.702319084,4010410.5942031695,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,9.689238548278809,104.5298110339981,104.24045538494197,114.48668044798914,113.7455623601116,126.78270178283626,-0.007821029119257417,0.10086021937069067,0.08265024925255116,0.21909406710825285,True,True,block39_sector72,1_0
near,22.14076793270877,11,850.0,431409.06554402056,4010418.548574538,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,9.990172863006592,110.44353865306084,107.93907746708058,111.06839440315186,111.69663556197791,115.03116305050281,-0.023266704703191476,0.00626585351040454,0.010735180308449443,0.042168045098020634,True,True,block39_sector72,1_0
near,24.658268730295017,11,900.0,431458.42876895715,4010426.502945906,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.26110553741455,111.3149131322865,107.93907746708058,112.92896595360881,104.10222185414328,113.65148368940797,-0.03492626680051092,0.019357960500689497,-0.06923125306699174,0.025879796589159065,True,True,block39_sector72,1_0
near,23.68611346832317,11,1900.0,432445.6932676883,4010585.5903732693,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,13.468610286712646,126.0307692307691,127.01156821934933,133.88194825433345,123.9001007437082,140.37260999637806,0.0077822185373186414,0.06229573199849647,-0.016905938923212793,0.11379634396540328,True,False,block39_sector72,1_1
near,21.418921777041778,11,1950.0,432495.05649262486,4010593.5447446373,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,13.54667615890503,126.0307692307691,127.01156821934933,133.88194825433345,98.11980956523021,134.65927870640883,0.0077822185373186414,0.06229573199849647,-0.2214614719555701,0.06846351512653603,False,False,block39_sector72,1_1
near,23.107683872802834,11,2200.0,432741.87261730764,4010633.3166014785,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,13.92693567276001,115.3802816901407,127.01156821934933,93.78240167004105,131.60540764776698,99.3191358419233,0.10080826947922517,-0.1871886574007663,0.1406230399159505,-0.13920182558879846,True,True,block39_sector72,1_2
near,15.642889521281052,11,2250.0,432791.2358422442,4010641.2709728465,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.040163516998291,128.54303804871773,124.17824001860234,116.77991750702667,130.73243165323976,107.69213266763566,-0.0344877254235435,-0.09101047867000678,0.016472511025457326,-0.16174782261967136,True,True,block39_sector72,1_2
near,19.32298999059924,11,2300.0,432840.59906718077,4010649.2253442146,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.154301166534424,130.03174603174588,124.17824001860234,116.77991750702667,130.49442983505918,116.48568623750947,-0.045015976419438886,-0.10191225550016014,0.0035582372569260556,-0.10417502039024595,True,True,block39_sector72,1_2
near,23.247282165905375,11,2550.0,433087.41519186355,4010688.9972010558,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.755623817443848,118.7246376811593,103.97144730968249,139.06290592130824,130.02383467613478,167.56201542756045,-0.12426393257225354,0.17130621442508276,0.09517145906412461,0.4113499834596781,True,True,block39_sector72,1_2
near,19.482409132871318,11,2600.0,433136.77841680014,4010696.951572424,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.87361192703247,118.7246376811593,103.97144730968249,157.07442971594136,129.9334084196923,182.2190305909003,-0.12426393257225354,0.3230146057617145,0.09440981212875732,0.5348038465298013,True,True,block39_sector72,1_2
near,17.36255241384029,11,2650.0,433186.14164173667,4010704.905943792,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.989264488220215,119.30590885707684,114.4866804479891,200.82292238150043,147.3800532776353,182.90228303714363,-0.045046514427305784,0.6915016655668389,0.2293228787020809,0.5405587804642242,True,False,block39_sector72,1_2
near,17.496228457266703,11,2700.0,433235.5048666732,4010712.86031516,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.100167751312256,132.69646610700414,170.6666666666665,170.40390028039022,171.29632550176316,174.99733254524148,0.28544017716296577,0.2848658397763606,0.290182689455186,0.31950086981219084,False,False,block39_sector72,1_2
near,19.837933796935506,11,2750.0,433284.8680916098,4010720.8146865284,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.206761360168457,134.29508196721298,127.01156821934926,137.38401653758697,171.93371683099699,168.9280803020886,-0.05423514875728608,0.02300109970615405,0.28026815511362635,0.25788731670256526,True,True,block39_sector72,1_2
near,23.74310526525083,11,2800.0,433334.2313165463,4010728.7690578965,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.308289051055908,134.29508196721298,142.0032502336585,127.01156821934926,169.56507689669863,163.5810433845752,0.05739724905434285,-0.05423514875728608,0.2626305774778597,0.2180717341869014,False,True,block39_sector72,1_2
near,23.330340639770363,11,4300.0,434815.12806464307,4010967.4001989416,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,18.146602630615234,143.7192982456139,127.99999999999986,152.64890726398542,130.26324617890313,147.92981914697577,-0.10937500000000022,0.06213228931239967,-0.09362731540558045,0.029296837326370673,True,True,block39_sector72,1_4
near,15.357481320143718,11,4350.0,434864.49128957966,4010975.3545703096,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,18.24996852874756,143.71929824561389,114.4866804479891,137.38401653758697,130.0407924680257,148.43119377563727,-0.20340078301569997,-0.04408093961883963,-0.09517515006378507,0.03278540590958667,True,True,block39_sector72,1_4
near,9.242675203275134,11,4400.0,434913.8545145162,4010983.3089416777,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,18.350893020629883,143.71929824561389,114.4866804479891,137.38401653758697,129.53439919498217,148.12446959605757,-0.20340078301569997,-0.04408093961883963,-0.09869863841381943,0.030651216671788273,True,True,block39_sector72,1_4
near,9.64516623034361,11,4450.0,434963.2177394528,4010991.263313046,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,18.447943687438965,143.71929824561389,114.4866804479891,137.38401653758697,140.86196326827596,147.8616345424793,-0.20340078301569997,-0.04408093961883963,-0.019881359095246798,0.028822408315591908,True,True,block39_sector72,1_4
near,16.082872647549582,11,4500.0,435012.5809643893,4010999.2176844142,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,18.541611671447754,143.71929824561389,114.4866804479891,132.5517755080952,142.45659707554253,149.55313047439753,-0.20340078301569997,-0.07770371045392643,-0.008785884606209327,0.04059185022469092,True,True,block39_sector72,1_4
near,24.131218946982266,11,4550.0,435061.94418932585,4011007.1720557823,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,18.633414268493652,143.71929824561389,114.4866804479891,155.08032840073784,118.10519738387649,151.55537275092166,-0.20340078301569997,0.07905013657740056,-0.178223113906132,0.05452346762726368,True,False,block39_sector72,1_4
near,23.83689456982711,11,5500.0,435999.8454631205,4011158.3051117775,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,20.693181037902832,148.94545454545437,131.1097650512854,131.1097650512854,149.1797247683588,132.07625215162534,-0.11974645046133969,-0.11974645046133969,0.0015728591625663313,-0.11325758443122524,True,True,block39_sector72,1_5
near,22.518950880851893,11,5550.0,436049.208688057,4011166.259483146,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,20.839428901672363,149.9022306917762,142.0032502336585,111.06839440315179,143.53163436904543,128.75189612575642,-0.05870220671639126,-0.25430155124836973,-0.048570997666160576,-0.1355768692728746,True,False,block39_sector72,1_5
near,21.21666637597932,11,5600.0,436098.57191299356,4011174.213854514,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,20.99209976196289,151.3122143576126,81.7240969694844,111.06839440315179,106.11670317921246,140.90668060534986,-0.46017968023693434,-0.26558161391436574,-0.2990567682406512,-0.06828168791887734,True,False,block39_sector72,1_5
near,19.93311046424912,11,5650.0,436147.93513793015,4011182.168225882,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,21.159554481506348,151.89201463940788,81.7240969694844,139.4923343420925,103.74843942487797,149.0107356772335,-0.4620771281836722,-0.08143350977648345,-0.3171088999278693,-0.018754190886334565,True,False,block39_sector72,1_5
near,18.672145852734985,11,5700.0,436197.2983628667,4011190.12259725,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,21.31650733947754,152.42751823145062,81.7240969694844,148.18016292257417,103.465137411913,149.1983942495375,-0.46398446184703623,-0.027619839604559715,-0.32138838645564805,-0.020938054934437567,True,False,block39_sector72,1_5
near,17.438673861372752,11,5750.0,436246.6615878033,4011198.0769686187,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,21.469894409179688,154.5660377358489,87.80727559296442,139.06290592130824,112.79287247201626,146.43343295372,-0.4319109367154397,-0.10030102370247262,-0.2702609569071207,-0.05261572918125401,True,True,block39_sector72,1_5
near,16.238960515981507,11,5800.0,436296.0248127398,4011206.0313399867,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,21.618242263793945,154.5660377358489,91.58934435839129,137.76338821044456,141.37533629685655,143.61942426550928,-0.40744198596255576,-0.1087085479548866,-0.08534023147785597,-0.0708215959384767,True,True,block39_sector72,1_5
near,15.081064570042704,11,5850.0,436345.3880376764,4011213.9857113548,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,21.755897521972656,154.5660377358489,146.28571428571402,134.9238468338506,163.91734942927022,131.3248868636195,-0.05357142857142938,-0.12707960422435438,0.06050042965714475,-0.1503638911411328,True,True,block39_sector72,1_5
near,13.975383922903085,11,5900.0,436394.75126261293,4011221.940082723,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,21.880000114440918,154.5660377358489,146.28571428571402,134.9238468338506,165.52081970924903,131.76991227404056,-0.05357142857142938,-0.12707960422435438,0.07087444391970288,-0.14748469842234413,True,True,block39_sector72,1_5
near,12.93531523952097,11,5950.0,436444.1144875495,4011229.8944540913,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,21.987462997436523,154.5660377358489,170.6666666666665,146.5851735843502,167.85333414295636,145.23409362912895,0.10416666666666652,-0.05163400879265523,0.08596517450887387,-0.0603751266670115,True,True,block39_sector72,1_5
near,11.977962356402571,11,6000.0,436493.47771248606,4011237.8488254594,3,C_20_30m,legacy_calibrated,legacy_bias_corrected,22.072421073913574,154.5660377358489,170.6666666666665,161.90861620062083,170.24035487716037,149.39635455301095,0.10416666666666652,0.047504474930775364,0.10140854595819193,-0.03344643660771629,True,True,block39_sector72,1_5
near,17.197945083879006,12,950.0,431534.0620015497,4010230.6283853212,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.242371559143066,107.69451892232803,114.4866804479891,119.85013472883753,112.51384274084266,113.52495691793854,0.04340155349410435,0.13425091298359026,0.025421628489959547,0.07438999815835667,True,True,block39_sector72,1_0
near,8.807350421735517,12,1000.0,431583.72921400634,4010236.387552517,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.433234691619873,106.84372805767137,114.4866804479891,114.4866804479891,115.10756030048236,125.64303229254938,0.07149469170367717,0.07157318289854286,0.0773055813506569,0.17599447809927615,True,True,block39_sector72,1_0
near,2.9614600227676737,12,1050.0,431633.3964264629,4010242.146719713,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.618934154510498,107.04552527259122,114.4866804479891,127.01156821934926,125.3733278252184,127.10952928358958,0.06949072672506085,0.18654491702631715,0.17118961754373463,0.18746007148405996,True,True,block39_sector72,1_1
near,9.453665274873478,12,1100.0,431683.0636389195,4010247.9058869095,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.814633846282959,111.1712541871011,114.4866804479891,119.03758207367079,126.20853891248564,126.65944555605444,0.02518718239647466,0.07562220973407219,0.1301522229116181,0.14449327968019343,True,True,block39_sector72,1_1
near,6.143516329864599,12,1150.0,431732.7308513761,4010253.665054105,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,11.031798839569092,111.84821888196507,127.01156821934926,119.03758207367079,118.15840494643741,125.86661237885038,0.1356867588170385,0.06416916824866603,0.05652530570178138,0.12521916080740514,True,True,block39_sector72,1_1
near,17.868825466258265,12,1200.0,431782.39806383266,4010259.4242213015,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,11.241015911102295,112.06831485963099,134.45778724835563,120.67955732250398,117.0517226181695,126.09713135785245,0.19991917570177575,0.0767180579104143,0.04458514001155067,0.1250543289686321,True,True,block39_sector72,1_1
near,24.69925418465713,12,1500.0,432080.40133857215,4010293.979224478,2,B_12_20m,primary_admissible,bluetopo_direct_2019_2020_certified,12.364153861999512,112.21917808219166,114.4866804479891,104.03104688311235,115.3907273618262,111.43421981564178,0.020206014734279076,-0.07296552460117067,0.028262096852212037,-0.006994867365495705,True,True,block40_sector66,1_1
near,24.341299029422395,12,2850.0,433421.41607489996,4010449.476738772,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.4035325050354,134.29508196721298,50.633541266856774,142.0032502336585,170.81618049070886,170.70391881477687,-0.6229680154689615,0.05739724905434285,0.2719466564859929,0.27111072359636235,True,True,block39_sector72,1_2
near,17.596609999731058,13,1100.0,431699.25713193,4010129.5747819254,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.72539472579956,110.4248899577014,114.4866804479891,127.01156821934926,126.00552972095082,126.73853413830598,0.03639419486207496,0.15063977011876184,0.14066893207407904,0.14816626414878864,True,True,block39_sector72,1_1
near,7.904044984684711,13,1150.0,431748.5295441227,4010138.073569881,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,10.975054740905762,116.23968670423355,127.01156821934926,125.8340229917246,117.85647100668066,126.4385073157404,0.09240704747864625,0.08279945902483732,0.01366545838024713,0.08800103554183658,True,True,block39_sector72,1_1
near,14.221628964091595,13,1200.0,431797.8019563154,4010146.572357836,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,11.21218490600586,116.42918208414561,124.17824001860234,119.03758207367079,116.89300224133477,126.16894546505567,0.06650687794385046,0.02245038855498893,0.003937492230634554,0.08370386114262685,True,True,block39_sector72,1_1
near,21.910196446108124,13,2650.0,433226.7019099038,4010393.0372085455,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,14.897980213165283,118.7246376811593,114.4866804479891,139.06290592130824,147.49710757364105,168.83936569504505,-0.03569568470321571,0.17130621442508298,0.24234624299087448,0.42210891515602067,True,True,block39_sector72,1_2
near,20.722093269520006,13,2700.0,433275.9743220965,4010401.535996501,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.027557849884033,126.14681539183876,157.53846153846138,170.6666666666665,170.12958363898917,162.77234661099146,0.18986446753101283,0.4234880644764363,0.2849633319445444,0.3576435114896568,True,True,block39_sector72,1_2
near,22.75596485769589,13,2750.0,433325.24673428916,4010410.0347844567,2,B_12_20m,legacy_calibrated,legacy_bias_corrected,15.15598726272583,132.69905708327104,142.0032502336585,217.22320318050748,171.87029087278123,163.04354455651182,0.0691975012264987,0.6383670655275151,0.2940780245091352,0.22972670385622673,True,False,block39_sector72,1_2
near,12.184350519818725,14,700.0,431334.09782260406,4009926.2763110963,1,A_0_12m,temporally_inadmissible,bluetopo_direct_2019_2020_certified,8.506014823913574,97.94694424004875,113.08188270064278,113.08188270064278,148.75620824845774,135.98017366360497,0.15443738538452734,0.1546062337441485,0.5186316676799516,0.3884059269975151,True,True,block39_sector72,1_0
