row,col,kx_rad_m,ky_rad_m,k_rad_m,wavelength_m,angle_from_parallel_deg,vector_bearing_grid_north_deg,power,relative_power,endpoint_MSC,min_adjacent_MSC,fixed_diagnostic,pre_coherence_candidate,common_candidate,common_exclusions,evaluated,s_phi_A,s_phi_B,s_phi_C,A_valid,B_valid,C_valid,intersection,A_rmse,A_R2,A_max_step,A_unwrap_valid,reference_slope_span,telescoping_error,B_rms,C_rms,B_ambiguous,C_ambiguous,B_boundary,C_boundary,delta_B_A,delta_C_A,A_exclusions,B_exclusions,C_exclusions,lag1_s_phi,lag1_valid,lag1_ambiguous,lag2_s_phi,lag2_valid,lag2_ambiguous,lag4_s_phi,lag4_valid,lag4_ambiguous,lag8_s_phi,lag8_valid,lag8_ambiguous
129,66,-0.06544984694978737,0.00966643893412244,0.06615982547904513,94.96979869104501,171.5985894822386,251.4343131822386,60461.16464379061,0.035106266521149856,0.2518720121034659,0.15710382122065158,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,67,-0.06544984694978737,0.01933287786824488,0.06824545869447331,92.06744928345562,163.54367027796732,243.3793939779673,34686.76830735863,0.020140580158019946,0.2021901600381755,0.07588115292243598,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,68,-0.06544984694978737,0.02899931680236732,0.07158661076454628,87.77039784500279,156.10297318432757,235.93869688432756,24306.99722264365,0.01411365341462397,0.01770165590109253,0.04341383061009518,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,69,-0.06544984694978737,0.03866575573648976,0.07601791323381932,82.65400929717029,149.42671297608115,229.26243667608117,32025.272385799035,0.018595204945390454,0.14603955718516373,0.018213259264145455,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,70,-0.06544984694978737,0.04833219467061221,0.0813614374714984,77.2255936281932,143.5555582434129,223.39128194341288,26414.593589411244,0.015337411511357044,0.05265218862136278,0.0007876100759341749,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,71,-0.06544984694978737,0.05799863360473464,0.08745012273157107,71.84878775374483,138.45411908348623,218.28984278348622,28385.256065179776,0.016481660096463718,0.4084995597637803,0.004559410816928483,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,72,-0.06544984694978737,0.06766507253885708,0.09413949493936846,66.74335050582476,134.04660301976602,213.882326719766,12783.395652690715,0.00742257112433507,0.2788491696589206,0.004725656820284167,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,73,-0.06544984694978737,0.07733151147297952,0.10131063681788874,62.01900910438404,130.2430462723009,210.0787699723009,31064.230569382,0.018037184101037246,0.15875978846910196,0.012283283281247606,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,74,-0.06544984694978737,0.08699795040710197,0.10886838770178955,57.71358830435132,126.95468601090327,206.79040971090328,20757.73346596008,0.012052803278340865,0.18951264511031554,0.016108521250905897,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,75,-0.06544984694978737,0.09666438934122441,0.11673768300108757,53.823111318056995,124.10127419424715,203.93699789424716,13347.270655263086,0.00774998040005025,0.31428186298163663,0.0006734189582922482,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,76,-0.06544984694978737,0.10633082827534684,0.12485963121630582,50.32199155141382,121.61355632267535,201.44928002267534,24029.515256599185,0.013952535845814944,0.2670342616818785,0.007868448561411561,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,77,-0.06544984694978737,0.11599726720946928,0.1331880192277654,47.17530408222893,119.43326066259243,199.26898436259245,18070.47856313545,0.010492471329979748,0.2561370001761401,0.003654396889229073,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,78,-0.06544984694978737,0.12566370614359174,0.14168644786109066,44.34570420834898,117.51200262385147,197.34772632385148,17585.161119384906,0.010210675839799432,0.3922805654477576,0.0027036146744050353,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,79,-0.06544984694978737,0.13533014507771415,0.15032608101226397,41.79704057253371,115.80984797084572,195.64557167084573,21480.04968326393,0.01247221011224184,0.40218032249209523,0.002533107783264221,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,51,-0.061086523819801536,-0.13533014507771415,0.14847832016541115,42.31719014722049,-114.29388760258507,325.54183609741494,38513.11343247128,0.022362315259477385,0.1531202777621654,0.013210933988553091,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,52,-0.061086523819801536,-0.12566370614359174,0.13972448043965008,44.96839270691313,-115.92490150755445,323.91082219244555,25007.95698626621,0.014520659803391293,0.008231861537463001,0.023569763307714077,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,53,-0.061086523819801536,-0.11599726720946928,0.13109892979140675,47.92705262489058,-117.77220457569202,322.06351912430796,37337.20740904952,0.021679535321226406,0.04251412195872745,0.02048881762537891,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,54,-0.061086523819801536,-0.10633082827534684,0.1226287422838075,51.23746024107473,-119.87714997176994,319.9585737282301,51711.83616287893,0.030026042556864745,0.043901040209585504,0.0028190854439795903,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,55,-0.061086523819801536,-0.09666438934122441,0.11434844799602223,54.94770954301151,-122.29061186374423,317.5451118362558,52135.490358159295,0.030272033800664632,0.06888565376291056,0.015265784206461536,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,56,-0.061086523819801536,-0.08699795040710197,0.10630243067504973,59.10669461911292,-125.07501454435892,314.76070915564105,47973.92701589547,0.027855657061994495,0.24740730079483197,0.008408975419221124,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,57,-0.061086523819801536,-0.07733151147297952,0.09854809008338387,63.75755534037478,-128.30628559023984,311.5294381097602,70998.30175171878,0.04122456652182336,0.5299576951974209,0.0038203980073322793,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,58,-0.061086523819801536,-0.06766507253885708,0.09115988939262691,68.92488954344624,-132.07502205084364,307.7607016491564,72271.2543755259,0.04196369575202351,0.24144196672303872,0.014581411462497416,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,59,-0.061086523819801536,-0.05799863360473464,0.08423422637149007,74.59183253455028,-136.48535253375238,303.3503711662476,57500.45401833329,0.03338715480833935,0.06708703013134008,0.05934042294481427,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,60,-0.061086523819801536,-0.04833219467061221,0.07789457255845965,80.66268420003298,-141.6486451832689,298.1870785167311,892029.1492832458,0.51794921986486,0.05332610601054447,0.28677348974053635,False,True,False,low_endpoint_MSC,True,0.6028550475208171,0.5941237414308947,0.6015865685306272,True,True,True,False,0.15540696297746906,0.9984312680179827,0.941616898579435,True,0.0,0.0,0.2003883275442913,0.2204950061267805,False,False,False,False,-0.008731306089922342,-0.0012684789901898919,,,,0.5941237414308947,True,False,0.5923294388812613,True,False,2.8280917823647505,False,True,2.8332809875292817,False,True
130,61,-0.061086523819801536,-0.03866575573648976,0.07229525613109805,86.91006358405933,-147.66753813903912,292.16818556096086,406604.73131865537,0.23609161600725515,0.07407551632422293,0.45846487600553204,False,True,False,low_endpoint_MSC,True,0.21193097647557135,0.4415055155600544,0.5102389760504121,False,False,False,False,1.7276946991620556,0.38890754290721086,3.079976319310843,False,0.0,-8.881784197001252e-16,0.803968283796001,0.8248960011058507,False,False,False,False,0.22957453908448305,0.2983079995748408,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.4415055155600544,False,False,0.49242090267574923,False,False,-1.7386848725596298,False,True,-2.828624339484059,False,True
130,62,-0.061086523819801536,-0.02899931680236732,0.06762043897662336,92.91843416384367,-154.6051261742638,285.2305975257362,126218.1188404849,0.07328748868662918,0.24363999128774746,0.32987910547666827,False,True,True,,True,0.5524983139188817,0.6065887620824485,0.5350591444323365,False,False,False,False,0.9605333063560078,0.9333037541541997,3.1022355038354084,False,0.0,1.7763568394002505e-15,0.9659860535555003,1.0717975602253855,False,False,False,False,0.054090448163566784,-0.017439169486545225,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.6065887620824485,False,False,0.5101487827702593,False,False,2.770912081910121,False,True,2.762921131645791,False,True
130,63,-0.061086523819801536,-0.01933287786824488,0.06407279890137196,98.06322518938761,-162.4382790727536,277.3974446272464,263779.4690746917,0.15316132923838033,0.28885907505595804,0.6710253770316612,False,True,True,,True,0.4977617592818526,0.5125296619125412,0.5020513984657395,True,True,True,True,0.34451484528463255,0.988800543337814,2.1412129851060873,True,0.0,1.7763568394002505e-15,0.43435630941958686,0.4368462931862394,False,False,False,False,0.014767902630688612,0.0042896391838869175,,,,0.5125296619125412,True,False,0.5058711850649282,True,False,-1.7204372458395043,False,True,2.7298235145972605,False,True
130,64,-0.061086523819801536,-0.00966643893412244,0.061846612146942204,101.59303944169619,-171.00797519844616,268.82774850155386,964824.522654422,0.5602172409016923,0.07285825124459265,0.6845431308843692,False,True,False,low_endpoint_MSC,True,0.47813250526138756,0.4634818445602597,0.47504343404997984,True,True,True,False,0.140109867803952,0.9979738318028207,0.716990712082093,True,0.0,1.7763568394002505e-15,0.15781101254878535,0.1875856155721975,False,False,False,False,-0.01465066070112786,-0.0030890712114077234,,,,0.4634818445602597,True,False,0.4731958571774487,True,False,0.47393006053520237,False,True,-0.6393498864349455,False,True
130,65,-0.061086523819801536,0.0,0.061086523819801536,102.85714285714285,180.0,259.8357237,107163.32754992506,0.06222348445362473,0.07829875567153917,0.8142479397816272,False,True,False,low_endpoint_MSC,True,0.23904423355147125,0.40900567410342453,0.5497148271428628,False,False,False,False,1.4727133407843704,0.5270316792054965,2.952738953252687,False,5.551115123125783e-17,8.881784197001252e-16,0.9915180244753736,1.065629680619526,False,False,False,False,0.16996144055195328,0.31067059359139154,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.40900567410342453,False,False,0.4319666268983866,False,False,-1.7455806569628718,False,True,-2.762029331072114,False,True
130,66,-0.061086523819801536,0.00966643893412244,0.061846612146942204,101.59303944169619,171.00797519844616,250.84369889844618,73024.85245544744,0.04240126613624318,0.2547837816915831,0.36058122108881696,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,67,-0.061086523819801536,0.01933287786824488,0.06407279890137196,98.06322518938761,162.4382790727536,242.2740027727536,105636.03515463482,0.06133667497516572,0.19693005017998536,0.0053518023419972865,False,True,True,,True,0.5065425443155146,0.5914176337178807,0.5485740383056905,False,False,False,False,0.7972699494845403,0.9446683364447187,2.6985090478442313,False,0.0,1.7763568394002505e-15,0.8058693500155225,1.0164511440006625,False,False,False,False,0.0848750894023661,0.04203149399017592,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.5914176337178807,False,False,0.4728899225046009,False,False,2.679750128959126,False,True,-2.763741526361546,False,True
130,68,-0.061086523819801536,0.02899931680236732,0.06762043897662336,92.91843416384367,154.6051261742638,234.4408498742638,41450.53180324846,0.024067902520592377,0.17845075360855914,0.02089143288801152,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,69,-0.061086523819801536,0.03866575573648976,0.07229525613109805,86.91006358405933,147.66753813903912,227.5032618390391,37482.48535792633,0.02176388973985137,0.1786847486778535,0.010179818172248922,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,70,-0.061086523819801536,0.04833219467061221,0.07789457255845965,80.66268420003298,141.6486451832689,221.48436888326893,26179.374452880544,0.015200833498899429,0.021932714585147797,0.011504566000041128,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,71,-0.061086523819801536,0.05799863360473464,0.08423422637149007,74.59183253455028,136.48535253375238,216.32107623375236,33104.52724580122,0.01922186519883918,0.22300473881685193,0.01943789430719821,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,72,-0.061086523819801536,0.06766507253885708,0.09115988939262691,68.92488954344624,132.07502205084364,211.91074575084366,20434.005211646385,0.011864833191371488,0.07919376228860919,0.011666113180797839,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,73,-0.061086523819801536,0.07733151147297952,0.09854809008338387,63.75755534037478,128.30628559023984,208.14200929023986,29082.025958797647,0.01688623367246701,0.007719199727174676,0.010963353162193034,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,74,-0.061086523819801536,0.08699795040710197,0.10630243067504973,59.10669461911292,125.07501454435892,204.91073824435892,29604.114175952134,0.017189379802829547,0.1017431008263688,0.0004651459830310621,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,75,-0.061086523819801536,0.09666438934122441,0.11434844799602223,54.94770954301151,122.29061186374423,202.12633556374425,27011.259021181777,0.01568386027388257,0.24764133453595927,0.004479469527460639,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,76,-0.061086523819801536,0.10633082827534684,0.1226287422838075,51.23746024107473,119.87714997176994,199.71287367176996,16619.53561163039,0.009649993513638978,0.2582559957814989,0.004352110628864998,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,77,-0.061086523819801536,0.11599726720946928,0.13109892979140675,47.92705262489058,117.77220457569202,197.60792827569202,23550.787551280144,0.013674566631807838,0.31428053694637087,0.010396738924089042,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,78,-0.061086523819801536,0.12566370614359174,0.13972448043965008,44.96839270691313,115.92490150755445,195.76062520755445,27224.68630721887,0.015807785031710955,0.26477304799181833,0.0031979152086882155,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,79,-0.061086523819801536,0.13533014507771415,0.14847832016541115,42.31719014722049,114.29388760258507,194.1296113025851,20466.553314452933,0.011883731973401514,0.3412081551835267,0.0022315565469142864,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,50,-0.05672320068981571,-0.14499658401183663,0.1556969199168651,40.35523188599051,-111.3656213284889,328.4701023715111,30377.150915174992,0.01763823708101275,0.09322974427001783,0.021782767568312603,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,51,-0.05672320068981571,-0.13533014507771415,0.1467370766481746,42.81934362263819,-112.74083977515929,327.0948839248407,20612.83225875447,0.011968667611597324,0.10937235322081107,0.0030006385122223677,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,52,-0.05672320068981571,-0.12566370614359174,0.1378727258678818,45.5723586200836,-114.29388760258507,325.54183609741494,32164.93179036584,0.01867629700353709,0.01750440838164324,0.0037825439556392073,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,53,-0.05672320068981571,-0.11599726720946928,0.129123535796392,48.660263742213544,-116.05884727742523,323.7768764225748,30876.8874250571,0.01792840488061818,0.05145423567633085,0.00304234326593252,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,54,-0.05672320068981571,-0.10633082827534684,0.12051459056155155,52.13630381103536,-118.07811889319194,321.75760480680805,53018.33921462706,0.030784652560750542,0.07095075361176856,0.008064162864782818,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,55,-0.05672320068981571,-0.09666438934122441,0.11207821225915825,56.06072028210968,-120.40464751503147,319.43107618496856,45162.4499629151,0.02622319656736917,0.16911524644446221,0.004983752250305776,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,56,-0.05672320068981571,-0.08699795040710197,0.10385646282987729,60.498741589840165,-123.10459858310952,316.7311251168905,107649.68111518826,0.06250588155904328,0.4148099846101965,0.03384999035509091,False,True,True,,True,0.30699678971892086,0.794649854075852,0.6980903851735578,False,False,False,False,2.258975194416294,0.43856206560313704,3.089407431852524,False,1.1102230246251565e-16,1.7763568394002505e-15,1.3806073570864836,1.412234710666996,False,False,False,False,0.4876530643569311,0.39109359545463696,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.794649854075852,False,False,0.3122446510451564,False,False,3.017901231865659,False,True,-2.6480476994504847,False,True
131,57,-0.05672320068981571,-0.07733151147297952,0.09590455757258189,65.51498141706546,-126.2603057463934,313.5754179536066,97122.83001011085,0.05639355403937712,0.3659610102115368,0.07208453856538524,False,True,True,,True,0.78292893062102,0.8013574079189343,0.7225542369875645,False,False,False,False,0.7485124588224951,0.978846443967894,2.2503686806678416,True,0.0,0.0,0.8387456909871215,1.0358954512465564,False,False,False,False,0.018428477297914303,-0.06037469363345549,high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.8013574079189343,False,False,0.721500531557742,False,False,-1.5014552650205433,False,True,-2.6214051447612943,False,True
131,58,-0.05672320068981571,-0.06766507253885708,0.08829543328046983,71.16093181423201,-129.97289013239225,309.86283356760777,91822.11159802983,0.053315736494438486,0.17146480134461636,0.14605669405521532,False,True,True,,True,0.794281460084864,0.8033329709433203,0.7910289796651455,False,False,False,False,0.6666744267606638,0.9836160066747766,2.604302566637175,False,0.0,-3.552713678800501e-15,0.9323821626065367,0.9566742070227197,False,False,False,False,0.009051510858456346,-0.0032524804197184842,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.8033329709433203,False,False,0.7799924247910034,False,False,-1.4365466824243776,False,True,3.0211431195790976,False,True
131,59,-0.05672320068981571,-0.05799863360473464,0.08112560013037416,77.45009339939668,-134.36303395993994,305.47268974006005,150993.42121344307,0.08767305954639382,0.18308792314001365,0.2947746195412146,False,True,True,,True,0.4135195394064036,0.29996065960027035,0.6935190838331191,False,False,False,False,1.7302592045219398,0.7072396299886858,1.8972894000006029,True,5.551115123125783e-17,8.881784197001252e-16,0.8456627273637068,1.0728113880668726,False,False,False,False,-0.11355887980613327,0.2799995444267155,high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.29996065960027035,False,False,0.616361864622499,False,False,-1.5469617402835867,False,True,-1.5234099878285936,False,True
131,60,-0.05672320068981571,-0.04833219467061221,0.0745219601069045,84.31320510311491,-139.56664560539863,300.26907809460135,592854.4111792304,0.34423592548568155,0.18922399334892578,0.6029913172998892,False,True,True,,True,0.6052730066227132,0.5941497465696058,0.6086598206970902,True,True,True,True,0.17507861962713955,0.998025665389903,0.9426596834037633,True,0.0,0.0,0.19304106361784226,0.2546575356193013,False,False,False,False,-0.011123260053107376,0.0033868140743770203,,,,0.5941497465696058,True,False,0.6047764783039801,True,False,2.8371885113990696,False,True,2.839447417048439,False,True
131,61,-0.05672320068981571,-0.03866575573648976,0.0686481038570695,91.52744146089816,-145.7194354479781,294.1162882520219,120010.8535195966,0.06968329230691266,0.10537653482503379,0.6061584319088335,False,True,True,,True,0.5602988411886477,0.5029943091934878,0.5476673335679848,True,False,False,False,0.41418021739794664,0.9872450241138022,1.4723185430999128,True,0.0,1.7763568394002505e-15,0.5167462522143049,0.5936213565483149,False,False,False,False,-0.057304531995159946,-0.012631507620662896,,high_circular_RMS,high_circular_RMS,0.5029943091934878,False,False,0.5283314134698546,False,False,-1.6918846899126134,False,True,-2.7917454222742593,False,True
131,62,-0.05672320068981571,-0.02899931680236732,0.0637062153286567,98.62750870955047,-152.92194659846754,286.91377710153245,156651.5763269686,0.09095841970450044,0.17351998176414357,0.38866593561224316,False,True,True,,True,0.4535201238954655,0.4837424124846763,0.4422872402571167,True,False,False,False,0.48818183460462383,0.9733346240466832,2.362191027434459,True,5.551115123125783e-17,1.7763568394002505e-15,0.6589804692328918,0.6589514577589756,False,False,False,False,0.030222288589210833,-0.01123288363834879,,high_circular_RMS,high_circular_RMS,0.4837424124846763,False,False,0.43516320648627355,False,False,-1.789678118137456,False,True,-2.90255455963062,False,True
131,63,-0.05672320068981571,-0.01933287786824488,0.059927303152783225,104.84678896964137,-161.17943184533198,278.65629185466804,169297.61977019123,0.09830123842410987,0.19559921078159562,0.39040869614382623,False,True,True,,True,0.5352056812677406,0.4955412127380275,0.5502526936914849,True,True,False,False,0.4562649339032241,0.9831069160596303,1.6038571074207848,True,1.1102230246251565e-16,1.7763568394002505e-15,0.47674564809709286,0.6108568522303347,False,False,False,False,-0.039664468529713115,0.015047012423744288,,,high_circular_RMS,0.4955412127380275,True,False,0.5083078298142837,False,False,0.5335367248722906,False,True,2.7881720568715234,False,True
131,64,-0.05672320068981571,-0.00966643893412244,0.05754095531153639,109.19501202511091,-170.32889087364006,269.5068328263599,961829.0945003649,0.5584779707480187,0.1285519216523667,0.633205968245614,False,True,True,,True,0.45451002929624285,0.4607872067603169,0.4591598169348378,True,True,True,True,0.1960584415780031,0.995619808352974,0.8312001377528474,True,5.551115123125783e-17,0.0,0.19149289806521277,0.24315803001791994,False,False,False,False,0.00627717746407408,0.004649787638594971,,,,0.4607872067603169,True,False,0.46732072087153037,True,False,0.4679346760166362,False,True,2.6863609808437974,False,True
131,65,-0.05672320068981571,0.0,0.05672320068981571,110.76923076923076,180.0,259.8357237,208539.89635993505,0.12108693613556987,0.1589889233409849,0.7996770332979456,False,True,True,,True,0.034644009389683164,0.21962090614537014,0.4065921360416574,False,False,False,False,1.589425542609903,0.01969792180692942,2.855821245077767,False,5.551115123125783e-17,2.220446049250313e-15,0.7747826289500226,1.1074756723823407,False,False,False,False,0.18497689675568696,0.37194812665197424,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.21962090614537014,False,False,0.2808239987830667,False,False,2.61061570393604,False,True,2.659394526727416,False,True
131,66,-0.05672320068981571,0.00966643893412244,0.05754095531153639,109.19501202511091,170.32889087364006,250.16461457364005,164626.68310013498,0.0955890983486003,0.3464255031689448,0.6737079581329631,False,True,True,,True,0.3303850677433232,0.35574164342782644,0.34323654313628854,True,False,False,False,0.39567251997938646,0.9672008156022981,1.5789808660020912,True,5.551115123125783e-17,1.7763568394002505e-15,0.5109731173625589,0.5811904238474707,False,False,False,False,0.025356575684503224,0.012851475392965328,,high_circular_RMS,high_circular_RMS,0.35574164342782644,False,False,0.3716102854787324,True,False,2.59265172647469,False,True,2.565300854171599,False,True
131,67,-0.05672320068981571,0.01933287786824488,0.059927303152783225,104.84678896964137,161.17943184533198,241.015155545332,107395.83097820837,0.06235848561293887,0.3362625583879453,0.349160513232221,False,True,True,,True,0.19704693032915443,0.34770712985164387,0.2798490954559108,False,False,False,False,1.040660960403583,0.6026022739966177,2.680375046810667,False,0.0,8.881784197001252e-16,0.9647618135178471,1.1222603928548758,False,False,False,False,0.15066019952248944,0.08280216512675637,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.34770712985164387,False,False,0.31396556673665293,False,False,-1.9546263995902047,False,True,-3.0774065366205803,False,True
131,68,-0.05672320068981571,0.02899931680236732,0.0637062153286567,98.62750870955047,152.92194659846754,232.75767029846753,46410.874502396095,0.026948083771788322,0.04837858211751876,0.009123550903588499,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,69,-0.05672320068981571,0.03866575573648976,0.0686481038570695,91.52744146089816,145.7194354479781,225.5551591479781,32013.452320992692,0.01858834172421644,0.05034393855391861,0.011231584499874646,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,70,-0.05672320068981571,0.04833219467061221,0.0745219601069045,84.31320510311491,139.56664560539863,219.40236930539862,28211.581376706086,0.016380817349926233,0.006908737186140236,0.010806292128866355,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,71,-0.05672320068981571,0.05799863360473464,0.08112560013037416,77.45009339939668,134.36303395993994,214.19875765993993,34304.370309809085,0.01991854397829665,0.2807793366299169,0.0009427700492343344,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,72,-0.05672320068981571,0.06766507253885708,0.08829543328046983,71.16093181423201,129.97289013239225,209.80861383239227,27690.59936119984,0.016078313526242997,0.1510100712134552,0.011682347484497467,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
