run,transect,distance_m,E,N,depth_mean_m,reference_gauge,gauge_depth_m,lambda_sar_radial_m,lambda_sar_paper_m,sar_paper_identifiable,lambda_pred_m,rel_err_radial,rel_err_paper,uncertainty_max_m,legacy_fraction,dominant_source_class,block
near,2,2700.0,432602.8770004679,4012479.8786026025,14.931693077087402,waverider-17m,18.0,116.96555963833086,119.03758207367079,False,118.7246376811593,-0.014816453241596972,0.002635884165441027,0.300119549036026,1.0,4,0_2
near,2,2750.0,432650.25154924736,4012495.867727905,15.018908500671387,waverider-17m,18.0,253.41017671145562,183.26015578272532,True,118.7246376811593,1.1344363028674875,0.5435730894785231,0.300119549036026,1.0,4,0_2
near,2,2800.0,432697.6260980268,4012511.856853208,15.095867156982422,waverider-17m,18.0,178.05430022765677,162.00865242653867,True,134.29508196721298,0.32584378831629324,0.20636325659410026,0.300119549036026,1.0,4,0_2
near,2,2850.0,432745.00064680626,4012527.8459785106,15.153090476989746,waverider-17m,18.0,172.86446974771252,157.25954990949126,True,134.29508196721298,0.28719881037725514,0.17100006646471888,0.300119549036026,1.0,4,0_2
near,2,2900.0,432792.3751955857,4012543.835103813,15.201786994934082,waverider-17m,18.0,147.6652030658238,127.01156821934933,True,134.29508196721298,0.09955778650088631,-0.05423514875728552,0.300119549036026,1.0,4,0_2
near,2,2950.0,432839.7497443652,4012559.8242291156,15.234420776367188,waverider-17m,18.0,130.69279403849663,127.01156821934933,True,134.29508196721298,-0.026823677203576368,-0.05423514875728552,0.300119549036026,1.0,4,0_2
near,2,3000.0,432887.1242931447,4012575.813354418,15.250282287597656,waverider-17m,18.0,118.4807113433356,127.99999999999986,True,134.29508196721298,-0.11775837500689956,-0.04687500000000011,0.300119549036026,1.0,4,0_2
near,2,3050.0,432934.4988419241,4012591.8024797207,15.250175476074219,waverider-17m,18.0,198.9787254256502,168.3445630006857,False,134.29508196721298,0.4816531068072112,0.2535422782033494,0.300119549036026,1.0,4,0_2
near,2,3100.0,432981.8733907036,4012607.7916050237,15.235840797424316,waverider-17m,18.0,209.816337274264,168.3445630006857,False,134.29508196721298,0.5623530973791646,0.2535422782033494,0.300119549036026,1.0,4,0_3
near,2,3150.0,433029.24793948303,4012623.780730326,15.201179504394531,waverider-17m,18.0,218.8138899172289,190.5173523290238,True,134.29508196721295,0.6293514752137426,0.41864727686407055,0.300119549036026,1.0,4,0_3
near,2,3200.0,433076.62248826254,4012639.7698556287,15.164491653442383,waverider-17m,18.0,341.333333333333,257.98196506833153,False,134.29508196721298,1.5416666666666665,0.9210082848105761,0.300119549036026,1.0,4,0_3
near,2,3250.0,433123.997037042,4012655.7589809312,15.120272636413574,waverider-17m,18.0,152.11246432250078,60.13135047830558,True,132.8432432432431,0.14505232339122198,-0.5473510807907493,0.300119549036026,1.0,4,0_3
near,2,3300.0,433171.37158582144,4012671.748106234,15.071296691894531,waverider-17m,18.0,87.062572426822,78.10169491525414,True,134.29508196721298,-0.3517069191850406,-0.41843220338983067,0.300119549036026,1.0,4,0_3
near,2,3350.0,433218.7461346009,4012687.7372315363,15.022672653198242,waverider-17m,18.0,94.9565843433076,115.64901157187205,False,118.72463768115931,-0.20019478519430778,-0.025905542180275964,0.300119549036026,1.0,4,0_3
near,2,3400.0,433266.1206833804,4012703.726356839,14.973030090332031,waverider-17m,18.0,104.12302888198484,101.14351069691783,True,118.7246376811593,-0.1229871834891405,-0.1480832228897293,0.300119549036026,1.0,4,0_3
near,2,3450.0,433313.49523215985,4012719.715482142,14.942009925842285,waverider-17m,18.0,104.09096563315555,111.06839440315186,True,118.7246376811593,-0.12325724747464106,-0.06448740065704517,0.300119549036026,1.0,4,0_3
near,3,550.0,430635.0669507063,4011592.9745144667,7.41429328918457,waverider-17m,18.0,96.85097138590655,78.53721485797067,True,105.36358454900692,-0.08079274447179585,-0.25460760286262585,0.15355214476585388,0.0,3,0_0
near,3,600.0,430682.10283908056,4011609.934031112,7.839492321014404,waverider-17m,18.0,97.37693802123334,78.76923076923069,True,98.1740453575155,-0.008119328620709965,-0.1976572781290541,0.15355214476585388,0.0,3,0_0
near,3,650.0,430729.1387274548,4011626.893547757,8.255989074707031,waverider-17m,18.0,92.6095730109137,85.33333333333324,True,108.59199219910158,-0.1471786166228941,-0.21418392272538822,0.15355214476585388,0.0,3,0_0
near,3,700.0,430776.1746158291,4011643.8530644025,8.679681777954102,waverider-17m,18.0,109.08073186810424,93.09090909090897,True,92.45155225714991,0.17986912285367573,0.006915587874400497,0.15355214476585388,0.0,3,0_0
near,3,750.0,430823.21050420334,4011660.812581048,9.102984428405762,waverider-17m,18.0,103.67923795187743,107.70000944938768,True,100.39968489699987,0.03266497358275622,0.07271262414695046,0.15355214476585388,0.0,3,0_0
near,3,1500.0,431528.7488298173,4011915.205330728,14.112884521484375,waverider-17m,18.0,146.7005694210834,112.54937171670694,True,117.51823072325149,0.2483218009515018,-0.04228160155206828,0.4828895926475525,0.8259749816041206,4,0_1
near,3,1550.0,431575.78471819154,4011932.1648473735,14.309200286865234,waverider-17m,18.0,149.69476385715458,127.12026448932349,True,131.71613314318842,0.13649528182262705,-0.0348922227231554,0.300119549036026,0.8484179543782193,4,0_1
near,3,1600.0,431622.8206065658,4011949.124364019,14.46288776397705,waverider-17m,18.0,152.52523594579858,139.40144361192685,False,118.7246376811593,0.2846974219067522,0.17415766714147507,0.300119549036026,0.8535688005886681,4,0_1
near,3,1650.0,431669.85649494006,4011966.0838806643,14.569453239440918,waverider-17m,18.0,110.03708617208088,124.17824001860234,False,118.7246376811593,-0.07317395680254046,0.04593488296918591,0.300119549036026,0.8576158940397351,4,0_1
