transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
1,750.0,432176.6617110014,4007664.5547520793,True,8.658003807067871,7.146300315856934,9.932046890258789,0.8999999761581421,0.0,102.39999999999988,False,71.56505117707799,0.018407769454627715,0.018407769454627715,"[0.018407769454627715, 0.018407769454627715]",0.05850912470790851,0.060428388311435065,"[0.055223308363883145, 0.06749515466696829]",0.29428767773887665,0.2509630065481493,"[0.17794177139473458, 0.3129320807286712]",104.08243148928726,94.8529519262837,115.0182065357984,94.8529519262837
1,800.0,432223.4480413228,4007682.1910582418,True,8.998712539672852,7.6502790451049805,10.187149047851562,0.8899999856948853,0.0,93.09090909090897,False,71.56505117707799,0.07608385513593756,0.07362462613768866,"[0.055223308363883145, 0.09203884727313857]",0.05791595655482226,0.06030022555267976,"[0.055223308363883145, 0.06749515466696829]",0.29565556282726524,0.25587093943185774,"[0.19021361769781972, 0.3129320807286712]",106.41688120222307,96.94135235167157,117.64061125313604,96.94135235167157
1,850.0,432270.2343716442,4007699.827364404,True,9.308941841125488,8.074281692504883,10.411609649658203,0.8799999952316284,0.0,102.39999999999988,True,90.0,0.06626431966288955,0.06591347100488365,"[0.042951462060798, 0.09203884727313857]",0.05756541469343799,0.0601610867139325,"[0.055223308363883145, 0.06749515466696829]",0.2962075358209976,0.3000486297421257,"[0.2883883881225009, 0.3129320807286712]",107.07874335297497,97.5325951681841,118.38505671570293,97.5325951681841
1,900.0,432317.0207019656,4007717.4636705667,True,9.613509178161621,8.474446296691895,10.692276954650879,0.8700000047683716,0.0,113.77777777777767,True,90.0,0.055545645513154156,0.05995052319398435,"[0.042951462060798, 0.07976700097005343]",0.0569844670746912,0.05986856881999855,"[0.055223308363883145, 0.06749515466696829]",0.29730277839860897,0.3003710866766637,"[0.2883883881225009, 0.3129320807286712]",108.40232381926286,98.71355596204938,119.87531595756167,98.71355596204938
1,950.0,432363.807032287,4007735.099976729,True,9.883161544799805,8.798410415649414,10.927827835083008,0.8600000143051147,0.0,127.99999999999986,True,90.0,0.05026557356478881,0.053296476754277095,"[0.042951462060798, 0.06749515466696829]",0.0559406297291723,0.059605105443153436,"[0.055223308363883145, 0.06749515466696829]",0.29902331071901356,0.300570432807605,"[0.2883883881225009, 0.3129320807286712]",110.05177789855232,100.18449615447925,121.73334151043309,100.18449615447925
1,1000.0,432410.5933626084,4007752.7362828916,True,10.14547348022461,9.095232009887695,11.18453598022461,0.8600000143051147,0.0,124.17824001860234,True,90.0,0.049117723136808275,0.04909591971502131,"[0.042951462060798, 0.055223308363883145]",0.05510049793018462,0.05514934263795891,"[0.042951462060798, 0.06749515466696829]",0.2994928167077515,0.3006012570610114,"[0.2883883881225009, 0.3129320807286712]",111.50276215879772,101.47538898185628,123.37115640409354,101.47538898185628
1,1050.0,432457.3796929298,4007770.372589054,True,10.408735275268555,9.371254920959473,11.406853675842285,0.8500000238418579,0.0,114.4866804479891,True,63.43494882292201,0.049135466794039434,0.04501426456988246,"[0.030679615757712858, 0.055223308363883145]",0.05421942031576131,0.054688221236287124,"[0.042951462060798, 0.06749515466696829]",0.29955433837870643,0.3006043097089077,"[0.2883883881225009, 0.3129320807286712]",112.78420859828863,102.61501437164601,124.81808211818799,102.61501437164601
1,1100.0,432504.1660232512,4007788.0088952165,True,10.643081665039062,9.650003433227539,11.574638366699219,0.8399999737739563,0.0,114.4866804479891,True,63.43494882292201,0.052699039701406034,0.054681224227855804,"[0.030679615757712858, 0.07976700097005343]",0.05381446165135204,0.05448627953585923,"[0.042951462060798, 0.06749515466696829]",0.29959367819756655,0.3006062627397712,"[0.2883883881225009, 0.3129320807286712]",113.69518106686951,103.4243275446947,125.84761490041936,103.4243275446947
1,1150.0,432550.9523535726,4007805.645201379,False,10.871444702148438,9.909708023071289,11.732976913452148,2.5,0.0,108.54378291265117,True,,,,,,,,,,,,,,
1,1200.0,432597.73868389404,4007823.2815075414,False,11.107274055480957,10.18140983581543,11.960779190063477,2.5,0.0,104.03104688311235,True,,,,,,,,,,,,,,
