transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p50,implied_eta_wr17,z_p95,survey_points,implied_eta_awac,z_p5
2,3100.0,3174.381095431617,3554.637301178128,200.82292238150043,169.73144201406478,101.30993247401946,False,28.637295955391693,nan,21.09232818442238,44.89447867019661,nan,28.637295955391693,,,,,,
2,3150.0,3224.357206966356,3557.085791783176,82.78549334573489,162.80280524241178,14.036243467926681,False,25.426529097247865,nan,19.061124065881256,37.1573389942047,nan,25.426529097247865,,,,,,
3,400.0,487.2584622349329,3190.9702437275196,90.47040983865749,89.50376229942584,76.3730051401083,False,6.279438779607718,9.297089246806156,5.1155495152818755,7.64860874639053,9.297089246806156,6.279438779607718,,,,,,
3,450.0,537.2291423691292,3193.40483006938,89.54405244537215,92.72782172456935,77.00538320808332,False,6.773565874899054,10.094525351983153,5.508594573346307,8.271708039939181,10.094525351983153,6.773565874899054,,,,,,
3,500.0,587.1999302895532,3195.839120230052,88.49682461424791,92.80043919783728,78.36636600105936,False,6.784957792472017,10.113055704471243,5.517638649029263,8.286116444102811,10.113055704471243,6.784957792472017,,,,,,
3,550.0,637.1708259908411,3198.273114205485,102.39999999999988,93.32453904828756,89.99999999999969,False,6.86752333262063,10.247560026155883,5.583164050143288,8.390603599804827,10.247560026155883,6.86752333262063,,,,,,
3,600.0,687.1418294700596,3200.7068119908336,93.09090909090897,116.37572855921312,89.99999999999972,False,11.156480521301422,17.83708950102832,8.927454539024493,13.979397778553256,17.83708950102832,11.156480521301422,,,,,,
3,650.0,737.1129407235644,3203.1402135872922,93.09090909090897,139.63636363636357,89.99999999999972,False,17.09178818087837,32.10891965586359,13.343825496133288,22.431604815957172,32.10891965586359,17.09178818087837,,,,,,
3,700.0,787.08415974647,3205.573318988165,204.79999999999995,148.94545454545445,89.99999999999937,False,20.07781038548009,44.515954030699135,15.461700402649674,27.173589148966233,44.515954030699135,20.07781038548009,,,,,,
3,750.0,837.0554865365798,3208.006128190853,204.79999999999995,149.33993564500364,89.99999999999937,False,20.21391922615511,45.325396083473166,15.556455843330925,27.40060459876741,45.325396083473166,20.21391922615511,,,,,,
3,850.0,936.9984633952647,3212.870857988519,94.66883348910568,123.54679548975034,56.309932474020115,False,12.78804887448083,21.15017811803556,10.1672601439447,16.20412656550443,21.15017811803556,12.78804887448083,,,,,,
3,900.0,986.9701134553105,3215.302778577996,95.25867616451193,97.2117135660963,60.255118703057654,False,7.499212191276058,11.288708394914767,6.0830999580680265,9.193504072042689,11.288708394914767,7.499212191276058,,,,,,
3,950.0,1036.9418712667027,3217.7344029537426,99.45967230538379,97.66130531395379,60.94539590092275,False,7.574505766573239,11.41428386644208,6.142524969583953,9.289626141476427,11.41428386644208,7.574505766573239,,,,,,
3,1000.0,1086.9137368216618,3220.1657311166505,99.45967230538379,98.40942327016582,60.94539590092275,False,7.700837787998381,11.625715141397546,6.242152490263043,9.451111481952678,11.625715141397546,7.700837787998381,,,,,,
3,1050.0,1136.8857101179776,3222.596763059976,99.45967230538379,115.07190827919305,60.94539590092275,False,10.876463162010406,17.297434779022968,8.71281236627674,13.603700525716732,17.297434779022968,10.876463162010406,,,,,,
3,1150.0,1236.8299799176327,3227.4579382810225,161.90861620062083,nan,108.4349488229214,False,nan,nan,nan,nan,nan,nan,,,,,,
3,1500.0,1586.6383174536825,3244.4627201986377,81.94360315705332,nan,140.19442890773448,False,nan,nan,nan,nan,nan,nan,,,,,,
