transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
13,8800.0,440428.2945703253,4008731.1871659583,True,20.365253448486328,19.460567474365234,21.396198272705078,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,51.34019174590991,0.03910919233081568,0.04205903130964276,"[0.033747577333484144, 0.05215534678811186]",0.04256796686382659,0.04194902345290065,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",149.7407288171992,134.82011893985367,167.27997299770837,134.82011893985367
13,8900.0,440522.0930659822,4008765.8547619595,True,20.471336364746094,19.504371643066406,21.50041961669922,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,162.8156743689768,True,72.0,fixed,51.34019174590991,0.04043330828951047,0.042078512008121356,"[0.033747577333484144, 0.05215534678811186]",0.04212682901672825,0.04186899636988633,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",150.04368664688005,135.07715786585933,167.6358822905148,135.07715786585933
13,9000.0,440615.8915616392,4008800.52235796,True,20.600900650024414,19.63770294189453,21.6019287109375,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.07442971594122,True,72.0,fixed,51.34019174590991,0.04184349967518604,0.037563131643749886,"[0.021475731030399, 0.05215534678811186]",0.04174314300427993,0.04178043272344778,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",150.41497496669209,135.3923001210793,168.07191748261704,135.3923001210793
13,9100.0,440709.69005729613,4008835.1899539614,True,20.746431350708008,19.79681396484375,21.684993743896484,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.07442971594122,True,72.0,fixed,59.03624346792648,0.038846912701371576,0.03719137854743724,"[0.021475731030399, 0.05215534678811186]",0.04157339951826888,0.04145891372332865,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",150.8303544557875,135.744696876511,168.55992514454852,135.744696876511
13,9200.0,440803.48855295306,4008869.8575499626,True,20.882680892944336,19.931182861328125,21.76219940185547,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,59.03624346792648,0.03414123764698369,0.038715956913345936,"[0.027611654181941572, 0.05215534678811186]",0.041435974931791575,0.041422962810907855,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.2152605030888,136.07083577798932,169.01259245692407,136.07083577798932
13,9300.0,440897.28704861,4008904.5251459638,True,21.00031852722168,19.954742431640625,21.820995330810547,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,172.54070977589132,False,72.0,fixed,45.0,0.033515461672285696,0.03855341222175653,"[0.027611654181941572, 0.05215534678811186]",0.041321242268332,0.04133780658468452,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.5438195210995,136.34884354812837,169.39943468588507,136.34884354812837
13,9400.0,440991.0855442669,4008939.192741965,True,21.091711044311523,19.991924285888672,21.88626480102539,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.7111762125869,True,72.0,fixed,45.0,0.033391561939474866,0.036728757830405634,"[0.021475731030399, 0.05215534678811186]",0.04125329591577843,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.79694980346173,136.56280705679393,169.69772031052244,136.56280705679393
13,9500.0,441084.8840399239,4008973.860337966,True,21.161169052124023,20.051136016845703,21.960193634033203,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.7111762125869,False,72.0,fixed,45.0,0.033395104801743215,0.03868961080229714,"[0.027611654181941572, 0.05215534678811186]",0.0412128756837852,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.98886217303118,136.72497590170696,169.9239237705396,136.72497590170696
13,9600.0,441178.6825355808,4009008.527933967,False,21.284147262573242,20.090957641601562,22.088321685791016,3.180000066757202,0.0,0.9788389513108614,0.0,0.021161048689138578,0.0,4,1868.0,167.7111762125869,False,,,,,,,,,,,,,,,,
13,9700.0,441272.48103123775,4009043.195529968,False,21.509553909301758,20.160667419433594,22.395950317382812,3.190000057220459,0.0,0.9178133483103997,0.0,0.08218665168960029,0.0,4,1868.0,174.0852226350196,False,,,,,,,,,,,,,,,,
13,9800.0,441366.2795268947,4009077.863125969,False,21.821895599365234,20.363006591796875,24.013256072998047,3.2100000381469727,0.0,0.8201290805350294,0.0,0.17987091946497052,0.0,4,1868.0,172.54070977589132,False,,,,,,,,,,,,,,,,
13,9900.0,441460.0780225516,4009112.5307219704,False,22.148700714111328,20.669464111328125,24.213741302490234,3.2300000190734863,0.0,0.7197231833910035,0.0,0.28027681660899656,0.0,4,1868.0,170.07714274045927,False,,,,,,,,,,,,,,,,
13,10000.0,441553.87651820853,4009147.1983179715,False,22.48110008239746,21.020309448242188,24.381481170654297,3.240000009536743,0.0,0.6190298158706421,0.0,0.3809701841293579,0.0,4,1868.0,170.07714274045927,False,,,,,,,,,,,,,,,,
13,10100.0,441647.6750138655,4009181.8659139723,False,22.769800186157227,21.290664672851562,24.4954833984375,3.240000009536743,0.0,0.5281255840029901,0.0,0.4718744159970099,0.0,4,1868.0,168.34456300068567,False,,,,,,,,,,,,,,,,
13,10200.0,441741.47350952245,4009216.5335099734,False,23.046592712402344,21.43500518798828,24.52374267578125,3.240000009536743,0.0,0.4271708683473389,0.0,0.572829131652661,0.0,5,1868.0,152.64890726398548,True,,,,,,,,,,,,,,,,
