transect,distance_m,E,N,lon,lat,status,wavelength_smoothed_m,swath,burst,sample,line,n_samples,n_lines,ground_spacing_sample_m,ground_spacing_line_m,bright_fraction,affine_residual_max_m,spectrum_method,incidence_deg,n_spectra_averaged,peak_status,n_blobs,argmax_wavelength_m,argmax_axial_bearing_deg,wavelength_m,k_rad_m,axial_bearing_deg,blob_area_px,lobe_to_annulus,identifiable,depth_T11.765_m,depth_T11.765_U-0.5_m,depth_T11.765_U+0.5_m
0,1750.0,433031.0288600748,4008232.745183115,-75.74508264728149,36.21662225750072,ok,120.61280492069254,IW3,0,14562.563373947602,1090.9500221948035,153,37,3.3434970469317196,13.899628836838406,0.0,0.007649023703325813,affine_dtft,44.199652704318446,5,identified,1,120.13324353216868,67.07153896107393,114.4866804479891,0.05488136508625573,63.434948822921854,1,3.2138683421587038,True,12.100507419140936,13.734025588653315,10.677353654002417
0,1800.0,433077.7928233387,4008250.4407119243,-75.74456391249524,36.21678501824137,ok,118.9859400285348,IW3,0,14577.210702560726,1091.6816670411156,153,37,3.3434900512282755,13.899627344160958,0.0,0.007649046178332899,affine_dtft,44.20224573687163,5,identified,1,127.15551476590808,66.8539956859694,119.85013472883753,0.05242535038776029,69.44395478041629,2,3.3142423751853243,True,11.731353326807003,13.322053899168214,10.343287319442211
0,1850.0,433124.55678660265,4008268.136240734,-75.74404517552593,36.21694777675386,ok,120.48569322205003,IW3,0,14591.858076806604,1092.413292032838,153,37,3.3434830566784335,13.899625849225423,0.0,0.007649064779966003,affine_dtft,44.204838777561044,5,identified,2,36.11920517313164,85.68602314083505,127.12026448932349,0.04942709435368816,65.55604521958325,3,3.0364139432926063,True,12.071370457729317,13.701491672362142,10.650994364273235
0,1900.0,433171.3207498666,4008285.8317695432,-75.74352643637363,36.21711053303816,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1950.0,433218.08471313055,4008303.527298353,-75.74300769503834,36.21727328709423,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000.0,433264.8486763945,4008321.2228271626,-75.74248895152013,36.21743603892201,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2050.0,433311.6126396584,4008338.918355972,-75.74197020581902,36.217598788521485,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2100.0,433358.37660292233,4008356.6138847815,-75.741451457935,36.217761535892606,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2150.0,433405.1405661863,4008374.309413591,-75.74093270786815,36.217924281035316,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2200.0,433451.9045294502,4008392.004942401,-75.74041395561848,36.21808702394961,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
