transect,distance_m,E,N,lon,lat,status,wavelength_smoothed_m,swath,burst,sample,line,n_samples,n_lines,ground_spacing_sample_m,ground_spacing_line_m,bright_fraction,affine_residual_max_m,spectrum_method,incidence_deg,n_spectra_averaged,peak_status,n_blobs,argmax_wavelength_m,argmax_axial_bearing_deg,wavelength_m,k_rad_m,axial_bearing_deg,blob_area_px,lobe_to_annulus,identifiable,depth_T11.765_m,depth_T11.765_U-0.5_m,depth_T11.765_U+0.5_m
18,2700.0,435501.8508482483,4003937.5123554287,-75.7172414988581,36.178068994200224,ok,150.32821988778568,IW,0,22459.728291696698,1212.0319405604432,52,51,9.801244822816466,10.097389565917853,0.0,0.03132662023828975,affine_dtft,44.290871839707506,9,identified,1,147.72794822248457,58.7025893651799,142.0032502336585,0.04424677109038668,56.309932474020094,1,5.911768541375896,True,20.55700736217505,23.35376419123603,18.23951094459364
18,2750.0,435551.20763232623,4003929.51811591,-75.71669201682167,36.17800021324088,ok,152.45735129385108,IW,0,22464.569412549627,1210.4735643859442,52,51,9.800860794903658,10.097230233231778,0.0,0.030713806342154364,affine_dtft,44.293426513166544,9,identified,1,153.3152512612905,57.85812948233355,162.8156743689765,0.03859078882626799,57.994616791916336,3,4.512557602364965,True,21.318096857163617,24.24245891441922,18.908905962865024
18,2800.0,435600.5644164042,4003921.523876391,-75.71614253570378,36.17793142974777,ok,149.34257892134883,IW,0,22469.410726245704,1208.9151240304138,52,51,9.800494911490503,10.097070735014254,0.0,0.030233965353192734,affine_dtft,44.295981291407735,9,identified,1,156.66381815139982,56.83654423462955,162.8156743689765,0.03859078882626799,57.994616791916336,3,4.231346303482365,True,20.213260497812445,22.95391505248372,17.936455959942528
18,2850.0,435649.92120048206,4003913.529636872,-75.71559305550454,36.17786264372091,ok,141.73621833655363,IW,0,22474.252223850293,1207.3566206941393,52,51,9.800147167028069,10.096911075227624,0.0,0.02962417734131598,affine_dtft,44.29853616972012,9,identified,1,148.04663714589003,59.15098287044166,152.64890726398542,0.04116102381469181,63.43494882292177,2,4.2863748004064295,True,17.728305318594547,20.0891621127806,15.7332240983413
18,2900.0,435699.27798456,4003905.535397353,-75.71504357622398,36.177793855160324,ok,129.96737292469484,IW,0,22479.09389642992,1205.7980555770346,52,51,9.799817565642895,10.096751255066147,0.0,0.0290349741401457,affine_dtft,44.301091143393364,9,identified,1,131.14551309310028,63.397615831121456,126.42938837114735,0.04969718977627738,69.77514056883173,5,4.6047012103620695,True,14.389587577364507,16.30043753937349,12.743095482331338
18,2950.0,435748.63476863794,4003897.541157834,-75.71449409786217,36.177725064066045,ok,120.30157414049738,IW,0,22483.9357350447,1204.2394298805298,52,51,9.79950611213587,10.09659127398255,0.0,0.028443311764112394,affine_dtft,44.3036462077137,9,identified,1,115.63971890492095,65.50938677830561,103.97144730968249,0.06043183460229139,66.03751102542165,2,6.461153026908419,True,12.029254990655582,13.654471486590987,10.612891289239107
18,3000.0,435797.99155271583,4003889.5469183153,-75.71394462041918,36.17765627043808,ok,112.21474085962537,IW,0,22488.777730753158,1202.6807448062063,52,51,9.799212804667121,10.096431132252226,0.0,0.027873517881638703,affine_dtft,44.30620135796653,9,identified,1,113.03789741140415,66.48288157968317,103.97144730968249,0.06043183460229139,66.03751102542165,2,5.60589255469127,True,10.27915813523313,11.705669881598068,9.027193062450273
18,3050.0,435847.3483367938,4003881.5526787965,-75.71339514389506,36.177587474276436,ok,107.47652502245137,IW,0,22493.61987461139,1201.1220015547792,52,51,9.79893765144862,10.096270824642863,0.0,0.027302336567932885,affine_dtft,44.308756589435944,9,identified,1,112.56466035860609,65.96438482485244,114.4866804479891,0.05488136508625573,63.434948822921854,3,3.5348519139102152,True,9.33908124286294,10.6623705767689,8.17397010730577
18,3100.0,435896.7051208717,4003873.5584392776,-75.71284566828989,36.17751867558115,ok,,IW,0,22498.462157672453,1199.5632013291897,52,51,9.798680645958267,10.096110362717608,0.0,0.026867936060523397,affine_dtft,44.31131189740442,9,identified,3,132.8320636187275,61.21102120441823,118.84501643331302,0.05286873186395024,68.19859051364796,5,2.1888020194291657,False,,,
18,3150.0,435946.0619049496,4003865.5641997587,-75.71229619360373,36.17744987435223,ok,,IW,0,22503.30457098744,1198.0043453315418,52,51,9.798441794505989,10.095949733624497,0.0,0.026317476705360582,affine_dtft,44.3138672771534,9,identified,2,139.05125872177834,55.63988579125978,121.02308081080874,0.05191724805784672,78.3106308245605,7,1.7231459273834664,False,,,
18,3200.0,435995.41868902755,4003857.56996024,-75.71174671983665,36.1773810705897,ok,,IW,0,22508.147105605454,1196.4454347642431,52,51,9.79822110437468,10.095788946284658,0.0,0.025791749630833232,affine_dtft,44.31642272396323,9,identified,3,99.30541890298963,81.23153391959922,113.77777777777767,0.05522330836388313,89.99999999999966,6,2.238807495305366,False,,,
18,3250.0,436044.7754731055,4003849.575720721,-75.71119724698869,36.177312264293576,ok,,IW,0,22512.98975257326,1194.8864708308472,52,51,9.798018564146082,10.095627998186954,0.0,0.025279431109629668,affine_dtft,44.318978233113015,9,ambiguous_multiple_blobs,6,101.96117094181369,81.61154692800314,116.24361195174386,0.054051876070298994,87.39743779749985,5,2.316865390822955,False,,,
18,3300.0,436094.1322571834,4003841.581481202,-75.71064777505994,36.17724345546389,ok,,IW,0,22517.832502936137,1193.3274547337282,52,51,9.797834183463365,10.095466890660509,0.0,0.024768994496792842,affine_dtft,44.3215337998811,9,identified,4,189.79665649292843,134.35332997929606,113.08188270064278,0.05556314731523188,83.65980825408981,4,2.1711631288519637,False,,,
18,3350.0,436143.4890412613,4003833.587241683,-75.71009830405045,36.17717464410063,ok,,IW,0,22522.675347738,1191.7683876768008,52,51,9.797667955598293,10.095305621106098,0.0,0.024285967170735775,affine_dtft,44.32408941954505,9,identified,2,194.62428363164176,130.81649026525258,166.38302300663827,0.037763379902821595,111.80140948635112,7,1.7975993021276366,False,,,
18,3400.0,436192.84582533926,4003825.5930021643,-75.70954883396027,36.177105830203836,ok,,IW,0,22527.51827802001,1190.2092708635703,52,51,9.797519897702946,10.09514419467895,0.0,0.02380651663947995,affine_dtft,44.32664508738096,9,identified,5,181.6062359652783,125.36172801670979,175.61455118592892,0.035778272727112294,120.96375653207285,4,1.625495629376809,False,,,
